מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מאפיין עיקרי,אסטרטגיית קרן ההשקעה,"ישראל/חו""ל",מדינת התאגדות קרן השקעה,מיקום משרד השותף הכללי,מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער חליפין,NAV (במטבע הדיווח של קרן ההשקעה),"שווי הוגן (באלפי ש""ח)",שיעור החזקה בקרן השקעה,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 26,סוף מידע
1329,9761.0,"ASSF Management IV, L.P",,,Ares 4,29992320.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2015-02-25,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,12.737,42.108,1.38613861386138e-07,0.002285,8.9e-05,,
1329,9761.0,Signal Alpha III GP Limited,,,Signal 3,28999293.0,פנימי,"קרן נדל""ן",,"חו""ל",,,גלובלי,לא,2025-05-28,EUR,דיווח מנהל הקרן,אי-תלות,2025-09-29,3.8807,96.929,376.152,3.078e-06,0.020419,0.000799,,
1329,9761.0,accolade associates Blockchain I LLC,,,Accolade Partners Blockchain 1 Feeder,29994243.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-04-18,USD,דיווח מנהל הקרן,אי-תלות,2025-07-17,3.306,26.931,86.478,5e-07,0.004694,0.000183,,
1329,9761.0,"1568 BROADWAY JV MANAGER, LLC ",,,Broadway 1568 TS LP,28999264.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2024-07-01,USD,מומחה בלתי תלוי,אי-תלות,2025-06-30,3.306,17.79,58.815,1.95616888888888e-07,0.003192,0.000125,,
1329,9761.0,"Thoma Bravo Discover Partners IV[-P]9, L.P.",,,Thoma Bravo Discover 4,28999125.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-05-18,USD,דיווח מנהל הקרן,אי-תלות,2025-09-28,3.306,122.805,405.992,2.16e-07,0.022039,0.000863,,
1329,9761.0,"LCN North American GP III, L.P.",,,LCN NA 3 QFPF,29993940.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2020-12-02,USD,דיווח מנהל הקרן,אי-תלות,2025-08-26,3.306,33.876,110.094,7.50071e-07,0.005976,0.000234,,
1329,9761.0,"ECV IL OPP GP I, L.P.",,,Entree ECV IL OPP 1,29993937.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2020-11-29,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,32.369,107.138,2.69847357769282e-06,0.005815,0.000227,,
1329,9761.0,Northwind Healthcare Debt Fund I GP LLC,,,NORTHWIND HEALTHCARE DEBT FUND 1 FEEDER C LP,28999147.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2022-04-27,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,66.509,207.885,3.54400472533963e-06,0.011284,0.000442,,
1329,9761.0,Zeev Ventures management VII,,,Zeev ventures 7,29994278.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2021-05-26,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,26.817,88.657,6.15384615384615e-07,0.004812,0.000188,,
1329,9761.0,Francisco Partners VII ,,,	Francisco Partners VII[-A] L.P,28999122.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-02-17,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.306,63.39,256.767,1.554e-07,0.013938,0.000545,,
1329,9761.0,LCN Sterling GP S.à r.l.,,,LCN UK QII,28999109.0,פנימי,"קרן נדל""ן",,"חו""ל",,,בריטניה,לא,2022-05-30,GBP,דיווח מנהל הקרן,אי-תלות,2025-08-10,4.4409,75.069,333.372,6.89572187563635e-06,0.018096,0.000708,,
1329,9761.0,"OEP VIII General Partner, L.P.,",,,One Equity Partners 8 - A,28999101.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2021-12-14,USD,דיווח מנהל הקרן,אי-תלות,2025-08-20,3.306,119.926,695.42,5.46081277213352e-07,0.03775,0.001478,,
1329,9761.0,ICG Strategic Secondaries II (Offshore) GP LP,,,ICG Secondaries 2,29992777.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2017-06-07,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,1.455,4.812,1.3330787684926e-07,0.000261,1e-05,,
1329,9761.0,Kreos Capital Group V Limited,,,Kreos 5,29992663.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2016-01-04,EUR,דיווח מנהל הקרן,אי-תלות,2025-09-02,3.8807,0.813,3.156,2.7360475e-07,0.000171,6e-06,,
1329,9761.0,Strategic Value Special Situations Feeder Fund V,,,Strategic Value Special Situations Offshore Fund ,29994292.0,פנימי,קרן חוב,,"חו""ל",,,גלובלי,לא,2021-06-17,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,125.699,415.387,3.35118544270099e-07,0.022549,0.000883,,
1329,9761.0,Stage One Capital (G.P.) 3 Limited Partnership,,,StageOne 3,29992953.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2018-01-16,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.306,1.935,6.782,3.63088181818181e-07,0.000368,1.4e-05,,
1329,9761.0,"Hyperwise Ventures GP, LP",,,Hyperwise Ventures Fund,29993895.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2020-10-08,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,30.252,100.013,5.552975e-06,0.005429,0.000212,,
1329,9761.0,One equity partners,,,OEP 7 Infobip,29993900.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2020-09-22,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,43.622,144.416,2.45e-06,0.007839,0.000307,,
1329,9761.0,"10D Management II, L.P",,,10D,28999106.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2021-12-31,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.306,19.713,74.807,3.3125e-06,0.00406,0.000159,,
1329,9761.0,"Stage One Capital (GP) IV, L.P",,,Stage One Annex (Opportunity),28999148.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2021-09-30,USD,דיווח מנהל הקרן,אי-תלות,2025-08-19,3.306,3.208,10.604,7.92780564795554e-06,0.000575,2.2e-05,,
1329,9761.0,"Thoma Bravo Explore Partners II[-P]9, L.P.",,,Thoma Bravo Explore 2,28999124.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-05-18,USD,דיווח מנהל הקרן,אי-תלות,2025-09-25,3.306,26.51,87.643,6e-07,0.004757,0.000186,,
1329,9761.0,CVC CREDIT PARTNERS EUROPEAN DIRECT LENDING FEEDER FUND IV (E) SCSp,,,CVC 4,28999298.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2025-06-23,EUR,דיווח מנהל הקרן,אי-תלות,2025-09-09,3.8807,49.101,190.547,3.9281034e-07,0.010343,0.000405,,
1329,9761.0,Glilot Investments II Limited Partnership,,,Glilot 2,29992332.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2015-02-19,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,7.66,25.325,1.57199428571428e-06,0.001374,5.3e-05,,
1329,9761.0,Meridia Real Estate IV GP,,,Meridia 4,29993417.0,פנימי,"קרן נדל""ן",,"חו""ל",,,ספרד,לא,2019-05-07,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-14,3.8807,19.886,77.17,1.439830625e-06,0.004189,0.000164,,
1329,9761.0,"Forma Fund General Partner, Ltd.",,,Forma Holland 5,29993486.0,פנימי,"קרן נדל""ן",,"חו""ל",,,הולנד,לא,2019-07-10,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.8807,6.645,25.304,1.66382695507487e-06,0.001373,5.3e-05,,
1329,9761.0,"OEP IX General Partner, L.P.",,,ONE EQUITY IX,28999297.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2024-08-02,USD,מומחה בלתי תלוי,אי-תלות,2025-09-29,3.306,50.103,165.642,5.610459e-07,0.008991,0.000352,,
1329,9761.0,"KPS INVESTORS VI, LP",,,KPS 6,28999281.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2024-09-30,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,7.507,24.819,7.98593375e-08,0.001347,5.2e-05,,
1329,9761.0,Glendower Capital SOF IV (GP) Limited,,,Glendower SOF 4,29993274.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2018-12-13,USD,דיווח מנהל הקרן,אי-תלות,2025-09-14,3.306,24.132,76.722,3.55660675772825e-07,0.004164,0.000163,,
1329,9761.0,ISFM GPLP Ltd.,,,Israel Secondary Fund 2,29992679.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2015-12-20,USD,דיווח מנהל הקרן,אי-תלות,2025-09-17,3.306,7.351,24.302,8.99978e-07,0.001319,5.1e-05,,
1329,9761.0,MBP Capital GP LLC,,,MBP 1 QFPF,29993607.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2018-03-06,USD,דיווח מנהל הקרן,אי-תלות,2025-08-24,3.306,4.345,14.365,3.75693288293075e-06,0.000779,3e-05,,
1329,9761.0,Northwind Debt Fund II GP LLC,,,Northwind Debt Fund 2 FEEDER D LP,28999160.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2022-06-13,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,154.812,472.665,4.87792250342037e-06,0.025658,0.001005,,
1329,9761.0,"KPS INVESTORS V, LP",,,KPS 5,29993789.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2020-07-09,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,23.347,77.186,4.80072e-08,0.004189,0.000164,,
1329,9761.0,accolade associates VII LLC,,,Accolade Partners 8,29993988.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-01-27,USD,דיווח מנהל הקרן,אי-תלות,2025-07-27,3.306,49.176,162.575,1.3e-06,0.008825,0.000345,,
1329,9761.0,"Magma Venture Capital Management IV, L.P",,,Magma 4,29992287.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2014-09-18,USD,דיווח מנהל הקרן,אי-תלות,2025-08-20,3.306,12.755,42.169,4.66666666666666e-07,0.002289,8.9e-05,,
1329,9761.0,"Forma Fund General Partner, Ltd.",,,Forma 1,29992780.0,פנימי,"קרן נדל""ן",,"חו""ל",,,אירופה,לא,2017-06-01,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-14,3.8807,5.338,20.541,4.73637368421052e-07,0.001115,4.3e-05,,
1329,9761.0,ICG ASIA PACIFIC FUND III GP LIMITED,,,ICG Asia 3,29993018.0,פנימי,קרן חוב,,"חו""ל",,,גלובלי,לא,2015-12-21,USD,דיווח מנהל הקרן,אי-תלות,2025-08-24,3.306,9.814,32.445,2.64714021661196e-07,0.001761,6.8e-05,,
1329,9761.0,Signal Credit GP Limited,,,Signal Real Estate 1,29992791.0,פנימי,"קרן נדל""ן",,"חו""ל",,,אירופה,לא,2017-06-20,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-25,3.8807,0.0,0.0,3.58227891744346e-07,0.0,0.0,,
1329,9761.0,"Anacap Credit Opportunities GP III, L..P",,,AnaCap 3,29992706.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2016-05-31,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.8807,1.135,4.406,1.17724108944182e-07,0.000239,9e-06,,
1329,9761.0,Monaco Asset Management S.A.M,,,IO MACRO FUND,29994228.0,פנימי,קרן גידור (Hedge Fund),,"חו""ל",,,גלובלי,לא,2021-03-30,USD,דיווח מנהל הקרן,אי-תלות,2025-09-14,3.306,88.933,294.012,3.20080682793866e-06,0.01596,0.000625,,
1329,9761.0,AUREC CAPITAL EU S.À R.L.,,,Aurec Capital - Togomago,29993618.0,פנימי,"קרן נדל""ן",,"חו""ל",,,פולין,לא,2020-01-20,PLN,מומחה בלתי תלוי,אי-תלות,2024-12-31,0.9075,122.592,113.971,1.41108783720083e-05,0.006186,0.000242,,
1329,9761.0,Gatewood Capital GP LLC,,,Gatewood 1,29992724.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2016-09-22,USD,דיווח מנהל הקרן,אי-תלות,2025-09-25,3.306,7.535,24.911,6.66404666666666e-07,0.001352,5.2e-05,,
1329,9761.0,"Aurum Fund Management, Ltd",,,Aurum,299927080.0,פנימי,קרן גידור (Hedge Fund),,"חו""ל",,,גלובלי,לא,2016-07-27,USD,דיווח מנהל הקרן,אי-תלות,2025-09-18,3.306,167.184,552.709,1.16116166651941e-06,0.030003,0.001175,,
1329,9761.0,ICG North American Private Debt II (Offshore) GP LP,,,ICG NA Private Debt 2,29993318.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2018-03-01,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,10.026,33.145,2.07405629629629e-07,0.001799,7e-05,,
1329,9761.0,AH equity Partners BIO IV,,,HA BIO 4,29994427.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-12-05,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,41.221,140.245,4.8e-07,0.007613,0.000298,,
1329,9761.0,accolade associates Blockchain Select LLC,,,Accolade Partners Blockchain 2 Select Feeder,29994401.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-11-16,USD,דיווח מנהל הקרן,אי-תלות,2025-07-20,3.306,40.149,132.731,2.6e-06,0.007205,0.000282,,
1329,9761.0,Zeev Ventures management VIII,,,Zeev ventures 8,29994350.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2021-09-14,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,28.598,95.604,6.4e-07,0.005189,0.000203,,
1329,9761.0,Mideal Assets Management Ltd,,,Metro,29994403.0,פנימי,"קרן נדל""ן",,"חו""ל",,,גרמניה,לא,2021-11-22,EUR,מומחה בלתי תלוי,אי-תלות,2024-11-21,3.8807,40.556,157.385,6.61848025147315e-06,0.008543,0.000334,,
1329,9761.0,accolade investment associates VIII-F LLC,,,Accolade Partners 8-F Feeder (Kleiner Perkins),29994449.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-01-13,USD,דיווח מנהל הקרן,אי-תלות,2025-09-30,3.306,182.34,602.816,1.31818181818181e-05,0.032723,0.001281,,
1329,9761.0,GCP Investments IV Limited Partnership,,,Glilot 4,29994430.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,ישראל,לא,2022-01-13,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,55.31,194.068,3.16666666666666e-06,0.010534,0.000412,,
1329,9761.0,AH Equity Partners LSV III,,,LSV III,29994428.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-12-01,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,76.155,254.082,1.4e-07,0.013792,0.00054,,
1329,9761.0,Gatewood Capital GP II LLC,,,Gatewood 2,29993961.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2020-12-01,USD,דיווח מנהל הקרן,אי-תלות,2025-09-25,3.306,33.28,122.238,3.12335575e-06,0.006635,0.000259,,
1329,9761.0,"Netz Real Estate Fund II GP, LLC",,,Netz 2 QFPF,29993680.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2020-03-16,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,15.865,51.652,6.4534908044432e-06,0.002803,0.000109,,
1329,9761.0,Mission Capital GP 6 Lux S.à r.l,,,Axiom Asia 6-A,29993960.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2021-01-05,USD,דיווח מנהל הקרן,אי-תלות,2025-09-29,3.306,42.279,148.7,3.33333333333333e-07,0.008072,0.000316,,
1329,9761.0,BK Opportunities Fund GP Limited,,,BK Opportunities Fund 7,29994447.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2022-01-13,EUR,דיווח מנהל הקרן,אי-תלות,2025-09-25,3.8807,93.572,363.126,8.07142857142857e-06,0.019712,0.000772,,
1329,9761.0,"NFX Capital Fund III GP, LP",,,NFX  3,29994345.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,גלובלי,לא,2021-09-02,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,68.414,226.176,1.57665659975128e-06,0.012277,0.00048,,
1329,9761.0,Zeev Opportunity management I,,,Zeev Opportunity 1,29994279.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2021-05-27,USD,דיווח מנהל הקרן,אי-תלות,2025-08-18,3.306,41.375,136.787,5.33333222222222e-06,0.007425,0.00029,,
1329,9762.0,"ברבור כחול ניהול והשקעות בע""מ",,,Blue Swan 1,299933650.0,פנימי,קרן גידור (Hedge Fund),,ישראל,,,ישראל,כן,2019-03-28,ILS,דיווח מנהל הקרן,אי-תלות,2025-09-16,1.0,6.337,6.34,7.19868e-07,0.001322,3.5e-05,,
1329,9762.0,יסודות מעטפת פיננסית ג'י.פי שותפות מוגבלת,,,יסודות ג,29993585.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2019-09-26,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,49.138,43.28,3.16262744186046e-07,0.009026,0.000239,,
1329,9762.0,KDCP GP KDC Media Fund Ltd,,,Stardom Media Ventures,29994368.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2021-06-30,USD,דיווח מנהל הקרן,אי-תלות,2025-08-25,3.306,5.663,19.799,1.07361963190184e-06,0.004129,0.000109,,
1329,9762.0,State of Mind Venture 3 GP LP,,,SOMV 3,29994396.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2021-11-01,USD,דיווח מנהל הקרן,אי-תלות,2025-08-28,3.306,7.339,26.147,1.27118644067796e-06,0.005453,0.000144,,
1329,9762.0,"Klirmark Fund III (G.P.), L.P",,,Klirmark 3,29993571.0,פנימי,קרן חוב,,ישראל,,,גלובלי,לא,2019-07-04,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-25,1.0,28.317,24.702,4.5026345e-07,0.005152,0.000136,,
1329,9762.0,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,,נוי 3,29993169.0,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2018-05-31,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,63.674,63.124,4.55983125e-07,0.013165,0.000348,,
1329,9762.0,"Forma European Fund II General Partner,",,,Forma 2,29994253.0,פנימי,"קרן נדל""ן",,ישראל,,,אירופה,לא,2021-07-08,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-14,3.8807,5.575,21.283,4.89130434782608e-07,0.004438,0.000117,,
1329,9762.0,"קוגיטו קפיטל שותף כללי בע""מ.",,,קוגיטו אס.אמ.אי,29992707.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2016-07-18,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,10.882,10.882,7.58334444444444e-07,0.002269,6e-05,,
1329,9762.0,"NOY E.I Infrastructure and Energy G.P., Limited Partnership",,,נוי פשה 2,29992822.0,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2017-12-25,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,2.943,2.943,4.035856e-08,0.000613,1.6e-05,,
1329,9762.0,"מרתון ניהול נדל""ן בע""מ",,,Marathon,29994254.0,פנימי,"קרן נדל""ן",,ישראל,,,ישראל,לא,2021-09-05,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,26.462,25.003,7.29411764705882e-07,0.005214,0.000138,,
1329,9762.0,Mideal Assets Management Ltd,,,Mideal 2,29993972.0,פנימי,"קרן נדל""ן",,ישראל,,,גרמניה,לא,2020-01-10,EUR,דיווח מנהל הקרן,אי-תלות,2025-08-28,3.8807,9.196,37.395,1.16091517857142e-06,0.007799,0.000206,,
1329,9762.0,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,,נוי 4,29994268.0,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2021-05-13,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-18,1.0,90.595,90.595,4.68962227272727e-07,0.018895,0.0005,,
1329,9762.0,Pontifax VI GP L.P.,,,PONTIFAX 6,29993951.0,פנימי,פרייבט אקוויטי,,ישראל,,,גלובלי,לא,2020-10-11,USD,דיווח מנהל הקרן,אי-תלות,2025-08-21,3.306,5.053,21.862,2.97029702970297e-07,0.004559,0.00012,,
1329,9762.0,יסודות מעטפת פיננסית ג'י.פי שותפות מוגבלת,,,יסודות ב,29992954.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2018-01-25,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,38.404,35.994,6.02142755272902e-07,0.007507,0.000198,,
1329,9762.0,Glilot Investment III L.P.,,,Glilot 3,29993297.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2018-03-29,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,2.093,6.919,3.53582727272727e-07,0.001443,3.8e-05,,
1329,9762.0,Kedma Capital III G.P.L.P Limited Partnership,,,Kedma 3,29993397.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2019-02-13,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,10.26,33.919,5.48484546360917e-07,0.007074,0.000187,,
1329,9762.0,Pontifax Medison Finance GP L.P.,,,Pontifax Medison,29993408.0,פנימי,קרן חוב,,ישראל,,,גלובלי,לא,2019-05-02,USD,דיווח מנהל הקרן,אי-תלות,2025-08-31,3.306,0.466,1.506,4.66666666666666e-07,0.000314,8e-06,,
1329,9762.0,"קרדיטו בע""מ",,,קרדיטו,29993691.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2020-03-19,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,65.366,50.501,8.42686404494382e-07,0.010532,0.000279,,
1329,9762.0,"קוגיטו קפיטל פאנד 2 שותף כללי בע""מ",,,COGITO2,28999102.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2022-02-06,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31,1.0,71.932,62.949,1.26e-06,0.013129,0.000347,,
1329,9762.0,Pontifax V GP L.P.,,,Pontifax 5,29992982.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2018-02-14,USD,דיווח מנהל הקרן,אי-תלות,2025-08-21,3.306,4.148,13.988,3.331692e-07,0.002917,7.7e-05,,
1329,9762.0,Copia Agro and Food Ltd.,,,Copia,29993135.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2018-05-01,USD,דיווח מנהל הקרן,אי-תלות,2025-08-06,3.306,2.279,7.534,7.49907954534146e-07,0.001571,4.1e-05,,
