מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם נייר ערך,מספר נייר ערך,תאריך רכישה,"מח""מ",סוג הצמדה,מועד פדיון,שיעור ריבית,תשואה לפדיון,ערך נקוב (יחידות),שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 18,סוף מידע
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8831 01.10.2030,71122725.0,2015-10-01,4.400636849279766,צמוד למדד המחירים לצרכן,2030-10-01,0.048,0.0485,56359.39,121.700731,68.59,68.59,עלות מופחתת,0.000108,3e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8805 01.08.2028,71121206.0,2013-08-01,2.665587454544398,צמוד למדד המחירים לצרכן,2028-08-01,0.048,0.0485,177444.48,119.909147,212.772,212.772,עלות מופחתת,0.000338,9.3e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8810 01.01.2029,71121438.0,2014-01-01,3.0158487458854,צמוד למדד המחירים לצרכן,2029-01-01,0.048,0.0485,172865.63,119.922945,207.306,207.306,עלות מופחתת,0.000329,9.1e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8780 01.07.2026,71118855.0,2011-07-01,0.7410567926138304,צמוד למדד המחירים לצרכן,2026-07-01,0.048,0.0484,31430.11,124.454088,39.116,39.116,עלות מופחתת,6.2e-05,1.7e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8791 01.06.2027,71119598.0,2012-06-01,1.6001868199641902,צמוד למדד המחירים לצרכן,2027-06-01,0.048,0.0485,16110.76,122.922215,19.804,19.804,עלות מופחתת,3.1e-05,8e-06,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8778 01.05.2026,71118830.0,2011-05-01,0.5743895671593743,צמוד למדד המחירים לצרכן,2026-05-01,0.048,0.0485,15432.41,126.786834,19.566,19.566,עלות מופחתת,3.1e-05,8e-06,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8779 01.06.2026,71118848.0,2011-06-01,0.6577234592804972,צמוד למדד המחירים לצרכן,2026-06-01,0.048,0.0484,26625.15,125.545192,33.427,33.427,עלות מופחתת,5.3e-05,1.4e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8774 01.01.2026,71116750.0,2011-01-01,0.25277777777777777,צמוד למדד המחירים לצרכן,2026-01-01,0.048,0.0482,32956.39,127.137022,41.9,41.9,עלות מופחתת,6.6e-05,1.8e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8896 01.04.2036,71126353.0,2021-04-01,8.169517453559912,צמוד למדד המחירים לצרכן,2036-04-01,0.048,0.0485,22659982.66,121.350083,27497.908,27497.908,עלות מופחתת,0.043685,0.012098,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8894 01.02.2036,71126288.0,2021-02-01,8.199654750710344,צמוד למדד המחירים לצרכן,2036-02-01,0.048,0.0485,26134480.17,119.687329,31279.662,31279.662,עלות מופחתת,0.049693,0.013762,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8891 01.11.2035,71126130.0,2020-11-01,7.949654750710344,צמוד למדד המחירים לצרכן,2035-11-01,0.048,0.0485,14561018.5,121.124046,17636.895,17636.895,עלות מופחתת,0.028019,0.007759,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8889 01.09.2035,71126098.0,2020-09-01,7.972456804478872,צמוד למדד המחירים לצרכן,2035-09-01,0.048,0.0485,19558293.8,119.084253,23290.848,23290.848,עלות מופחתת,0.037002,0.010247,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8878 01.09.2034,71125348.0,2019-09-01,7.3286838198280755,צמוד למדד המחירים לצרכן,2034-09-01,0.048,0.0485,4127576.87,118.375418,4886.036,4886.036,עלות מופחתת,0.007762,0.002149,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8862 01.05.2033,71124473.0,2018-05-01,6.320081206151133,צמוד למדד המחירים לצרכן,2033-05-01,0.048,0.0485,2348722.78,122.091348,2867.587,2867.587,עלות מופחתת,0.004555,0.001261,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8843 01.10.2031,71123517.0,2016-10-01,5.161447050734411,צמוד למדד המחירים לצרכן,2031-10-01,0.048,0.0485,366986.16,122.559506,449.776,449.776,עלות מופחתת,0.000714,0.000197,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8838 01.05.2031,71123293.0,2016-05-01,4.868908215490777,צמוד למדד המחירים לצרכן,2031-05-01,0.048,0.0485,461219.98,123.456257,569.405,569.405,עלות מופחתת,0.000904,0.00025,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8836 01.03.2031,71123079.0,2016-03-01,4.817303515946432,צמוד למדד המחירים לצרכן,2031-03-01,0.048,0.0485,60994.77,120.882326,73.732,73.732,עלות מופחתת,0.000117,3.2e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8833 01.12.2030,71122774.0,2015-12-01,4.567303515946433,צמוד למדד המחירים לצרכן,2030-12-01,0.048,0.0485,250423.4,121.110975,303.29,303.29,עלות מופחתת,0.000481,0.000133,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8827 01.06.2030,71122543.0,2015-06-01,4.17308448367498,צמוד למדד המחירים לצרכן,2030-06-01,0.048,0.0485,175974.72,121.354659,213.554,213.554,עלות מופחתת,0.000339,9.3e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8829 01.08.2030,71122626.0,2015-08-01,4.339751150341647,צמוד למדד המחירים לצרכן,2030-08-01,0.048,0.0485,408252.32,119.793825,489.061,489.061,עלות מופחתת,0.000776,0.000215,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8824 01.03.2030,71122428.0,2015-03-01,4.0193643837764474,צמוד למדד המחירים לצרכן,2030-03-01,0.048,0.0485,436742.93,120.151183,524.752,524.752,עלות מופחתת,0.000833,0.00023,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8819 01.10.2029,71121768.0,2014-10-01,3.6026977171097805,צמוד למדד המחירים לצרכן,2029-10-01,0.048,0.0485,192763.83,121.222494,233.673,233.673,עלות מופחתת,0.000371,0.000102,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8811 01.02.2029,71121578.0,2014-02-01,3.099182079218734,צמוד למדד המחירים לצרכן,2029-02-01,0.048,0.0485,130073.19,119.323081,155.207,155.207,עלות מופחתת,0.000246,6.8e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8797 01.12.2027,71120570.0,2012-12-01,2.0548933704687102,צמוד למדד המחירים לצרכן,2027-12-01,0.048,0.0485,92990.17,122.110465,113.551,113.551,עלות מופחתת,0.00018,4.9e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8809 01.12.2028,71121305.0,2013-12-01,2.932515412552067,צמוד למדד המחירים לצרכן,2028-12-01,0.048,0.0485,177783.65,119.921112,213.2,213.2,עלות מופחתת,0.000338,9.3e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8804 01.07.2028,71121107.0,2013-07-01,2.582254121211065,צמוד למדד המחירים לצרכן,2028-07-01,0.048,0.0485,66534.61,121.347772,80.738,80.738,עלות מופחתת,0.000128,3.5e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8796 01.11.2027,71120448.0,2012-11-01,1.971560037135377,צמוד למדד המחירים לצרכן,2027-11-01,0.048,0.0485,97342.91,122.369591,119.118,119.118,עלות מופחתת,0.000189,5.2e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8795 01.10.2027,71120356.0,2012-10-01,1.8882267038020435,צמוד למדד המחירים לצרכן,2027-10-01,0.048,0.0485,94968.69,122.842903,116.662,116.662,עלות מופחתת,0.000185,5.1e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8785 01.12.2026,71119127.0,2011-12-01,1.134549207576438,צמוד למדד המחירים לצרכן,2026-12-01,0.048,0.0485,53080.71,124.458743,66.064,66.064,עלות מופחתת,0.000104,2.9e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8787 01.02.2027,71116420.0,2012-02-01,1.3012158742431048,צמוד למדד המחירים לצרכן,2027-02-01,0.048,0.0485,66025.85,123.475983,81.526,81.526,עלות מופחתת,0.000129,3.5e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8807 01.10.2028,71120950.0,2013-10-01,2.7658487458854006,צמוד למדד המחירים לצרכן,2028-10-01,0.048,0.0485,184227.96,121.459952,223.763,223.763,עלות מופחתת,0.000355,9.8e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8794 01.09.2027,71120232.0,2012-09-01,1.85018681996419,צמוד למדד המחירים לצרכן,2027-09-01,0.048,0.0485,82023.55,121.689448,99.814,99.814,עלות מופחתת,0.000158,4.3e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8868 01.11.2033,71124689.0,2018-11-01,6.661746169657317,צמוד למדד המחירים לצרכן,2033-11-01,0.048,0.0485,145166.43,120.647903,175.14,175.14,עלות מופחתת,0.000278,7.7e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8875 01.06.2034,71125231.0,2019-06-01,7.078683819828075,צמוד למדד המחירים לצרכן,2034-06-01,0.048,0.0485,1963477.75,119.564926,2347.631,2347.631,עלות מופחתת,0.003729,0.001032,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8784 01.11.2026,71118905.0,2011-11-01,1.0512158742431044,צמוד למדד המחירים לצרכן,2026-11-01,0.048,0.0485,51497.9,124.958178,64.351,64.351,עלות מופחתת,0.000102,2.8e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8857 01.12.2032,71124127.0,2017-12-01,6.053496951908582,צמוד למדד המחירים לצרכן,2032-12-01,0.048,0.0485,1580833.05,121.240736,1916.614,1916.614,עלות מופחתת,0.003044,0.000843,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8847 01.02.2032,71123665.0,2017-02-01,5.494780384067743,צמוד למדד המחירים לצרכן,2032-02-01,0.048,0.0485,727867.2,121.005087,880.756,880.756,עלות מופחתת,0.001399,0.000387,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8845 01.12.2031,71123533.0,2016-12-01,5.328113717401077,צמוד למדד המחירים לצרכן,2031-12-01,0.048,0.0485,601298.8,121.476869,730.439,730.439,עלות מופחתת,0.00116,0.000321,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8840 01.07.2031,71123350.0,2016-07-01,5.035574882157443,צמוד למדד המחירים לצרכן,2031-07-01,0.048,0.0485,164499.34,121.617498,200.06,200.06,עלות מופחתת,0.000317,8.8e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8835 01.02.2031,71123061.0,2016-02-01,4.733970182613099,צמוד למדד המחירים לצרכן,2031-02-01,0.048,0.0485,30412.59,120.760879,36.727,36.727,עלות מופחתת,5.8e-05,1.6e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8828 01.07.2030,71122550.0,2015-07-01,4.256417817008314,צמוד למדד המחירים לצרכן,2030-07-01,0.048,0.0485,122724.42,120.640651,148.056,148.056,עלות מופחתת,0.000235,6.5e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8821 01.12.2029,71121784.0,2014-12-01,3.769364383776447,צמוד למדד המחירים לצרכן,2029-12-01,0.048,0.0485,247936.12,120.272787,298.2,298.2,עלות מופחתת,0.000473,0.000131,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8782 01.09.2026,71116511.0,2011-09-01,0.9077229004927079,צמוד למדד המחירים לצרכן,2026-09-01,0.048,0.0485,15658.52,122.976548,19.256,19.256,עלות מופחתת,3e-05,8e-06,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8786 01.01.2027,71116487.0,2012-01-01,1.217882540909771,צמוד למדד המחירים לצרכן,2027-01-01,0.048,0.0485,61955.76,123.856326,76.736,76.736,עלות מופחתת,0.000121,3.3e-05,,
1328,9759.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8783 01.10.2026,71116503.0,2011-10-01,0.9678825409097713,צמוד למדד המחירים לצרכן,2026-10-01,0.048,0.0485,18598.03,125.8044,23.397,23.397,עלות מופחתת,3.7e-05,1e-05,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8783 01.10.2026,71116503.0,2011-10-01,0.9678825409097713,צמוד למדד המחירים לצרכן,2026-10-01,0.048,0.0485,2372.74,125.8044,2.985,2.985,עלות מופחתת,3.7e-05,1e-05,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8786 01.01.2027,71116487.0,2012-01-01,1.217882540909771,צמוד למדד המחירים לצרכן,2027-01-01,0.048,0.0485,7904.32,123.856326,9.79,9.79,עלות מופחתת,0.000121,3.3e-05,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8782 01.09.2026,71116511.0,2011-09-01,0.9077229004927079,צמוד למדד המחירים לצרכן,2026-09-01,0.048,0.0485,1997.71,122.976548,2.457,2.457,עלות מופחתת,3e-05,8e-06,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8835 01.02.2031,71123061.0,2016-02-01,4.733970182613099,צמוד למדד המחירים לצרכן,2031-02-01,0.048,0.0485,3880.04,120.760879,4.686,4.686,עלות מופחתת,5.8e-05,1.5e-05,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8828 01.07.2030,71122550.0,2015-07-01,4.256417817008314,צמוד למדד המחירים לצרכן,2030-07-01,0.048,0.0485,15657.2,120.640651,18.889,18.889,עלות מופחתת,0.000234,6.4e-05,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8821 01.12.2029,71121784.0,2014-12-01,3.769364383776447,צמוד למדד המחירים לצרכן,2029-12-01,0.048,0.0485,31631.73,120.272787,38.044,38.044,עלות מופחתת,0.000472,0.000129,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8840 01.07.2031,71123350.0,2016-07-01,5.035574882157443,צמוד למדד המחירים לצרכן,2031-07-01,0.048,0.0485,20986.85,121.617498,25.524,25.524,עלות מופחתת,0.000317,8.6e-05,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8845 01.12.2031,71123533.0,2016-12-01,5.328113717401077,צמוד למדד המחירים לצרכן,2031-12-01,0.048,0.0485,76713.8,121.476869,93.19,93.19,עלות מופחתת,0.001158,0.000317,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8847 01.02.2032,71123665.0,2017-02-01,5.494780384067743,צמוד למדד המחירים לצרכן,2032-02-01,0.048,0.0485,92861.42,121.005087,112.367,112.367,עלות מופחתת,0.001396,0.000382,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8857 01.12.2032,71124127.0,2017-12-01,6.053496951908582,צמוד למדד המחירים לצרכן,2032-12-01,0.048,0.0485,201682.94,121.240736,244.522,244.522,עלות מופחתת,0.003039,0.000832,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8784 01.11.2026,71118905.0,2011-11-01,1.0512158742431044,צמוד למדד המחירים לצרכן,2026-11-01,0.048,0.0485,6570.11,124.958178,8.21,8.21,עלות מופחתת,0.000102,2.7e-05,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8875 01.06.2034,71125231.0,2019-06-01,7.078683819828075,צמוד למדד המחירים לצרכן,2034-06-01,0.048,0.0485,250500.82,119.564926,299.511,299.511,עלות מופחתת,0.003722,0.00102,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8868 01.11.2033,71124689.0,2018-11-01,6.661746169657317,צמוד למדד המחירים לצרכן,2033-11-01,0.048,0.0485,18520.35,120.647903,22.344,22.344,עלות מופחתת,0.000277,7.6e-05,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8807 01.10.2028,71120950.0,2013-10-01,2.7658487458854006,צמוד למדד המחירים לצרכן,2028-10-01,0.048,0.0485,23503.83,121.459952,28.548,28.548,עלות מופחתת,0.000354,9.7e-05,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8787 01.02.2027,71116420.0,2012-02-01,1.3012158742431048,צמוד למדד המחירים לצרכן,2027-02-01,0.048,0.0485,8423.58,123.475983,10.401,10.401,עלות מופחתת,0.000129,3.5e-05,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8794 01.09.2027,71120232.0,2012-09-01,1.85018681996419,צמוד למדד המחירים לצרכן,2027-09-01,0.048,0.0485,10464.57,121.689448,12.734,12.734,עלות מופחתת,0.000158,4.3e-05,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8785 01.12.2026,71119127.0,2011-12-01,1.134549207576438,צמוד למדד המחירים לצרכן,2026-12-01,0.048,0.0485,6772.04,124.458743,8.428,8.428,עלות מופחתת,0.000104,2.8e-05,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8804 01.07.2028,71121107.0,2013-07-01,2.582254121211065,צמוד למדד המחירים לצרכן,2028-07-01,0.048,0.0485,8488.49,121.347772,10.301,10.301,עלות מופחתת,0.000128,3.5e-05,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8795 01.10.2027,71120356.0,2012-10-01,1.8882267038020435,צמוד למדד המחירים לצרכן,2027-10-01,0.048,0.0485,12116.12,122.842903,14.884,14.884,עלות מופחתת,0.000184,5e-05,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8796 01.11.2027,71120448.0,2012-11-01,1.971560037135377,צמוד למדד המחירים לצרכן,2027-11-01,0.048,0.0485,12419.02,122.369591,15.197,15.197,עלות מופחתת,0.000188,5.1e-05,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8809 01.12.2028,71121305.0,2013-12-01,2.932515412552067,צמוד למדד המחירים לצרכן,2028-12-01,0.048,0.0485,22681.66,119.921112,27.2,27.2,עלות מופחתת,0.000338,9.2e-05,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8797 01.12.2027,71120570.0,2012-12-01,2.0548933704687102,צמוד למדד המחירים לצרכן,2027-12-01,0.048,0.0485,11863.7,122.110465,14.487,14.487,עלות מופחתת,0.00018,4.9e-05,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8819 01.10.2029,71121768.0,2014-10-01,3.6026977171097805,צמוד למדד המחירים לצרכן,2029-10-01,0.048,0.0485,24592.84,121.222494,29.812,29.812,עלות מופחתת,0.00037,0.000101,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8811 01.02.2029,71121578.0,2014-02-01,3.099182079218734,צמוד למדד המחירים לצרכן,2029-02-01,0.048,0.0485,16594.75,119.323081,19.801,19.801,עלות מופחתת,0.000246,6.7e-05,,
1328,9760.0,ערד בקרן פנסיה מקיפה חדשה,ערד 8824 01.03.2030,71122428.0,2015-03-01,4.0193643837764474,צמוד למדד המחירים לצרכן,2030-03-01,0.048,0.0485,55719.73,120.151183,66.948,66.948,עלות מופחתת,0.000832,0.000228,,
