מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,ענף מסחר,נכס בסיס,תאריך פקיעה,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער מימוש,יחס המרה,ערך נקוב (יחידות),שער נייר הערך,שער חליפין,"שווי הוגן (בש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 28,סוף מידע
1328,9757.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI C3.73 01/12/25 BUY,750000053.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-01,לא,2025-05-29,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.73,1.0,36468673.35,0.004,3.306,4.85,-0.00047,0.0,,
1328,9757.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT P3.29 23/12/25 SELL,750000077.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-23,לא,2025-06-26,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.29,1.0,-18296017.56,1.4861,3.306,-898.883,0.087273,-4.6e-05,,
1328,9757.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI C3.6 01/12/25 BUY,750000098.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-01,לא,2025-07-10,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.6,1.0,36468673.35,0.0679,3.306,81.872,-0.007949,4e-06,,
1328,9757.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI C3.60 07/01/26 BUY,750000121.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-01-07,לא,2025-08-25,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.6,1.0,54703010.03,0.1624,3.306,293.755,-0.02852,1.5e-05,,
1328,9757.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT C3.575 12/03/26 BUY,750000132.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-03-12,לא,2025-09-12,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.575,1.0,36593256.54,0.5282,3.306,639.028,-0.062043,3.3e-05,,
1328,9757.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM C3.59 26/03/26 BUY,750000145.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-03-26,לא,2025-09-26,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.59,1.0,36593256.54,0.5462,3.306,660.764,-0.064154,3.4e-05,,
1328,9757.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT C3.55 13/01/26 BUY,750000117.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-01-13,לא,2025-08-13,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.55,1.0,36468673.35,0.2679,3.306,323.04,-0.031364,1.6e-05,,
1328,9757.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT C3.4 26/11/25 SELL,750000116.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-11-26,לא,2025-08-13,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.4,1.0,-18234336.67,0.4649,3.306,-280.28,0.027212,-1.4e-05,,
1328,9757.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM P3.25 26/03/26 SELL,750000146.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-03-26,לא,2025-09-26,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.25,1.0,-18296628.27,1.582,3.306,-956.914,0.092907,-5e-05,,
1328,9757.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI C3.73 01/12/25 SELL,750000097.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-01,לא,2025-07-10,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.73,1.0,-36468673.35,0.0145,3.306,-17.468,0.001696,0.0,,
1328,9757.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM C3.7 05/12/25 SELL 15/07,750000100.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-05,לא,2025-05-14,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.7,1.0,-36591058.01,0.0277,3.306,-33.517,0.003254,-1e-06,,
1328,9757.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM C3.5 05/12/25 BUY,750000095.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-05,לא,2025-07-10,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.5,1.0,36591058.01,0.2323,3.306,280.983,-0.02728,1.4e-05,,
1328,9757.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT C3.29 23/12/25 SELL,750000094.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-23,לא,2025-07-10,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.29,1.0,-18296017.56,2.0174,3.306,-1220.235,0.118473,-6.3e-05,,
1328,9757.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM P3.5 06/10/25,750000016.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-06,לא,2025-04-04,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.5,1.0,-36591058.01,5.8612,3.306,-7090.322,0.688405,-0.00037,,
1328,9757.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT P3.65 08/10/25,750000019.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-08,לא,2025-04-08,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.65,1.0,73181627.46,10.394,3.306,25148.134,-2.441655,0.001314,,
1328,9757.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT C3.75 26/11/25 BUY,750000049.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-11-26,לא,2025-05-28,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.75,1.0,36468673.35,0.0018,3.306,2.225,-0.000215,0.0,,
1328,9757.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI P3.7 13/10/25 L,750000029.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-13,לא,2025-04-09,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.7,1.0,36589592.32,11.897,3.306,14392.004,-1.397332,0.000752,,
1328,9757.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT C3.6 24/03/26 BUY,750000141.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-03-24,לא,2025-09-22,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.6,1.0,36593256.54,0.4815,3.306,582.455,-0.056551,3e-05,,
1328,9757.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI C3.39 05/12/25 SELL,750000124.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-05,לא,2025-09-02,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.39,1.0,-18295529.0,0.6353,3.306,-384.243,0.037306,-2e-05,,
1328,9757.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI C3.38 01/12/25 SELL,750000120.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-01,לא,2025-08-25,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.38,1.0,-18234336.67,0.636,3.306,-383.377,0.037222,-2e-05,,
1328,9757.0,Goldman Sachs Group Inc,11778.0,פנימי,"אופציה לס GS C1,637.14 ESLT.TA 15/10/25 SELL",750000115.0,פנימי,מניה,ישראל,ישראל,Financial Services,מניות לרבות מדדי מניות,2025-10-15,לא,2025-08-12,ILS,גורם תלוי/פנימי,קיימת תלות,2025-09-30,1637.14,1.0,-5458.2,7692.5,1.0,-419.876,0.040766,-2.1e-05,,
1328,9757.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI P3.38 01/12/25 SELL,750000052.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-01,לא,2025-05-29,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.38,1.0,-18234336.67,2.8466,3.306,-1716.015,0.166609,-8.9e-05,,
1328,9757.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT P3.4 26/11/25 SELL,750000048.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-11-26,לא,2025-05-28,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.4,1.0,-18234336.67,3.267,3.306,-1969.454,0.191216,-0.000102,,
1328,9757.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל Leumi P3.7 13/10/25 S,750000040.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-13,לא,2025-05-08,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.7,1.0,-36589592.32,11.893,3.306,-14386.369,1.396785,-0.000751,,
1328,9757.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT P3.55 08/10/25,750000020.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-08,לא,2025-04-08,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.55,1.0,-73181627.46,7.3698,3.306,-17830.411,1.73117,-0.000931,,
1328,9757.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI C3.59 06/01/26 BUY,750000125.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-01-05,לא,2025-09-02,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.59,1.0,54886587.02,0.1726,3.306,313.128,-0.030401,1.6e-05,,
1328,9757.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT P3.21 12/03/26 SELL,750000133.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-03-12,לא,2025-09-12,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.21,1.0,-18296628.27,1.0491,3.306,-634.564,0.06161,-3.3e-05,,
1328,9757.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM P3.6 06/10/25,750000017.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-06,לא,2025-04-04,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.6,1.0,36591058.01,8.8859,3.306,10749.245,-1.043654,0.000561,,
1328,9757.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM P3.39 05/12/25 SELL,750000058.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-05,לא,2025-06-06,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.39,1.0,-18295529.0,3.1116,3.306,-1882.061,0.182731,-9.8e-05,,
1328,9757.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT P3.25 24/03/26 SELL,750000142.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2026-03-24,לא,2025-09-22,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.25,1.0,-18296628.27,1.5316,3.306,-926.468,0.089951,-4.8e-05,,
1328,9757.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM C3.7 05/12/25 SELL,750000096.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-05,לא,2025-07-10,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.7,1.0,-36591058.01,0.0268,3.306,-32.383,0.003144,-1e-06,,
1328,9757.0,"Citibank, NA",70652.0,פנימי,אופציה לס דולר שקל CITI C3.38 18/12/25 SELL,750000091.0,פנימי,"מט""ח","חו""ל","ארה""ב",Financial Services,"מט""ח",2025-12-18,לא,2025-07-03,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.38,1.0,-15856263.56,0.8985,3.306,-470.979,0.045727,-2.4e-05,,
1328,9757.0,"Citibank, NA",70652.0,פנימי,אופציה לס דולר שקל CITI P3.22 06/03/26 SELL,750000129.0,פנימי,"מט""ח","חו""ל","ארה""ב",Financial Services,"מט""ח",2026-03-06,לא,2025-09-09,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.22,1.0,-18295712.21,1.1426,3.306,-691.139,0.067103,-3.6e-05,,
1328,9757.0,"Citibank, NA",70652.0,פנימי,אופציה לס דולר שקל CITI C3.60 18/12/25 BUY,750000103.0,פנימי,"מט""ח","חו""ל","ארה""ב",Financial Services,"מט""ח",2025-12-18,לא,2025-07-16,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.6,1.0,26833629.82,0.1201,3.306,106.583,-0.010348,5e-06,,
1328,9757.0,Goldman Sachs Group Inc,11778.0,פנימי,אופציה לס אירו שקל GS P3.7 03/10/25 BUY,750000086.0,פנימי,"מט""ח","חו""ל",אירופה,Financial Services,"מט""ח",2025-10-03,לא,2025-07-01,EUR,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.7,1.0,30492344.77,0.0001,3.8807,0.03,-2e-06,0.0,,
1328,9757.0,"Citibank, NA",70652.0,פנימי,אופציה לס דולר שקל CITI C3.62 18/12/25 BUY,750000092.0,פנימי,"מט""ח","חו""ל","ארה""ב",Financial Services,"מט""ח",2025-12-18,לא,2025-07-03,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.62,1.0,47568790.69,0.0949,3.306,149.176,-0.014483,7e-06,,
1328,9757.0,Goldman Sachs Group Inc,11778.0,פנימי,אופציה לס אירו שקל GS P3.9 03/10/25 SELL,750000085.0,פנימי,"מט""ח","חו""ל",אירופה,Financial Services,"מט""ח",2025-10-03,לא,2025-07-07,EUR,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.9,1.0,-6098468.95,0.6576,3.8807,-155.627,0.015109,-8e-06,,
1328,9757.0,"Citibank, NA",70652.0,פנימי,אופציה לס דולר שקל CITI C3.575 06/03/26 BUY,750000128.0,פנימי,"מט""ח","חו""ל","ארה""ב",Financial Services,"מט""ח",2026-03-06,לא,2025-09-09,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.575,1.0,36591424.43,0.5176,3.306,626.116,-0.06079,3.2e-05,,
1328,9757.0,Goldman Sachs Group Inc,11778.0,פנימי,אופציה לס אירו שקל GS C4.2 03/10/25 BUY,750000122.0,פנימי,"מט""ח","חו""ל",אירופה,Financial Services,"מט""ח",2025-10-03,לא,2025-08-27,EUR,גורם תלוי/פנימי,קיימת תלות,2025-09-30,4.2,1.0,12214037.56,0.0001,3.8807,0.037,-3e-06,0.0,,
1328,9757.0,"Citibank, NA",70652.0,פנימי,אופציה לס דולר שקל CITI C3.75 18/12/25 SELL,750000102.0,פנימי,"מט""ח","חו""ל","ארה""ב",Financial Services,"מט""ח",2025-12-18,לא,2025-07-16,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.75,1.0,-26833629.82,0.0287,3.306,-25.465,0.002472,-1e-06,,
1328,9757.0,"Citibank, NA",70652.0,פנימי,אופציה לס דולר שקל CITI C3.75 18/12/25 BUY,750000067.0,פנימי,"מט""ח","חו""ל","ארה""ב",Financial Services,"מט""ח",2025-12-18,לא,2025-06-17,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.75,1.0,26833629.82,0.0299,3.306,26.512,-0.002574,1e-06,,
1328,9757.0,"Citibank, NA",70652.0,פנימי,אופציה לס דולר שקל CITI P3.38 18/12/25 SELL,750000066.0,פנימי,"מט""ח","חו""ל","ארה""ב",Financial Services,"מט""ח",2025-12-18,לא,2025-06-17,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.38,1.0,-15856263.56,3.2367,3.306,-1696.684,0.164732,-8.8e-05,,
1328,9757.0,Goldman Sachs Group Inc,11778.0,פנימי,אופציה לס אירו שקל GS P3.9 03/10/25 SELL,750000093.0,פנימי,"מט""ח","חו""ל",אירופה,Financial Services,"מט""ח",2025-10-03,לא,2025-07-01,EUR,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.9,1.0,-24428075.12,0.6604,3.8807,-626.092,0.060787,-3.2e-05,,
1328,9758.0,Goldman Sachs Group Inc,11778.0,פנימי,אופציה לס אירו שקל GS C4.2 03/10/25,750000010.0,פנימי,"מט""ח","חו""ל",אירופה,Financial Services,"מט""ח",2025-10-03,לא,2025-04-03,EUR,גורם תלוי/פנימי,קיימת תלות,2025-09-30,4.2,1.0,-3112619.32,0.0001,3.8807,-0.012,4e-06,0.0,,
1328,9758.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM P3.6 06/10/25 SELL,750000056.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-06,לא,2025-06-04,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.6,1.0,-9324847.23,8.8822,3.306,-2738.204,1.043224,-0.00053,,
1328,9758.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל LEUMI P3.6 13/10/25 S,750000027.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-13,לא,2025-04-09,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.6,1.0,-9324473.71,8.8731,3.306,-2735.278,1.042109,-0.00053,,
1328,9758.0,Goldman Sachs Group Inc,11778.0,פנימי,אופציה לס אירו שקל GS P3.9 03/10/25,750000011.0,פנימי,"מט""ח","חו""ל",אירופה,Financial Services,"מט""ח",2025-10-03,לא,2025-04-03,EUR,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.9,1.0,7781548.31,0.6786,3.8807,204.935,-0.078077,3.9e-05,,
1328,9758.0,Goldman Sachs Group Inc,11778.0,פנימי,אופציה לס אירו שקל GS P3.7 03/10/25,750000012.0,פנימי,"מט""ח","חו""ל",אירופה,Financial Services,"מט""ח",2025-10-03,לא,2025-04-03,EUR,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.7,1.0,-7781548.31,0.0001,3.8807,-0.008,2e-06,0.0,,
1328,9758.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM P3.5 06/10/25 BUY,750000057.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-06,לא,2025-06-04,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.5,1.0,9324847.23,5.8625,3.306,1807.295,-0.688558,0.00035,,
1328,9758.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT P3.65 08/10/25 SELL,750000045.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-08,לא,2025-05-21,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.65,1.0,-18649569.95,10.391,3.306,-6406.985,2.440987,-0.001241,,
1328,9758.0,"בנק דיסקונט לישראל בע""מ",520007030.0,ח.פ.,אופציה לס דולר שקל DISCOUNT C3.58 23/12/25 BUY,750000076.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-23,לא,2025-06-26,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.58,1.0,4662548.12,0.1439,3.306,22.175,-0.008448,4e-06,,
1328,9758.0,"בנק לאומי לישראל בע""מ",520018078.0,ח.פ.,אופציה לס דולר שקל Leumi P3.6 13/10/25 L,750000041.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-10-13,לא,2025-05-08,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.6,1.0,9324473.71,8.8777,3.306,2736.696,-1.042649,0.00053,,
1328,9758.0,"בנק הפועלים בע""מ",520000118.0,ח.פ.,אופציה לס דולר שקל POALIM C3.70 05/12/25 BUY,750000059.0,פנימי,"מט""ח",ישראל,"ארה""ב",שירותים פיננסיים,"מט""ח",2025-12-05,לא,2025-06-06,USD,גורם תלוי/פנימי,קיימת תלות,2025-09-30,3.7,1.0,9324847.23,0.0091,3.306,2.797,-0.001065,0.0,,
