מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,נכס בסיס,תאריך רכישה,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",שיעור ריבית,תשואה לפדיון,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
162,2102,ICG,B264034,"מספר תאגיד או שותפות בחו""ל",EUROPEAN CREDIT 2022 ONE SARL ICG SDP 5A,10220,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,"חו""ל",אירופה,לא,אחר,2024-07-19 00:00:00,NR,NR,NR,GBP,2.4,0.05,0.0897,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,2090914.408,4.4409,100.686,9349.218,1.0,0.0001370204001353534
162,2144,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,CLN מניבים  בנק לאומי   סדרה 7,11021,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-09-14 00:00:00,NR,NR,NR,ILS,3.64,0.04179,0.043,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,1107759.975,1,100.73,1115.847,0.26875361428038463,0.003441297642057371
162,2144,"מימון ישיר הנפקות(סדרה 16) בע""מ",516100120,ח.פ.,"מימון ישיר אג""ח 16  רצף מוסדיים",IL0011983405,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-07-25 00:00:00,Aa2.il,מידרוג Moodys,נייר ערך,ILS,1.34,0.0425,0.0358,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,80690.858,1,108.68,87.695,0.02112148726870111,0.00027045338359131776
162,2144,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח א  רצף מוסדיים,IL0011986390,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-08-03 00:00:00,NR,NR,NR,ILS,1.19,0.068,0.061,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,29504.681,1,100.51,29.655,0.00714245629686221,9.145669753578345e-05
162,2144,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 2 רצף מוסדיים,IL0012058975,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-01-18 00:00:00,NR,NR,NR,ILS,4.24,0.068,0.0605,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,198175.579,1,101.46,201.069,0.04842780459125907,0.0006201013898776746
162,2144,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח 1 רמ,IL0012117474,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-09-24 00:00:00,NR,NR,NR,ILS,1.91,0.0675,0.0573,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,212237.943,1,101.09,214.551,0.05167496681666107,0.0006616801859045648
162,2144,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 3 רמ,IL0012150293,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-12-20 00:00:00,NR,NR,NR,ILS,3.25,0.0369,0.0364,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,457402.563,1,103.39,472.909,0.11390092277500627,0.0014584621606794743
162,2144,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 1) בע""מ",517014023,ח.פ.,ממון משהנ אג1רמ,IL0012152687,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2024-12-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.42,0.05,0.0476,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,16661.885,1,106.71,17.78,0.004282342706397238,5.483392622445556e-05
162,2144,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 4  רצף מוסדיים,IL0012219288,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-05-20 00:00:00,NR,NR,NR,ILS,3.34,0.067,0.0649,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,709282.481,1,99.38,704.885,0.16977272995493908,0.002173881444697714
162,2144,"הראל חברה לביטוח בע""מ",520004078,ח.פ.,הראלבט אגח ב רמ,IL0012248154,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-07-02 00:00:00,NR,NR,NR,ILS,3.19,0.0608,0.0586,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,160499.228,1,99.22,159.247,0.0383549060160653,0.0004911213863591606
162,2144,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג א מ,IL0012257882,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.21,0.0525,0.051,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,75942.611,1,103.96,78.95,0.019015239407765016,0.0002434836037919441
162,2144,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג ב מ,IL0012257965,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,7.35,0.078,0.0783,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,41253.885,1,100.1,41.295,0.009945969744694824,0.00012735472347800294
162,2144,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח  2רמ,IL0012275454,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-08-26 00:00:00,NR,NR,NR,ILS,2.87,0.0675,0.0647,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,949508.55,1,99.52,944.951,0.22759302715144974,0.0029142504735503658
162,2144,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי למשכנתאות שה,6020903,פנימי,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,1999-11-25 00:00:00,ilAA+,S&P מעלות,נייר ערך,ILS,1.95,0.0605,0.0229,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,102.863,1,176.71,0.182,4.383500408123157e-05,5.612921582030884e-07
162,2144,ICG,B264034,"מספר תאגיד או שותפות בחו""ל",EUROPEAN CREDIT 2022 ONE SARL ICG SDP 5A,10220,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,"חו""ל",אירופה,לא,אחר,2024-07-19 00:00:00,NR,NR,NR,GBP,2.4,0.05,0.0897,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,18543.994,4.4409,100.686,82.917,0.019970697985733397,0.0002557179224270631
162,2207,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,CLN מניבים  בנק לאומי   סדרה 7,11021,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-09-14 00:00:00,NR,NR,NR,ILS,3.64,0.04179,0.043,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,2765648.55,1,100.73,2785.838,0.27418718113183294,0.0009379270838139311
162,2207,"מימון ישיר הנפקות(סדרה 16) בע""מ",516100120,ח.פ.,"מימון ישיר אג""ח 16  רצף מוסדיים",IL0011983405,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-07-25 00:00:00,Aa2.il,מידרוג Moodys,נייר ערך,ILS,1.34,0.0425,0.0358,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,201453.889,1,108.68,218.94,0.02154846815823587,7.371202335893977e-05
162,2207,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח א  רצף מוסדיים,IL0011986390,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-08-03 00:00:00,NR,NR,NR,ILS,1.19,0.068,0.061,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,73661.785,1,100.51,74.037,0.0072868545584694865,2.492654185359379e-05
162,2207,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 2 רצף מוסדיים,IL0012058975,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-01-18 00:00:00,NR,NR,NR,ILS,4.24,0.068,0.0605,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,494767.832,1,101.46,501.991,0.04940685612140761,0.0001690087344385564
162,2207,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח 1 רמ,IL0012117474,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-09-24 00:00:00,NR,NR,NR,ILS,1.91,0.0675,0.0573,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,529876.121,1,101.09,535.652,0.05271983221839482,0.00018034161293625108
162,2207,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 3 רמ,IL0012150293,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-12-20 00:00:00,NR,NR,NR,ILS,3.25,0.0369,0.0364,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,1141957.43,1,103.39,1180.67,0.11620366264905613,0.00039750422316250765
162,2207,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 1) בע""מ",517014023,ח.פ.,ממון משהנ אג1רמ,IL0012152687,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2024-12-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.42,0.05,0.0476,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,41598.288,1,106.71,44.39,0.004368943553229608,1.494508411849519e-05
162,2207,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 4  רצף מוסדיים,IL0012219288,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-05-20 00:00:00,NR,NR,NR,ILS,3.34,0.067,0.0649,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,1770804.243,1,99.38,1759.825,0.17320513828705328,0.0005924922878763414
162,2207,"הראל חברה לביטוח בע""מ",520004078,ח.פ.,הראלבט אגח ב רמ,IL0012248154,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-07-02 00:00:00,NR,NR,NR,ILS,3.19,0.0608,0.0586,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,400704.546,1,99.22,397.579,0.0391304394897381,0.0001338556341236134
162,2207,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג א מ,IL0012257882,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.21,0.0525,0.051,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,189599.35,1,103.96,197.107,0.019399625072007844,6.636135830917394e-05
162,2207,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג ב מ,IL0012257965,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,7.35,0.078,0.0783,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,102995.008,1,100.1,103.098,0.010147090390873307,3.471070697113352e-05
162,2207,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח  2רמ,IL0012275454,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-08-26 00:00:00,NR,NR,NR,ILS,2.87,0.0675,0.0647,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,2370555.9,1,99.52,2359.177,0.2321944389519614,0.0007942802143595208
162,2207,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי למשכנתאות שה,6020903,פנימי,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,1999-11-25 00:00:00,ilAA+,S&P מעלות,נייר ערך,ILS,1.95,0.0605,0.0229,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,256.81,1,176.71,0.454,4.468349567844654e-05,1.5285127708485732e-07
162,2207,ICG,B264034,"מספר תאגיד או שותפות בחו""ל",EUROPEAN CREDIT 2022 ONE SARL ICG SDP 5A,10220,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,"חו""ל",אירופה,לא,אחר,2024-07-19 00:00:00,NR,NR,NR,GBP,2.4,0.05,0.0897,דיווח מנהל הקרן,אי-תלות,2025-09-30 00:00:00,356.248,4.4409,100.686,1.593,0.00015678592206115713,5.363261770840918e-07
162,8602,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,CLN מניבים  בנק לאומי   סדרה 7,11021,פנימי,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-09-14 00:00:00,NR,NR,NR,ILS,3.64,0.04179,0.043,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,38989.65,1,100.73,39.274,0.27422722162871727,0.0005053370432295561
162,8602,"מימון ישיר הנפקות(סדרה 16) בע""מ",516100120,ח.פ.,"מימון ישיר אג""ח 16  רצף מוסדיים",IL0011983405,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-07-25 00:00:00,Aa2.il,מידרוג Moodys,נייר ערך,ILS,1.34,0.0425,0.0358,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,2840.063,1,108.68,3.087,0.021554703701376233,3.9720309936590104e-05
162,8602,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח א  רצף מוסדיים,IL0011986390,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2023-08-03 00:00:00,NR,NR,NR,ILS,1.19,0.068,0.061,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,1038.472,1,100.51,1.044,0.007289637403380883,1.3433107733657294e-05
162,8602,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 2 רצף מוסדיים,IL0012058975,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-01-18 00:00:00,NR,NR,NR,ILS,4.24,0.068,0.0605,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,6975.154,1,101.46,7.077,0.049414524811998574,9.105948604510791e-05
162,8602,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח 1 רמ,IL0012117474,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-09-24 00:00:00,NR,NR,NR,ILS,1.91,0.0675,0.0573,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,7470.105,1,101.09,7.552,0.05273117018231075,9.717129272469337e-05
162,8602,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 3 רמ,IL0012150293,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2024-12-20 00:00:00,NR,NR,NR,ILS,3.25,0.0369,0.0364,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,16099.125,1,103.39,16.645,0.11622223618704482,0.00021417057301410501
162,8602,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 1) בע""מ",517014023,ח.פ.,ממון משהנ אג1רמ,IL0012152687,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2024-12-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.42,0.05,0.0476,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,586.446,1,106.71,0.626,0.004370989477506162,8.054717855622094e-06
162,8602,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי אגח 4  רצף מוסדיים,IL0012219288,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-05-20 00:00:00,NR,NR,NR,ILS,3.34,0.067,0.0649,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,24964.502,1,99.38,24.81,0.17323362449988478,0.00031922931309582127
162,8602,"הראל חברה לביטוח בע""מ",520004078,ח.פ.,הראלבט אגח ב רמ,IL0012248154,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-07-02 00:00:00,NR,NR,NR,ILS,3.19,0.0608,0.0586,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,5649.066,1,99.22,5.605,0.039136415369683764,7.211931881910837e-05
162,8602,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג א מ,IL0012257882,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,10.21,0.0525,0.051,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,2672.94,1,103.96,2.779,0.019404121019152752,3.5757285815932584e-05
162,8602,"מימון ישיר נדל""ן ומשכנתאות הנפקות (סדרה 2) בע""מ",517112074,ח.פ.,ממון מש2 אג ב מ,IL0012257965,ISIN,שכבת חוב (TRANCHE) בדרוג AA- ומעלה,ישראל,ישראל,לא,משכנתאות או תיקי משכנתאות,2025-07-24 00:00:00,Aa1.il,מידרוג Moodys,נייר ערך,ILS,7.35,0.078,0.0783,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,1452.006,1,100.1,1.453,0.010145443627502321,1.8695694958816138e-05
162,8602,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים אגח  2רמ,IL0012275454,ISIN,שכבת חוב (TRANCHE) בדרוג BB+ ומטה,ישראל,ישראל,לא,"ריבית ואג""ח",2025-08-26 00:00:00,NR,NR,NR,ILS,2.87,0.0675,0.0647,חברת ציטוט,אי-תלות,2025-09-30 00:00:00,33419.7,1,99.52,33.259,0.23222801762360612,0.00042794227022385816
