מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,נכס בסיס (כתב אופציה),ענף מסחר,תאריך פקיעה,בעל עניין/צד קשור,מטבע פעילות,שער מימוש,יחס המרה,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
162,2142,"אפי נכסים בע""מ",510560188,ח.פ.,אפי נכס אופ 3,IL0012137191,ISIN,ישראל,ישראל,סחיר,TASE,IL0010913544,"נדל""ן מניב בחו""ל",2025-11-20 00:00:00,לא,ILS,17000,1,16954.871,1,3900,661.24,0.2649097890905595,5.796365788085753e-05
162,2142,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,ביג אפ 7,IL0012143454,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972607,"נדל""ן מניב בישראל",2026-06-01 00:00:00,לא,ILS,57284.8,1,4909.29,1,12600,618.57,0.2478150871661536,5.422324701373487e-05
162,2142,"אמות השקעות בע""מ",520026683,ח.פ.,אמות אפ 12,IL0012250366,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972789,"נדל""ן מניב בישראל",2026-12-31 00:00:00,לא,ILS,2768.75,1,61638.114,1,169.8,104.662,0.04193029512097898,9.174569537726561e-06
162,2142,נאוויטס פטרוליום  שותפות מוגבלת,550263107,מספר שותפות,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,2026-08-31 00:00:00,לא,ILS,12000,1,9316.404,1,1609,149.901,0.06005420466769095,1.3140176456352347e-05
162,2142,"ווישור גלובלטק בע""מ",515559169,ח.פ.,ווישור אפ 1,IL0012292517,ISIN,ישראל,ישראל,סחיר,TASE,IL0011732281,ביטוח,2028-10-01 00:00:00,לא,ILS,1325,1,53176.863,1,162.1,86.2,0.034533942017431235,7.556208501194603e-06
162,2142,AIRSHIP AI HOLDINGS INC,254900B47YHDWK85HP13,LEI,AISPW,US0089401162,ISIN,"חו""ל","ארה""ב",סחיר,NASDAQ,US0089401089,Software,2028-12-31 00:00:00,לא,USD,11.5,1,23839.784,3.306,167,131.62,0.05273036482986426,1.153768170449227e-05
162,2144,"מניבים קרן הריט החדשה בע""מ",515327120,ח.פ.,מניבים ריט אפ 4,IL0011993222,ISIN,ישראל,ישראל,סחיר,TASE,IL0011405730,"נדל""ן מניב בישראל",2025-12-07 00:00:00,לא,ILS,175.13,1,524.656,1,43.8,0.23,0.1081843838193791,7.093252548720348e-07
162,2144,"אלומיי קפיטל בע""מ",520039868,ח.פ.,אלומיי אפ 2,IL0012030826,ISIN,ישראל,ישראל,סחיר,TASE,IL0010826357,אנרגיה מתחדשת,2028-01-05 00:00:00,לא,ILS,8000,1,2.906,1,646.6,0.019,0.008936970837253056,5.859643409812461e-08
162,2144,"אלוני חץ נכסים והשקעות בע""מ",520038506,ח.פ.,אלוני חץ אפ 16,IL0012084047,ISIN,ישראל,ישראל,סחיר,TASE,IL0003900136,"נדל""ן מניב בישראל",2025-12-31 00:00:00,לא,ILS,3192,1,40.761,1,944.9,0.385,0.18109125117591718,1.1873487961988408e-06
162,2144,"אפי נכסים בע""מ",510560188,ח.פ.,אפי נכס אופ 3,IL0012137191,ISIN,ישראל,ישראל,סחיר,TASE,IL0010913544,"נדל""ן מניב בחו""ל",2025-11-20 00:00:00,לא,ILS,17000,1,14.444,1,3900,0.563,0.26481655691439315,1.73630486301285e-06
162,2144,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,ביג אפ 7,IL0012143454,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972607,"נדל""ן מניב בישראל",2026-06-01 00:00:00,לא,ILS,57284.8,1,4.182,1,12600,0.527,0.2478833490122295,1.6252800405111405e-06
162,2144,"אמות השקעות בע""מ",520026683,ח.פ.,אמות אפ 12,IL0012250366,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972789,"נדל""ן מניב בישראל",2026-12-31 00:00:00,לא,ILS,2768.75,1,52.51,1,169.8,0.089,0.041862652869237994,2.7447803340700475e-07
162,2144,נאוויטס פטרוליום  שותפות מוגבלת,550263107,מספר שותפות,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,2026-08-31 00:00:00,לא,ILS,12000,1,7.937,1,1609,0.128,0.06020696142991533,3.947549244505237e-07
162,2144,"ווישור גלובלטק בע""מ",515559169,ח.פ.,ווישור אפ 1,IL0012292517,ISIN,ישראל,ישראל,סחיר,TASE,IL0011732281,ביטוח,2028-10-01 00:00:00,לא,ILS,1325,1,45.302,1,162.1,0.073,0.03433678269049858,2.251336678506893e-07
162,2144,AIRSHIP AI HOLDINGS INC,254900B47YHDWK85HP13,LEI,AISPW,US0089401162,ISIN,"חו""ל","ארה""ב",סחיר,NASDAQ,US0089401089,Software,2028-12-31 00:00:00,לא,USD,11.5,1,20.309,3.306,167,0.112,0.05268109125117591,3.454105588942082e-07
162,2207,"מניבים קרן הריט החדשה בע""מ",515327120,ח.פ.,מניבים ריט אפ 4,IL0011993222,ISIN,ישראל,ישראל,סחיר,TASE,IL0011405730,"נדל""ן מניב בישראל",2025-12-07 00:00:00,לא,ILS,175.13,1,2676.54,1,43.8,1.172,0.10803834808259588,3.9458523511773733e-07
162,2207,"אלומיי קפיטל בע""מ",520039868,ח.פ.,אלומיי אפ 2,IL0012030826,ISIN,ישראל,ישראל,סחיר,TASE,IL0010826357,אנרגיה מתחדשת,2028-01-05 00:00:00,לא,ILS,8000,1,14.827,1,646.6,0.096,0.008849557522123895,3.232097489019009e-08
162,2207,"אלוני חץ נכסים והשקעות בע""מ",520038506,ח.פ.,אלוני חץ אפ 16,IL0012084047,ISIN,ישראל,ישראל,סחיר,TASE,IL0003900136,"נדל""ן מניב בישראל",2025-12-31 00:00:00,לא,ILS,3192,1,207.941,1,944.9,1.965,0.18113938053097348,6.615699547835784e-07
162,2207,"אפי נכסים בע""מ",510560188,ח.פ.,אפי נכס אופ 3,IL0012137191,ISIN,ישראל,ישראל,סחיר,TASE,IL0010913544,"נדל""ן מניב בחו""ל",2025-11-20 00:00:00,לא,ILS,17000,1,73.687,1,3900,2.874,0.2649336283185841,9.676091857750659e-07
162,2207,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,ביג אפ 7,IL0012143454,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972607,"נדל""ן מניב בישראל",2026-06-01 00:00:00,לא,ILS,57284.8,1,21.336,1,12600,2.688,0.24778761061946908,9.049872969253226e-07
162,2207,"אמות השקעות בע""מ",520026683,ח.פ.,אמות אפ 12,IL0012250366,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972789,"נדל""ן מניב בישראל",2026-12-31 00:00:00,לא,ILS,2768.75,1,267.882,1,169.8,0.455,0.04194321533923304,1.5318795390663013e-07
162,2207,נאוויטס פטרוליום  שותפות מוגבלת,550263107,מספר שותפות,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,2026-08-31 00:00:00,לא,ILS,12000,1,40.489,1,1609,0.651,0.060011061946902665,2.1917661097410157e-07
162,2207,"ווישור גלובלטק בע""מ",515559169,ח.פ.,ווישור אפ 1,IL0012292517,ISIN,ישראל,ישראל,סחיר,TASE,IL0011732281,ביטוח,2028-10-01 00:00:00,לא,ILS,1325,1,231.109,1,162.1,0.375,0.034568584070796465,1.2625380816480504e-07
162,2207,AIRSHIP AI HOLDINGS INC,254900B47YHDWK85HP13,LEI,AISPW,US0089401162,ISIN,"חו""ל","ארה""ב",סחיר,NASDAQ,US0089401089,Software,2028-12-31 00:00:00,לא,USD,11.5,1,103.609,3.306,167,0.572,0.052728613569321535,1.9257914205404928e-07
162,8602,"מניבים קרן הריט החדשה בע""מ",515327120,ח.פ.,מניבים ריט אפ 4,IL0011993222,ISIN,ישראל,ישראל,סחיר,TASE,IL0011405730,"נדל""ן מניב בישראל",2025-12-07 00:00:00,לא,ILS,175.13,1,74.856,1,43.8,0.033,0.1089108910891089,4.246097272133053e-07
162,8602,"אלומיי קפיטל בע""מ",520039868,ח.פ.,אלומיי אפ 2,IL0012030826,ISIN,ישראל,ישראל,סחיר,TASE,IL0010826357,אנרגיה מתחדשת,2028-01-05 00:00:00,לא,ILS,8000,1,0.415,1,646.6,0.003,0.0099009900990099,3.860088429211866e-08
162,8602,"אלוני חץ נכסים והשקעות בע""מ",520038506,ח.פ.,אלוני חץ אפ 16,IL0012084047,ISIN,ישראל,ישראל,סחיר,TASE,IL0003900136,"נדל""ן מניב בישראל",2025-12-31 00:00:00,לא,ILS,3192,1,5.816,1,944.9,0.055,0.1815181518151815,7.076828786888421e-07
162,8602,"אפי נכסים בע""מ",510560188,ח.פ.,אפי נכס אופ 3,IL0012137191,ISIN,ישראל,ישראל,סחיר,TASE,IL0010913544,"נדל""ן מניב בחו""ל",2025-11-20 00:00:00,לא,ILS,17000,1,2.061,1,3900,0.08,0.264026402640264,1.0293569144564976e-06
162,8602,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,ביג אפ 7,IL0012143454,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972607,"נדל""ן מניב בישראל",2026-06-01 00:00:00,לא,ILS,57284.8,1,0.597,1,12600,0.075,0.24752475247524747,9.650221073029664e-07
162,8602,"אמות השקעות בע""מ",520026683,ח.פ.,אמות אפ 12,IL0012250366,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972789,"נדל""ן מניב בישראל",2026-12-31 00:00:00,לא,ILS,2768.75,1,7.492,1,169.8,0.013,0.042904290429042896,1.6727049859918086e-07
162,8602,נאוויטס פטרוליום  שותפות מוגבלת,550263107,מספר שותפות,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,2026-08-31 00:00:00,לא,ILS,12000,1,1.132,1,1609,0.018,0.05940594059405939,2.3160530575271195e-07
162,8602,"ווישור גלובלטק בע""מ",515559169,ח.פ.,ווישור אפ 1,IL0012292517,ISIN,ישראל,ישראל,סחיר,TASE,IL0011732281,ביטוח,2028-10-01 00:00:00,לא,ILS,1325,1,6.464,1,162.1,0.01,0.033003300330033,1.286696143070622e-07
162,8602,AIRSHIP AI HOLDINGS INC,254900B47YHDWK85HP13,LEI,AISPW,US0089401162,ISIN,"חו""ל","ארה""ב",סחיר,NASDAQ,US0089401089,Software,2028-12-31 00:00:00,לא,USD,11.5,1,2.898,3.306,167,0.016,0.0528052805280528,2.058713828912995e-07
162,8801,"מניבים קרן הריט החדשה בע""מ",515327120,ח.פ.,מניבים ריט אפ 4,IL0011993222,ISIN,ישראל,ישראל,סחיר,TASE,IL0011405730,"נדל""ן מניב בישראל",2025-12-07 00:00:00,לא,ILS,175.13,1,1394283.958,1,43.8,610.696,0.1080668819288587,1.810379868097003e-05
162,8801,"אלומיי קפיטל בע""מ",520039868,ח.פ.,אלומיי אפ 2,IL0012030826,ISIN,ישראל,ישראל,סחיר,TASE,IL0010826357,אנרגיה מתחדשת,2028-01-05 00:00:00,לא,ILS,8000,1,7724.023,1,646.6,49.944,0.008837936307188715,1.4805666343358515e-06
162,8801,"אלוני חץ נכסים והשקעות בע""מ",520038506,ח.פ.,אלוני חץ אפ 16,IL0012084047,ISIN,ישראל,ישראל,סחיר,TASE,IL0003900136,"נדל""ן מניב בישראל",2025-12-31 00:00:00,לא,ILS,3192,1,108322.066,1,944.9,1023.535,0.18112159895439695,3.034221868642771e-05
162,8801,"אפי נכסים בע""מ",510560188,ח.פ.,אפי נכס אופ 3,IL0012137191,ISIN,ישראל,ישראל,סחיר,TASE,IL0010913544,"נדל""ן מניב בחו""ל",2025-11-20 00:00:00,לא,ILS,17000,1,38385.384,1,3900,1497.03,0.264909814791581,4.437875758048614e-05
162,8801,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,ביג אפ 7,IL0012143454,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972607,"נדל""ן מניב בישראל",2026-06-01 00:00:00,לא,ILS,57284.8,1,11114.503,1,12600,1400.427,0.24781524565247814,4.1515006607861866e-05
162,8801,"אמות השקעות בע""מ",520026683,ח.פ.,אמות אפ 12,IL0012250366,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972789,"נדל""ן מניב בישראל",2026-12-31 00:00:00,לא,ILS,2768.75,1,139547.079,1,169.8,236.951,0.041930118651383005,7.024302109813277e-06
162,8801,נאוויטס פטרוליום  שותפות מוגבלת,550263107,מספר שותפות,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,2026-08-31 00:00:00,לא,ILS,12000,1,21092.096,1,1609,339.372,0.0600542231387804,1.0060524984539216e-05
162,8801,"ווישור גלובלטק בע""מ",515559169,ח.פ.,ווישור אפ 1,IL0012292517,ISIN,ישראל,ישראל,סחיר,TASE,IL0011732281,ביטוח,2028-10-01 00:00:00,לא,ILS,1325,1,120391.028,1,162.1,195.154,0.0345338503542589,5.785249498581986e-06
162,8801,AIRSHIP AI HOLDINGS INC,254900B47YHDWK85HP13,LEI,AISPW,US0089401162,ISIN,"חו""ל","ארה""ב",סחיר,NASDAQ,US0089401089,Software,2028-12-31 00:00:00,לא,USD,11.5,1,53972.647,3.306,167,297.984,0.05273033022107404,8.833596987945184e-06
162,8802,"מניבים קרן הריט החדשה בע""מ",515327120,ח.פ.,מניבים ריט אפ 4,IL0011993222,ISIN,ישראל,ישראל,סחיר,TASE,IL0011405730,"נדל""ן מניב בישראל",2025-12-07 00:00:00,לא,ILS,175.13,1,483967.177,1,43.8,211.978,0.1080670758347646,1.5427365615529222e-05
162,8802,"אלומיי קפיטל בע""מ",520039868,ח.פ.,אלומיי אפ 2,IL0012030826,ISIN,ישראל,ישראל,סחיר,TASE,IL0010826357,אנרגיה מתחדשת,2028-01-05 00:00:00,לא,ILS,8000,1,2681.07,1,646.6,17.336,0.00883794934696751,1.2616819212881268e-06
162,8802,"אלוני חץ נכסים והשקעות בע""מ",520038506,ח.פ.,אלוני חץ אפ 16,IL0012084047,ISIN,ישראל,ישראל,סחיר,TASE,IL0003900136,"נדל""ן מניב בישראל",2025-12-31 00:00:00,לא,ILS,3192,1,37599.46,1,944.9,355.277,0.1811213734507716,2.5856401012314366e-05
162,8802,"אפי נכסים בע""מ",510560188,ח.פ.,אפי נכס אופ 3,IL0012137191,ISIN,ישראל,ישראל,סחיר,TASE,IL0010913544,"נדל""ן מניב בחו""ל",2025-11-20 00:00:00,לא,ILS,17000,1,13323.876,1,3900,519.631,0.2649095787444667,3.781778025154999e-05
162,8802,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,ביג אפ 7,IL0012143454,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972607,"נדל""ן מניב בישראל",2026-06-01 00:00:00,לא,ILS,57284.8,1,3857.934,1,12600,486.1,0.247815365572272,3.5377456272390316e-05
162,8802,"אמות השקעות בע""מ",520026683,ח.פ.,אמות אפ 12,IL0012250366,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972789,"נדל""ן מניב בישראל",2026-12-31 00:00:00,לא,ILS,2768.75,1,48437.914,1,169.8,82.248,0.041930298678437006,5.985856867911044e-06
162,8802,נאוויטס פטרוליום  שותפות מוגבלת,550263107,מספר שותפות,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,2026-08-31 00:00:00,לא,ILS,12000,1,7321.236,1,1609,117.799,0.060054314439514644,8.573192699920401e-06
162,8802,"ווישור גלובלטק בע""מ",515559169,ח.פ.,ווישור אפ 1,IL0012292517,ISIN,ישראל,ישראל,סחיר,TASE,IL0011732281,ביטוח,2028-10-01 00:00:00,לא,ILS,1325,1,41788.694,1,162.1,67.739,0.03453356315264376,4.929918762467492e-06
162,8802,AIRSHIP AI HOLDINGS INC,254900B47YHDWK85HP13,LEI,AISPW,US0089401162,ISIN,"חו""ל","ארה""ב",סחיר,NASDAQ,US0089401089,Software,2028-12-31 00:00:00,לא,USD,11.5,1,18734.34,3.306,167,103.433,0.052730480780162126,7.527661869208286e-06
162,8803,"מניבים קרן הריט החדשה בע""מ",515327120,ח.פ.,מניבים ריט אפ 4,IL0011993222,ISIN,ישראל,ישראל,סחיר,TASE,IL0011405730,"נדל""ן מניב בישראל",2025-12-07 00:00:00,לא,ILS,175.13,1,135268.091,1,43.8,59.247,0.10806645192121785,9.462375018019107e-06
162,8803,"אלומיי קפיטל בע""מ",520039868,ח.פ.,אלומיי אפ 2,IL0012030826,ISIN,ישראל,ישראל,סחיר,TASE,IL0010826357,אנרגיה מתחדשת,2028-01-05 00:00:00,לא,ILS,8000,1,749.355,1,646.6,4.845,0.00883727377855926,7.737979469391289e-07
162,8803,"אלוני חץ נכסים והשקעות בע""מ",520038506,ח.פ.,אלוני חץ אפ 16,IL0012084047,ISIN,ישראל,ישראל,סחיר,TASE,IL0003900136,"נדל""ן מניב בישראל",2025-12-31 00:00:00,לא,ILS,3192,1,10508.992,1,944.9,99.299,0.18112124849064107,1.5859104712715907e-05
162,8803,"אפי נכסים בע""מ",510560188,ח.פ.,אפי נכס אופ 3,IL0012137191,ISIN,ישראל,ישראל,סחיר,TASE,IL0010913544,"נדל""ן מניב בחו""ל",2025-11-20 00:00:00,לא,ILS,17000,1,3724.003,1,3900,145.236,0.26491027750316465,2.3195731397657652e-05
162,8803,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,ביג אפ 7,IL0012143454,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972607,"נדל""ן מניב בישראל",2026-06-01 00:00:00,לא,ILS,57284.8,1,1078.287,1,12600,135.864,0.2478157615377039,2.1698923480482522e-05
162,8803,"אמות השקעות בע""מ",520026683,ח.פ.,אמות אפ 12,IL0012250366,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972789,"נדל""ן מניב בישראל",2026-12-31 00:00:00,לא,ILS,2768.75,1,13538.323,1,169.8,22.988,0.04193008248122193,3.6714276995328577e-06
162,8803,נאוויטס פטרוליום  שותפות מוגבלת,550263107,מספר שותפות,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,2026-08-31 00:00:00,לא,ILS,12000,1,2046.274,1,1609,32.925,0.06005515772116896,5.258472116196247e-06
162,8803,"ווישור גלובלטק בע""מ",515559169,ח.פ.,ווישור אפ 1,IL0012292517,ISIN,ישראל,ישראל,סחיר,TASE,IL0011732281,ביטוח,2028-10-01 00:00:00,לא,ILS,1325,1,11679.877,1,162.1,18.933,0.03453376768822755,3.023801141258726e-06
162,8803,AIRSHIP AI HOLDINGS INC,254900B47YHDWK85HP13,LEI,AISPW,US0089401162,ISIN,"חו""ל","ארה""ב",סחיר,NASDAQ,US0089401089,Software,2028-12-31 00:00:00,לא,USD,11.5,1,5236.22,3.306,167,28.909,0.05272997887809487,4.617074272046085e-06
162,12145,"מניבים קרן הריט החדשה בע""מ",515327120,ח.פ.,מניבים ריט אפ 4,IL0011993222,ISIN,ישראל,ישראל,סחיר,TASE,IL0011405730,"נדל""ן מניב בישראל",2025-12-07 00:00:00,לא,ILS,175.13,1,161838.665,1,43.8,70.885,0.10806628655059913,5.3382380310311145e-06
162,12145,"אלומיי קפיטל בע""מ",520039868,ח.פ.,אלומיי אפ 2,IL0012030826,ISIN,ישראל,ישראל,סחיר,TASE,IL0010826357,אנרגיה מתחדשת,2028-01-05 00:00:00,לא,ILS,8000,1,896.55,1,646.6,5.797,0.008837698569991156,4.3656296629593515e-07
162,12145,"אלוני חץ נכסים והשקעות בע""מ",520038506,ח.פ.,אלוני חץ אפ 16,IL0012084047,ISIN,ישראל,ישראל,סחיר,TASE,IL0003900136,"נדל""ן מניב בישראל",2025-12-31 00:00:00,לא,ILS,3192,1,12573.263,1,944.9,118.805,0.18112174894045185,8.947017976675623e-06
162,12145,"אפי נכסים בע""מ",510560188,ח.פ.,אפי נכס אופ 3,IL0012137191,ISIN,ישראל,ישראל,סחיר,TASE,IL0010913544,"נדל""ן מניב בחו""ל",2025-11-20 00:00:00,לא,ILS,17000,1,4455.505,1,3900,173.765,0.2649099002957587,1.3085969266588438e-05
162,12145,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,ביג אפ 7,IL0012143454,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972607,"נדל""ן מניב בישראל",2026-06-01 00:00:00,לא,ILS,57284.8,1,1290.093,1,12600,162.552,0.2478153489648443,1.2241535845667907e-05
162,12145,"אמות השקעות בע""מ",520026683,ח.פ.,אמות אפ 12,IL0012250366,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972789,"נדל""ן מניב בישראל",2026-12-31 00:00:00,לא,ILS,2768.75,1,16197.642,1,169.8,27.504,0.04193066439003567,2.071283047266414e-06
162,12145,נאוויטס פטרוליום  שותפות מוגבלת,550263107,מספר שותפות,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,2026-08-31 00:00:00,לא,ILS,12000,1,2448.222,1,1609,39.392,0.060054273256700305,2.966549658155853e-06
162,12145,"ווישור גלובלטק בע""מ",515559169,ח.פ.,ווישור אפ 1,IL0012292517,ISIN,ישראל,ישראל,סחיר,TASE,IL0011732281,ביטוח,2028-10-01 00:00:00,לא,ILS,1325,1,13974.143,1,162.1,22.652,0.034533646370094824,1.7058865469269492e-06
162,12145,AIRSHIP AI HOLDINGS INC,254900B47YHDWK85HP13,LEI,AISPW,US0089401162,ISIN,"חו""ל","ארה""ב",סחיר,NASDAQ,US0089401089,Software,2028-12-31 00:00:00,לא,USD,11.5,1,6264.765,3.306,167,34.588,0.05273043266152392,2.6047679624363995e-06
162,12147,"מניבים קרן הריט החדשה בע""מ",515327120,ח.פ.,מניבים ריט אפ 4,IL0011993222,ISIN,ישראל,ישראל,סחיר,TASE,IL0011405730,"נדל""ן מניב בישראל",2025-12-07 00:00:00,לא,ILS,175.13,1,0,1,43.8,0,0.0,0.0
162,12147,"אלומיי קפיטל בע""מ",520039868,ח.פ.,אלומיי אפ 2,IL0012030826,ISIN,ישראל,ישראל,סחיר,TASE,IL0010826357,אנרגיה מתחדשת,2028-01-05 00:00:00,לא,ILS,8000,1,0,1,646.6,0,0.0,0.0
162,12147,"אלוני חץ נכסים והשקעות בע""מ",520038506,ח.פ.,אלוני חץ אפ 16,IL0012084047,ISIN,ישראל,ישראל,סחיר,TASE,IL0003900136,"נדל""ן מניב בישראל",2025-12-31 00:00:00,לא,ILS,3192,1,0,1,944.9,0,0.0,0.0
162,12147,"אפי נכסים בע""מ",510560188,ח.פ.,אפי נכס אופ 3,IL0012137191,ISIN,ישראל,ישראל,סחיר,TASE,IL0010913544,"נדל""ן מניב בחו""ל",2025-11-20 00:00:00,לא,ILS,17000,1,0,1,3900,0,0.0,0.0
162,12147,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,ביג אפ 7,IL0012143454,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972607,"נדל""ן מניב בישראל",2026-06-01 00:00:00,לא,ILS,57284.8,1,0,1,12600,0,0.0,0.0
162,12147,"אמות השקעות בע""מ",520026683,ח.פ.,אמות אפ 12,IL0012250366,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972789,"נדל""ן מניב בישראל",2026-12-31 00:00:00,לא,ILS,2768.75,1,0,1,169.8,0,0.0,0.0
162,12147,נאוויטס פטרוליום  שותפות מוגבלת,550263107,מספר שותפות,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,2026-08-31 00:00:00,לא,ILS,12000,1,0,1,1609,0,0.0,0.0
162,12147,"ווישור גלובלטק בע""מ",515559169,ח.פ.,ווישור אפ 1,IL0012292517,ISIN,ישראל,ישראל,סחיר,TASE,IL0011732281,ביטוח,2028-10-01 00:00:00,לא,ILS,1325,1,0,1,162.1,0,0.0,0.0
162,12147,AIRSHIP AI HOLDINGS INC,254900B47YHDWK85HP13,LEI,AISPW,US0089401162,ISIN,"חו""ל","ארה""ב",סחיר,NASDAQ,US0089401089,Software,2028-12-31 00:00:00,לא,USD,11.5,1,0,3.306,167,0,0.0,0.0
162,14242,"מניבים קרן הריט החדשה בע""מ",515327120,ח.פ.,מניבים ריט אפ 4,IL0011993222,ISIN,ישראל,ישראל,סחיר,TASE,IL0011405730,"נדל""ן מניב בישראל",2025-12-07 00:00:00,לא,ILS,175.13,1,3891.211,1,43.8,1.704,0.10804641430473655,1.592717642132766e-05
162,14242,"אלומיי קפיטל בע""מ",520039868,ח.פ.,אלומיי אפ 2,IL0012030826,ISIN,ישראל,ישראל,סחיר,TASE,IL0010826357,אנרגיה מתחדשת,2028-01-05 00:00:00,לא,ILS,8000,1,21.556,1,646.6,0.139,0.008813645298332383,1.2992238982186294e-06
162,14242,"אלוני חץ נכסים והשקעות בע""מ",520038506,ח.פ.,אלוני חץ אפ 16,IL0012084047,ISIN,ישראל,ישראל,סחיר,TASE,IL0003900136,"נדל""ן מניב בישראל",2025-12-31 00:00:00,לא,ILS,3192,1,302.309,1,944.9,2.857,0.18115528501680303,2.6704191922378594e-05
162,14242,"אפי נכסים בע""מ",510560188,ח.פ.,אפי נכס אופ 3,IL0012137191,ISIN,ישראל,ישראל,סחיר,TASE,IL0010913544,"נדל""ן מניב בחו""ל",2025-11-20 00:00:00,לא,ILS,17000,1,107.127,1,3900,4.178,0.2649166191110266,3.905149242271535e-05
162,14242,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,ביג אפ 7,IL0012143454,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972607,"נדל""ן מניב בישראל",2026-06-01 00:00:00,לא,ILS,57284.8,1,31.019,1,12600,3.908,0.2477965886754169,3.6527820102434555e-05
162,14242,"אמות השקעות בע""מ",520026683,ח.פ.,אמות אפ 12,IL0012250366,ISIN,ישראל,ישראל,סחיר,TASE,IL0010972789,"נדל""ן מניב בישראל",2026-12-31 00:00:00,לא,ILS,2768.75,1,389.452,1,169.8,0.661,0.04191237080717774,6.178323717428158e-06
162,14242,נאוויטס פטרוליום  שותפות מוגבלת,550263107,מספר שותפות,נאוויטס פט אפ 6,IL0012288242,ISIN,ישראל,ישראל,סחיר,TASE,IL0011419699,חיפושי נפט וגז,2026-08-31 00:00:00,לא,ILS,12000,1,58.864,1,1609,0.947,0.0600469215648976,8.851546990021884e-06
162,14242,"ווישור גלובלטק בע""מ",515559169,ח.פ.,ווישור אפ 1,IL0012292517,ISIN,ישראל,ישראל,סחיר,TASE,IL0011732281,ביטוח,2028-10-01 00:00:00,לא,ILS,1325,1,335.991,1,162.1,0.545,0.03455709847187877,5.094079313159374e-06
162,14242,AIRSHIP AI HOLDINGS INC,254900B47YHDWK85HP13,LEI,AISPW,US0089401162,ISIN,"חו""ל","ארה""ב",סחיר,NASDAQ,US0089401089,Software,2028-12-31 00:00:00,לא,USD,11.5,1,150.629,3.306,167,0.832,0.05275505674973052,7.77664952027266e-06
162,15524,"מניבים קרן הריט החדשה בע""מ",515327120,ח.פ.,מניבים ריט אפ 4,IL0011993222,ISIN,ישראל,ישראל,סחיר,TASE,IL0011405730,"נדל""ן מניב בישראל",2025-12-07 00:00:00,לא,ILS,175.13,1,39082.88,1,43.8,17.118,0.10806545289260372,6.190075260707208e-05
