מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מאפיין עיקרי,אסטרטגיית קרן ההשקעה,"ישראל/חו""ל",מדינת התאגדות קרן השקעה,מיקום משרד השותף הכללי,מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער חליפין,"NAV
(במטבע הדיווח של קרן ההשקעה)","שווי הוגן (באלפי ש""ח)",שיעור החזקה בקרן השקעה,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
659,2145,נוי,ריק במקור,ריק במקור,Noy 5 Infrastructure and energy,10351,פנימי,קרן אנרגיה ותשתיות,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2024-08-30 00:00:00,ILS,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,1,88.607,88.607,0.000484,0.000677236994107239,8.369449586838718e-05
659,2145,AGILITY EQUITY LIMITED PARTNERSHIP,ריק במקור,ריק במקור,AGILITY EQUITY LIMITED PARTNERSHIP,10432,פנימי,קרן גידור (HEDGE FUND),ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2024-12-01 00:00:00,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,1,119.361,119.361,0.000512,0.0009122945687545472,0.00011274344827549248
659,2145,Idea Bond LP,ריק במקור,ריק במקור,Idea Bond LP,10739,פנימי,קרן גידור (HEDGE FUND),ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2025-05-04 00:00:00,ILS,דיווח מנהל הקרן,אי-תלות,2025-08-31 00:00:00,1,122.875,122.875,0.001536,0.0009391526137994402,0.00011606262687855445
659,2145,VINTAGE,ריק במקור,ריק במקור,"F2 Capital Partners II, L.P.",72111,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2019-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,27.92677533416038,92.32591925473422,0.00022124999999999998,0.0007056612686837818,8.720723269730834e-05
659,2145,VINTAGE,ריק במקור,ריק במקור,"Pitango Venture Capital Fund VIII, L.P.",72112,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2020-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,13.943326529356664,46.09663750605313,5.7539999999999995e-05,0.0003523237241194311,4.354097122458615e-05
659,2145,VINTAGE,ריק במקור,ריק במקור,Vintage Migdal Co Investment II,7211,פנימי,סעיף מאזני,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2019-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,-1.833521863517042,-6.061623280787341,0.0033188000000000002,-4.632992348336902e-05,-5.7255578524222195e-06
659,2145,VINTAGE,ריק במקור,ריק במקור,Vintage Migdal Co Investment II,7620,פנימי,סעיף מאזני,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2019-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,0.6792080712872175,2.2454618836755413,0.00848958,1.716241218507344e-05,2.120970130417501e-06
659,2145,Greenfield Partners,ריק במקור,ריק במקור,Cynet Security LTD (ISR),83021,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2021-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,21.94699676213072,72.55677129560415,6.297e-05,0.000554562615756784,6.853411576312769e-05
659,2145,Greenfield Partners,ריק במקור,ריק במקור,Greenfield Cobra Investments L.P,8302,פנימי,סעיף מאזני,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2021-02-28 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,-4.431275970144929e-06,-1.4649798357299135e-05,0.00212023,-1.1197067278854305e-10,-1.383759170367666e-11
659,2145,Qumra,ריק במקור,ריק במקור,Minute Media Inc.,83111,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2021-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,28.575962450162667,94.47213186023778,3.2e-05,0.0007220651032980482,8.92344560774476e-05
659,2145,Qumra,ריק במקור,ריק במקור,JoyTunes Ltd.,84031,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2021-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,17.102273820977665,56.540117252152164,1.689e-05,0.00043214485372846816,5.3405448889572785e-05
659,2145,Qumra,ריק במקור,ריק במקור,Lightricks Ltd.,84033,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2021-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,16.755048112364754,55.39218905947788,9.2e-06,0.00042337106115386693,5.232116354666553e-05
659,2145,Qumra,ריק במקור,ריק במקור,Minute Media Inc.,84036,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2021-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,28.41432433886972,93.93775626430329,2.872e-05,0.0007179807880372343,8.872970706093528e-05
659,2145,Qumra,ריק במקור,ריק במקור,"Snappy APP, Inc.",84037,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,"ארה""ב",לא,2024-03-31 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,14.208100617295974,46.971980640780494,6.569e-05,0.0003590141069715215,4.436778403139442e-05
659,2145,Qumra,ריק במקור,ריק במקור,Mobilesson Ltd.,84038,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,"ארה""ב",לא,2024-03-31 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,14.208100617295974,46.971980640780494,1.746e-05,0.0003590141069715215,4.436778403139442e-05
659,2145,Greenfield Partners,ריק במקור,ריק במקור,Panorays. Ltd (ISR),85741,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2021-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,18.137219881097554,59.961648926908516,9.285e-05,0.0004582961490736971,5.663728574914879e-05
659,2145,Greenfield Partners,ריק במקור,ריק במקור,Greenfield Partners Panorays LP,8574,פנימי,סעיף מאזני,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2021-07-27 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,0.011160118902448203,0.03689535309149376,0.00357122,2.819968853951546e-07,3.48498197307065e-08
659,2145,stage one,ריק במקור,ריק במקור,Diagnostic Robotics Ltd,91381,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2022-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,24.661914373738128,81.53228891957825,0.00025427,0.0006231638840111743,7.701201731375389e-05
659,2145,stage one,ריק במקור,ריק במקור,Stage One S.P.V D.R,9138,פנימי,סעיף מאזני,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2022-06-30 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,-0.26503437373812533,-0.8762036395782423,0.0018906,-6.696959823645891e-06,-8.276256039878001e-07
659,2145,Greenfield Partners II L.P,ריק במקור,ריק במקור,floLIVE,97211,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2023-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,12.190857952772621,40.30297639186629,0.00010921,0.00030804187688560205,3.806851931690226e-05
659,2145,Greenfield Partners,ריק במקור,ריק במקור,Silverfort,98671,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2023-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,47.35860686764443,156.5675543044325,1.813e-05,0.0011966700131124603,0.0001478872157601071
659,2145,Greenfield Cities III LLC,ריק במקור,ריק במקור,Exodigo,99601,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2024-01-01 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,27.460762793292705,90.78528179462569,2.589e-05,0.0006938859384898592,8.575201047401068e-05
659,2145,Greenfield Cities III LLC,ריק במקור,ריק במקור,Eleos Health Inc,103041,פנימי,פרייבט אקוויטי,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2024-09-25 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,13.575347647739116,44.88009932342551,3.711e-05,0.000343025534788798,4.239187973181851e-05
659,2145,Greenfield Cities III LLC,ריק במקור,ריק במקור,Eleos Co-invest,10304,פנימי,סעיף מאזני,ריק במקור,ישראל,ריק במקור,ריק במקור,ישראל,לא,2024-09-18 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,2.669677536333059e-06,8.825953935117094e-06,0.00266968,6.745812986725268e-11,8.336629895575216e-12
659,2145,RHONE,ריק במקור,ריק במקור,Rhone Offshore Partners V LP,4402,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,2015-06-30 00:00:00,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.8807,181.293,703.545,5.5e-05,0.0053773031591090705,0.0006645394167021166
659,2145,Accelmed,ריק במקור,ריק במקור,Accelmed Partners LP,4626,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2015-12-14 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,40.619,134.285,0.000774,0.0010263610070726985,0.0001268400394741541
659,2145,THOMA BRAVO,ריק במקור,ריק במקור,Thoma Bravo Fund XII A  L P,4924,פנימי,פרייבט אקוויטי,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2016-02-23 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,98.117,324.374,2.4e-05,0.0024792406099579216,0.00030639022202322866
659,2145,Meridiam,ריק במקור,ריק במקור,Meridiam Infrastructure Europe III SLP,5001,פנימי,קרן אנרגיה ותשתיות,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,2016-04-24 00:00:00,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.8807,199.869,775.63,0.000162,0.00592825995394718,0.0007326279168733524
659,2145,APOLLO,ריק במקור,ריק במקור,Apollo Natural Resources Partners II LP,5193,פנימי,משאבים טבעיים,ריק במקור,"חו""ל",ריק במקור,ריק במקור,"ארה""ב",לא,2016-08-21 00:00:00,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.306,58.295,192.724,0.0001,0.001473019315091624,0.0001820390942221162
659,2145,Arcmont,ריק במקור,ריק במקור,Bluebay Senior Loan Fund I,5214,פנימי,קרן חוב,ריק במקור,"חו""ל",ריק במקור,ריק במקור,אירופה,לא,2016-06-10 00:00:00,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30 00:00:00,3.8807,53.353,207.046,5.5e-05,0.00158248457437818,0.0001955670611979425
