Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מספר מזהה לווה,סוג מספר מזהה לווה,שם הלוואה,מספר הלוואה,מאפיין עיקרי,מאפיין הלוואות מתואמות עבור זכויות מקרקעין,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,ענף מסחר,בעל עניין/צד קשור,קונסורציום/ סינדיקציה,מספר קונסורציום/ סינדיקציה,תאריך העמדת הלוואה,דירוג,שם מדרג,דירוג הלוואה/המנפיק,מטבע פעילות,"מח""מ",סוג הריבית,שיעור ריבית,סוג הצמדה,ריבית עוגן,שיעור תוספת/הפחתה לריבית העוגן,תשואה לפדיון,מועד פדיון,נחיתות חוזית,סוג בטוחה,שווי הבטוחות העומדות כנגד ההלוואה,שיעור הבטוחות מהחוב,מועד עדכון אחרון לשווי הבטוחות,זכות חזרה,מבנה לוח סילוקין,יעוד הלוואה,זכות פירעון מוקדם,סוג גורם משערך,שם גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,שיעור ריבית בגין אי-ניצול מסגרת האשראי,ערך נקוב,שער הלוואה,שער חליפין,"שווי הוגן (באלפי ש""ח)",שווי הוגן (במטבע הפעילות),"עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),האם סווג כחוב בעייתי,השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 54
,665,1619.0,,,,25001034.0,תאגיד,תשתיות - שלב הקמה,ישראל,,חשמל,לא,כן,,2025-06-30,A2.il,מידרוג Moodys,מנפיק,ILS,7.54,קבועה,0.04621,,,,0.0515,2044-06-20,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,106194.2,98.33,1.0,104.42075,104.42075,,,,,0.002147,0.000149,
,665,1619.0,,,,25001033.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2025-06-17,A1.il,מידרוג Moodys,מנפיק,ILS,2.76,משתנה,0.066,,,,0.0643,2028-09-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,27711.65,99.34,1.0,27.52875,27.52875,,,,,0.000566,3.9e-05,
,665,1619.0,,,,25001032.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2025-06-17,A1.il,מידרוג Moodys,מנפיק,ILS,3.11,משתנה,0.066,,,,0.0643,2029-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,4405.31,99.25,1.0,4.37227,4.37227,,,,,8.9e-05,6e-06,
,665,1619.0,,,,25001029.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2025-05-29,A1.il,מידרוג Moodys,מנפיק,ILS,9.23,משתנה,0.067,,,,0.0559,2047-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,15419.59,102.11,1.0,15.74494,15.74494,,,,,0.000323,2.2e-05,
,665,1619.0,,,,25001028.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2025-05-29,A1.il,מידרוג Moodys,מנפיק,ILS,2.09,משתנה,0.067,,,,0.0641,2028-01-01,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,28098.47,99.79,1.0,28.03946,28.03946,,,,,0.000576,4e-05,
,665,1619.0,,,,25001027.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - מגורים (כולל דיור מוגן)",ישראל,,בנייה,לא,כן,,2025-05-22,BB,פנימי,מנפיק,ILS,3.98,משתנה,0.0685,,,,0.0665,2029-09-22,החוב לא נחות,,,,2025-01-12 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,94934.13,99.45,1.0,94.412,94.412,,,,,0.001941,0.000135,
,665,1619.0,,,,25001037.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2025-06-30,A1.il,מידרוג Moodys,מנפיק,ILS,3.29,משתנה,0.069,,,,0.0666,2029-05-31,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,26182.43,99.66,1.0,26.09341,26.09341,,,,,0.000536,3.7e-05,
,665,1619.0,,,,25001026.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - מגורים (כולל דיור מוגן)",ישראל,,בנייה,לא,כן,,2025-05-22,BB,פנימי,מנפיק,ILS,3.98,משתנה,0.0685,,,,0.0665,2029-09-22,החוב לא נחות,,,,2025-01-12 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,284802.4,99.45,1.0,283.23599,283.23599,,,,,0.005824,0.000405,
,665,1619.0,,,,25001024.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2025-05-15,A1.il,מידרוג Moodys,מנפיק,ILS,2.26,משתנה,0.066,,,,0.0636,2028-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,18763.3,99.63,1.0,18.69387,18.69387,,,,,0.000384,2.6e-05,
,665,1619.0,,,,25001023.0,תאגיד,פעילות שוטפת של התאגיד - אחר/לא מסווג,ישראל,,בנייה,לא,לא,,2025-05-14,BBB,פנימי,מנפיק,ILS,2.1,משתנה,0.0915,,,,0.0939,2028-02-07,החוב נחות,,,,2025-06-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,12910.95,99.12,1.0,12.79734,12.79734,,,,,0.000263,1.8e-05,
,665,1619.0,,,,25001021.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2025-04-29,A1.il,מידרוג Moodys,מנפיק,ILS,2.09,משתנה,0.067,,,,0.0633,2028-01-01,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,21448.52,99.95,1.0,21.4378,21.4378,,,,,0.00044,3e-05,
,665,1619.0,,,,25001020.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2025-04-29,A1.il,מידרוג Moodys,מנפיק,ILS,9.23,משתנה,0.067,,,,0.0558,2047-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,11770.3,102.21,1.0,12.03043,12.03043,,,,,0.000247,1.7e-05,
,665,1619.0,,,,25001019.0,תאגיד,,ישראל,,שירותים,לא,לא,,2025-04-29,A,פנימי,מנפיק,ILS,1.75,קבועה,0.038,,,,0.04,2028-08-29,החוב לא נחות,,,,2025-07-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,64841.68,102.55,1.0,66.49514,66.49514,,,,,0.001367,9.5e-05,
,665,1619.0,,,,25001018.0,תאגיד,,ישראל,,שירותים,לא,לא,,2025-04-29,A,פנימי,מנפיק,ILS,1.71,קבועה,0.059,,,,0.0601,2028-08-29,החוב לא נחות,,,,2025-07-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,64841.68,101.11,1.0,65.56142,65.56142,,,,,0.001348,9.3e-05,
,665,1619.0,,,,25001017.0,תאגיד,תשתיות - שלב הקמה,ישראל,,חשמל,לא,כן,,2025-04-29,A2.il,מידרוג Moodys,מנפיק,ILS,7.61,קבועה,0.047003,,,,0.0483,2044-06-20,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,52595.63,102.1,1.0,53.70014,53.70014,,,,,0.001104,7.6e-05,
,665,1619.0,,,,25001014.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,כן,,2025-04-10,NR,NR,NR,ILS,3.93,קבועה,0.05264,,,,0.0507,2030-03-20,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,3046.49,104.03,1.0,3.16926,3.16926,,,,,6.5e-05,4e-06,
,665,1619.0,,,,25001025.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2025-05-15,A1.il,מידרוג Moodys,מנפיק,ILS,2.55,משתנה,0.066,,,,0.0636,2028-06-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,6708.79,99.57,1.0,6.67995,6.67995,,,,,0.000137,9e-06,
,665,1619.0,,,,25001038.0,תאגיד,תשתיות - שלב הקמה,ישראל,,חשמל,לא,כן,,2025-06-30,A2.il,מידרוג Moodys,מנפיק,ILS,6.37,קבועה,0.048326,,,,0.0564,2041-06-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,2973.71,98.37,1.0,2.92523,2.92523,,,,,6e-05,4e-06,
,665,1619.0,,,,25001039.0,תאגיד,פעילות שוטפת של התאגיד - אחר/לא מסווג,ישראל,,בנייה,לא,כן,,2025-06-23,A,פנימי,מנפיק,ILS,0.01,קבועה,0.0395,,,,0.0526,2025-10-03,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1227577.29,102.45,1.0,1257.65294,1257.65294,,,,,0.025863,0.001799,
,665,1619.0,,,,25001040.0,תאגיד,תשתיות - שלב הקמה,ישראל,,קלינטק,לא,כן,,2025-06-29,A3.il,מידרוג Moodys,מנפיק,ILS,6.14,קבועה,0.05033,,,,0.0591,2034-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,34407.7,99.6,1.0,34.27007,34.27007,,,,,0.000704,4.9e-05,
,665,1619.0,,,,25000801.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,לא,,2023-08-20,A3.il,מידרוג Moodys,מנפיק,ILS,5.15,משתנה,0.067,,,,0.0527,2038-07-31,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,220920.76,105.83,1.0,233.80044,233.80044,,,,,0.004808,0.000334,
,665,1619.0,,,,25001061.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2025-08-14,A1.il,מידרוג Moodys,מנפיק,ILS,3.11,משתנה,0.066,,,,0.066,2029-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,2318.31,98.73,1.0,2.28887,2.28887,,,,,4.7e-05,3e-06,
,665,1619.0,,,,25001060.0,תאגיד,,ישראל,,שירותים פיננסיים,לא,לא,,2025-07-31,NR,NR,NR,ILS,10.31,משתנה,0.05535,,,,0.036,2054-06-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,85477.08,120.67,1.0,103.14519,103.14519,,,,,0.002121,0.000147,
,665,1619.0,,,,25001059.0,תאגיד,,ישראל,,שירותים פיננסיים,לא,לא,,2025-07-31,NR,NR,NR,ILS,9.51,קבועה,0.0525,,,,0.0397,2055-06-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,30659.3,113.81,1.0,34.89335,34.89335,,,,,0.000717,4.9e-05,
,665,1619.0,,,,25001058.0,תאגיד,,ישראל,,שירותים פיננסיים,לא,לא,,2025-07-31,NR,NR,NR,ILS,7.55,משתנה,0.0785,,,,0.0732,2055-03-31,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,313839.82,103.81,1.0,325.79712,325.79712,,,,,0.0067,0.000466,
,665,1619.0,,,,25001057.0,תאגיד,,ישראל,,שירותים פיננסיים,לא,לא,,2025-07-31,NR,NR,NR,ILS,7.76,קבועה,0.0662,,,,0.0709,2054-04-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,10411.72,97.27,1.0,10.12748,10.12748,,,,,0.000208,1.4e-05,
,665,1619.0,,,,25001056.0,תאגיד,,ישראל,,שירותים פיננסיים,לא,לא,,2025-07-31,NR,NR,NR,ILS,10.53,משתנה,0.0766,,,,0.0512,2055-06-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,342180.9,105.36,1.0,360.52179,360.52179,,,,,0.007414,0.000515,
,665,1619.0,,,,25001055.0,תאגיד,תשתיות - שלב הקמה,ישראל,,חשמל,לא,כן,,2025-07-31,A2.il,מידרוג Moodys,מנפיק,ILS,7.55,קבועה,0.045361,,,,0.0518,2044-06-20,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,31858.26,97.18,1.0,30.95986,30.95986,,,,,0.000636,4.4e-05,
,665,1619.0,,,,25001054.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - לוגיסטיקה",ישראל,,"נדל""ן מניב בישראל",לא,לא,,2025-07-30,AA-,פנימי,מנפיק,ILS,0.74,משתנה,0.065,,,,0.0689,2026-06-30,החוב לא נחות,,,, ,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,38965.26,100.71,1.0,39.24191,39.24191,,,,,0.000807,5.6e-05,
,665,1619.0,,,,25001053.0,תאגיד,תשתיות - שלב הקמה,ישראל,,חשמל,לא,כן,,2025-07-31,A2.il,מידרוג Moodys,מנפיק,ILS,7.55,קבועה,0.045361,,,,0.0518,2044-06-20,החוב לא נחות,,,,2024-12-31 00:00:00,,,,לא,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,315396.76,97.17,1.0,306.47104,306.47104,,,,,0.006302,0.000438,
,665,1619.0,,,,25001052.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2025-07-29,A1.il,מידרוג Moodys,מנפיק,ILS,2.1,משתנה,0.067,,,,0.0654,2028-01-01,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,46339.1,99.5,1.0,46.10741,46.10741,,,,,0.000948,6.5e-05,
,665,1619.0,,,,25001051.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2025-07-29,A1.il,מידרוג Moodys,מנפיק,ILS,9.17,משתנה,0.067,,,,0.0587,2047-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,25429.5,99.61,1.0,25.33032,25.33032,,,,,0.00052,3.6e-05,
,665,1619.0,,,,25001050.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,כן,,2025-07-24,NR,NR,NR,ILS,3.97,קבועה,0.05186,,,,0.0629,2030-07-20,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1043.49,97.82,1.0,1.02074,1.02074,,,,,2e-05,1e-06,
,665,1619.0,,,,25001049.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - לוגיסטיקה",ישראל,,"נדל""ן מניב בישראל",לא,לא,,2025-07-15,AA-,פנימי,מנפיק,ILS,0.74,משתנה,0.065,,,,0.068,2026-06-30,החוב לא נחות,,,, ,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,32070.81,101.03,1.0,32.40114,32.40114,,,,,0.000666,4.6e-05,
,665,1619.0,,,,25001048.0,תאגיד,תשתיות - שלב הקמה,ישראל,,קלינטק,לא,כן,,2025-07-16,NR,NR,NR,ILS,8.21,קבועה,0.0486,,,,0.0551,2045-07-02,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,77805.21,97.01,1.0,75.47883,75.47883,,,,,0.001552,0.000108,
,665,1619.0,,,,25001047.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2025-07-15,A1.il,מידרוג Moodys,מנפיק,ILS,2.76,משתנה,0.066,,,,0.0659,2028-09-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,35761.39,98.9,1.0,35.36802,35.36802,,,,,0.000727,5e-05,
,665,1619.0,,,,25001046.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - מגורים (כולל דיור מוגן)",ישראל,,בנייה,לא,כן,,2025-07-10,A,פנימי,מנפיק,ILS,1.86,משתנה,0.069,,,,0.0693,2027-09-30,החוב לא נחות,,,,2025-08-01 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,232991.07,99.25,1.0,231.24364,231.24364,,,,,0.004755,0.00033,
,665,1619.0,,,,25001043.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - אחר/לא מסווג",ישראל,,"נדל""ן מניב בישראל",כן,כן,,2025-07-03,ilA-,S&P מעלות,מנפיק,ILS,3.55,משתנה,0.072,,,,0.0731,2029-11-03,החוב לא נחות,,,, ,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,5738.2,100.0,1.0,5.7382,5.7382,,,,,0.000118,8e-06,
,665,1619.0,,,,25001042.0,תאגיד,פעילות שוטפת של התאגיד - אחר/לא מסווג,ישראל,,בנייה,לא,לא,,2025-07-01,BBB,פנימי,מנפיק,ILS,2.1,משתנה,0.0915,,,,0.099,2028-02-07,החוב לא נחות,,,,2025-06-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,25821.91,98.14,1.0,25.34162,25.34162,,,,,0.000521,3.6e-05,
,665,1619.0,,,,25001013.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2025-04-10,A1.il,מידרוג Moodys,מנפיק,ILS,2.26,משתנה,0.066,,,,0.0602,2028-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,30140.44,100.36,1.0,30.24894,30.24894,,,,,0.000622,4.3e-05,
,665,1619.0,,,,25001012.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,לא,,2025-04-08,NR,NR,NR,ILS,2.27,קבועה,0.0446,,,,0.0454,2028-04-12,החוב נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,38423.0,102.83,1.0,39.51037,39.51037,,,,,0.000812,5.6e-05,
,665,1619.0,,,,25001011.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2025-03-27,A1.il,מידרוג Moodys,מנפיק,ILS,3.3,משתנה,0.069,,,,0.0654,2029-05-31,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,30547.69,100.04,1.0,30.55991,30.55991,,,,,0.000628,4.3e-05,
,665,1619.0,,,,25001010.0,תאגיד,תשתיות - שלב הקמה,ישראל,,קלינטק,לא,כן,,2025-03-30,A3.il,מידרוג Moodys,מנפיק,ILS,6.2,קבועה,0.04793,,,,0.0484,2034-12-25,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,55797.84,103.03,1.0,57.48852,57.48852,,,,,0.001182,8.2e-05,
,665,1619.0,,,,25000983.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-12-19,A1.il,מידרוג Moodys,מנפיק,ILS,9.34,משתנה,0.067,,,,0.0528,2047-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,18925.7,104.76,1.0,19.82657,19.82657,,,,,0.000407,2.8e-05,
,665,1619.0,,,,25000982.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2024-12-16,A1.il,מידרוג Moodys,מנפיק,ILS,1.37,משתנה,0.066,,,,0.062,2027-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,21184.8,100.12,1.0,21.21022,21.21022,,,,,0.000436,3e-05,
,665,1619.0,,,,25000980.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,כן,,2024-12-08,NR,NR,NR,ILS,3.74,קבועה,0.051228,,,,0.0537,2029-11-20,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1591.49,102.24,1.0,1.62714,1.62714,,,,,3.3e-05,2e-06,
,665,1619.0,,,,25000979.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-11-25,A1.il,מידרוג Moodys,מנפיק,ILS,2.09,משתנה,0.067,,,,0.0641,2028-01-01,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,42716.08,99.79,1.0,42.62638,42.62638,,,,,0.000876,6e-05,
,665,1619.0,,,,25000978.0,תאגיד,פעילות שוטפת של התאגיד - אחר/לא מסווג,ישראל,,"נדל""ן מניב בישראל",לא,לא,,2024-11-26,A-,פנימי,מנפיק,ILS,3.5,משתנה,0.069,,,,0.0649,2030-11-26,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,454465.58,101.62,1.0,461.82792,461.82792,,,,,0.009497,0.00066,
,665,1619.0,,,,25000977.0,תאגיד,תשתיות - שלב הקמה,ישראל,,קלינטק,לא,כן,,2024-11-28,NR,NR,NR,ILS,7.9,קבועה,0.0502,,,,0.0513,2045-03-31,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,84173.34,101.08,1.0,85.08241,85.08241,,,,,0.001749,0.000121,
,665,1619.0,,,,25000976.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-11-28,A1.il,מידרוג Moodys,מנפיק,ILS,3.3,משתנה,0.069,,,,0.0639,2029-05-31,החוב לא נחות,,,,2024-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,22796.78,100.49,1.0,22.90849,22.90849,,,,,0.000471,3.2e-05,
,665,1619.0,,,,25000974.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-11-25,A1.il,מידרוג Moodys,מנפיק,ILS,9.33,משתנה,0.067,,,,0.0532,2047-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,23441.29,104.55,1.0,24.50787,24.50787,,,,,0.000504,3.5e-05,
,665,1619.0,,,,25000972.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2024-11-18,A1.il,מידרוג Moodys,מנפיק,ILS,1.37,משתנה,0.066,,,,0.0623,2027-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,30389.6,100.08,1.0,30.41391,30.41391,,,,,0.000625,4.3e-05,
,665,1619.0,,,,25000971.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,כן,,2024-11-04,NR,NR,NR,ILS,3.4,קבועה,0.05176,,,,0.051,2029-10-20,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,1026.51,103.84,1.0,1.06593,1.06593,,,,,2.1e-05,1e-06,
,665,1619.0,,,,25000969.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2024-10-15,A1.il,מידרוג Moodys,מנפיק,ILS,1.37,משתנה,0.066,,,,0.0588,2027-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,22717.58,100.53,1.0,22.83798,22.83798,,,,,0.000469,3.2e-05,
,665,1619.0,,,,25000968.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2024-10-15,A1.il,מידרוג Moodys,מנפיק,ILS,3.11,משתנה,0.066,,,,0.0582,2029-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,4295.4,101.04,1.0,4.34007,4.34007,,,,,8.9e-05,6e-06,
,665,1619.0,,,,25000967.0,תאגיד,"ייזום נדל""ן לבניה של נכס ספציפי - לוגיסטיקה",ישראל,,"נדל""ן מניב בישראל",לא,לא,,2024-10-01,AA-,פנימי,מנפיק,ILS,0.73,משתנה,0.065,,,,0.0647,2026-06-30,החוב לא נחות,,,,,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,45420.69,102.35,1.0,46.48808,46.48808,,,,,0.000956,6.6e-05,
,665,1619.0,,,,25000966.0,תאגיד,,ישראל,,בנייה,לא,לא,,2024-10-10,ilA,S&P מעלות,מנפיק,ILS,1.98,קבועה,0.04082,,,,0.0414,2027-10-21,החוב לא נחות,,,,2025-05-11 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,37453.75,103.79,1.0,38.87325,38.87325,,,,,0.000799,5.5e-05,
,665,1619.0,,,,25000965.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-09-19,A1.il,מידרוג Moodys,מנפיק,ILS,2.09,משתנה,0.067,,,,0.0602,2028-01-01,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,22526.77,100.51,1.0,22.64165,22.64165,,,,,0.000465,3.2e-05,
,665,1619.0,,,,25000964.0,תאגיד,תשתיות - שלב הקמה,ישראל,,שירותים,לא,כן,,2024-09-19,A1.il,מידרוג Moodys,מנפיק,ILS,9.34,משתנה,0.067,,,,0.0528,2047-12-31,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,12362.01,104.77,1.0,12.95168,12.95168,,,,,0.000266,1.8e-05,
,665,1619.0,,,,25000963.0,תאגיד,תשתיות - שלב הקמה,ישראל,,בנייה,לא,כן,,2024-09-15,A1.il,מידרוג Moodys,מנפיק,ILS,1.37,משתנה,0.066,,,,0.0563,2027-02-28,החוב לא נחות,,,,2023-12-31 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,20259.73,100.85,1.0,20.43194,20.43194,,,,,0.00042,2.9e-05,
,665,1619.0,,,,25000962.0,תאגיד,,ישראל,,אשראי חוץ בנקאי,לא,כן,,2024-08-26,NR,NR,NR,ILS,3.41,משתנה,0.077,,,,0.065,2029-08-20,החוב לא נחות,,,,2025-09-30 00:00:00,,,,כן,חברת ציטוט,,אי-תלות,2025-09-30,2025-09-30,,2055.01,103.05,1.0,2.11769,2.11769,,,,,4.3e-05,3e-06,
