Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם הנכס האחר,מספר הנכס האחר,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,תאריך עסקה,מטבע פעילות,תאריך שערוך אחרון,שווי מטבעי,שער חליפין,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 19
,665,1651.0,"אמפל אג""ח ב' חש 02/15",IL0011103780,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1651.0,בזק,IL0002300114,דיבידנד לקבל,ישראל,ישראל,לא,2025-09-28,ILS,2025-09-30,83.36635,1.0,83.36635,,,0.188854,6.5e-05,
,665,1651.0,"מליסרון אג""ח טז",IL0032302650,חייבים בגין תקבולים,ישראל,ישראל,כן,2017-01-12,ILS,2025-09-30,6.14943,1.0,6.14943,,,0.01393,4e-06,
,665,1651.0,חוז דולרי - מסלול 43,3335,"חייבים זכאים במט""ח",ישראל,ישראל,לא,2024-06-25,USD,2025-09-30,12.98065,3.306,42.91402,,,0.097215,3.3e-05,
,665,1651.0,"דוראה אג""ח ד",IL0037201170,חוב בפיגור,ישראל,ישראל,לא,2007-03-22,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1651.0,"אלרוב נדלן אג""ח ו",IL0038701855,חייבים בגין תקבולים,ישראל,ישראל,לא,2021-11-28,ILS,2025-09-30,0.56788,1.0,0.56788,,,0.001286,0.0,
,665,1651.0,מטריקס,IL0004450156,דיבידנד לקבל,ישראל,ישראל,לא,2025-09-30,ILS,2025-09-30,4.36094,1.0,4.36094,,,0.009879,3e-06,
,665,1651.0,חשמל סדרה 27,IL0060002107,חייבים בגין תקבולים,ישראל,ישראל,לא,2015-06-08,ILS,2025-09-30,14.49625,1.0,14.49625,,,0.032839,1.1e-05,
,665,1651.0,אלקטרה,IL0007390375,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-05,ILS,2025-09-30,10.14498,1.0,10.14498,,,0.022982,7e-06,
,665,1651.0,"שופרסל אג""ח ד",IL0077701915,חייבים בגין תקבולים,ישראל,ישראל,כן,2013-10-07,ILS,2025-09-30,0.89563,1.0,0.89563,,,0.002028,0.0,
,665,1651.0,"שופרסל אג""ח ה",IL0077702095,חייבים בגין תקבולים,ישראל,ישראל,כן,2013-10-07,ILS,2025-09-30,6.93225,1.0,6.93225,,,0.015704,5e-06,
,665,1651.0,"אשטרום נכסים אג""ח 9",IL0025101705,חייבים בגין תקבולים,ישראל,ישראל,לא,2014-09-22,ILS,2025-09-30,0.76273,1.0,0.76273,,,0.001727,0.0,
,665,1651.0,"אמפל אג""ח ב' חש 01/14",IL0011311847,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1651.0,שופרסל,IL0007770378,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-28,ILS,2025-09-30,38.03215,1.0,38.03215,,,0.086156,2.9e-05,
,665,1651.0,"אמפל אג""ח ב' חש 01/12",IL0011103780,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1651.0,נוף הגליל- חלקות 3 בגוש 16656 נצרת עלית,9445,חייבים וזכאים מס,ישראל,ישראל,לא,2022-08-22,ILS,2025-09-30,56.09871,1.0,56.09871,,,0.127084,4.4e-05,
,665,1651.0,אפסק      א,IL0010910326,חוב בפיגור,ישראל,ישראל,לא,2004-08-04,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1651.0,פז אנרגיה,IL0011000077,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-08,ILS,2025-09-30,40.74597,1.0,40.74597,,,0.092304,3.1e-05,
,665,1651.0,"שופרסל אג""ח ו",IL0077702178,חייבים בגין תקבולים,ישראל,ישראל,כן,2015-09-06,ILS,2025-09-30,5.58142,1.0,5.58142,,,0.012643,4e-06,
,665,1651.0,"אמפל אג""ח ב' - הסדר",IL0011103780,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1651.0,"אפסק אג""ח א' חש 01/12",IL0010910326,חוב בפיגור,ישראל,ישראל,לא,2004-08-04,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1651.0,"אמפל אג""ח א' - הסדר",IL0011008336,חוב בפיגור,ישראל,ישראל,לא,2006-11-22,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1651.0,NVDA US NVIDIA Corp,US67066G1040,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-11,USD,2025-09-30,0.24486,3.306,0.80952,,,0.001833,0.0,
,665,1651.0,MDLZ US Mondelez International Inc,US6092071058,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-30,USD,2025-09-30,3.81399,3.306,12.60906,,,0.028564,9e-06,
,665,1651.0,LRCX US LAM RESEARCH CORP,US5128073062,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-25,USD,2025-09-30,1.05374,3.306,3.48365,,,0.007891,2e-06,
,665,1651.0,KMB US KIMBERLY CLARK,US4943681035,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-05,USD,2025-09-30,2.16675,3.306,7.16327,,,0.016227,5e-06,
,665,1651.0,KO US - Coca Cola,US1912161007,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-15,USD,2025-09-30,3.64779,3.306,12.05959,,,0.027319,9e-06,
,665,1651.0,ALL US ALLSTATE CORP,US0200021014,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-08-29,USD,2025-09-30,2.83651,3.306,9.37749,,,0.021243,7e-06,
,665,1651.0,ALEXANDRIA REAL ESTATE EQUITY,US0152711091,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-30,USD,2025-09-30,3.72335,3.306,12.3094,,,0.027885,9e-06,
,665,1651.0,8051 JT YAMAZEN CORP,JP3936800006,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,32.29408,0.022332,0.72119,,,0.001633,0.0,
,665,1651.0,6104 JT CHIBAURA MACHINE,JP3592600005,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,47.44948,0.022332,1.05964,,,0.0024,0.0,
,665,1651.0,TMO US Thermo Fisher Scientific Inc,US8835561023,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-03-16,USD,2025-09-30,0.4988,3.306,1.64902,,,0.003735,1e-06,
,665,1651.0,5423 tokyosteel manufacturing co,JP3579800008,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,62.56945,0.022332,1.3973,,,0.003165,1e-06,
,665,1651.0,9303 JT SUMITOMO WAREHOUSE CO LTD,JP3407000003,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,54.05055,0.022332,1.20706,,,0.002734,0.0,
,665,1651.0,7459 JT MEDIPAL HOLDINGS CORP,JP3268950007,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,78.53687,0.022332,1.75389,,,0.003973,1e-06,
,665,1651.0,BNP FP BNP Paribas,FR0000131104,דיבידנד לקבל,"חו""ל",צרפת,לא,2025-09-25,EUR,2025-09-30,1.66813,3.8807,6.47352,,,0.014664,5e-06,
,665,1651.0,5463 JT Maruichi Steel Tube Ltd,JP3871200006,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,56.2546,0.022332,1.25628,,,0.002845,0.0,
,665,1651.0,TSM US TSMC,US8740391003,דיבידנד לקבל,"חו""ל",טייוואן,לא,2025-09-16,USD,2025-09-30,3.35368,3.306,11.08728,,,0.025115,8e-06,
,665,1651.0,1949 JT SUMITOMO ENSETSU CO LTD,JP3407800006,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,36.52383,0.022332,0.81565,,,0.001847,0.0,
,665,1652.0,"אמפל אג""ח ב' חש 01/13",IL0011276792,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1652.0,"אמ.וו.אל אג""ח א",IL0011435448,חוב בפיגור,ישראל,ישראל,לא,2018-03-07,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1652.0,אנרג'יאן,GB00BG12Y042,דיבידנד לקבל,ישראל,בריטניה,כן,2025-09-21,ILS,2025-09-30,5.73324,1.0,5.73324,,,0.020096,7e-06,
,665,1652.0,ג'נרשיין קפיטל,IL0011569261,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-07,ILS,2025-09-30,2.32156,1.0,2.32156,,,0.008137,3e-06,
,665,1652.0,"אמות אג""ח ו",IL0011586091,חייבים בגין תקבולים,ישראל,ישראל,לא,2019-06-30,ILS,2025-09-30,10.64876,1.0,10.64876,,,0.037325,1.4e-05,
,665,1652.0,בסר אירופה  אגח ט - הסדר,IL0011701666,חוב בפיגור,ישראל,"Emerging Markets - Euope, Middle East & Africa",לא,2007-11-25,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1652.0,בסר אירופה  אגח ט חש 12/12,IL0011701906,חוב בפיגור,ישראל,"Emerging Markets - Euope, Middle East & Africa",לא,2007-11-25,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1652.0,"קרסו אג""ח ד",IL0011735664,חייבים בגין תקבולים,ישראל,ישראל,לא,2021-03-07,ILS,2025-09-30,0.72682,1.0,0.72682,,,0.002547,0.0,
,665,1652.0,"סאמיט אג""ח יב",IL0011839201,חייבים בגין תקבולים,ישראל,ישראל,כן,2022-01-25,ILS,2025-09-30,2.1901,1.0,2.1901,,,0.007676,2e-06,
,665,1652.0,דה זראסאי אגח ג חש 5/25,IL0011379752,חוב בפיגור,ישראל,ישראל,לא,2016-03-21,ILS,2025-09-30,6.23901,1.0,6.23901,,,0.021868,8e-06,
,665,1652.0,"אמפל אג""ח ב' חש 02/15",IL0011103780,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1652.0,בזק,IL0002300114,דיבידנד לקבל,ישראל,ישראל,לא,2025-09-28,ILS,2025-09-30,52.30532,1.0,52.30532,,,0.183339,6.8e-05,
,665,1652.0,"מליסרון אג""ח טז",IL0032302650,חייבים בגין תקבולים,ישראל,ישראל,כן,2017-01-12,ILS,2025-09-30,3.76929,1.0,3.76929,,,0.013212,4e-06,
,665,1652.0,חוז דולרי - מסלול 43,3335,"חייבים זכאים במט""ח",ישראל,ישראל,לא,2024-06-25,USD,2025-09-30,9.88628,3.306,32.68404,,,0.114563,4.3e-05,
,665,1652.0,"דוראה אג""ח ד",IL0037201170,חוב בפיגור,ישראל,ישראל,לא,2007-03-22,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1652.0,"אלרוב נדלן אג""ח ו",IL0038701855,חייבים בגין תקבולים,ישראל,ישראל,לא,2021-11-28,ILS,2025-09-30,0.34808,1.0,0.34808,,,0.00122,0.0,
,665,1652.0,מטריקס,IL0004450156,דיבידנד לקבל,ישראל,ישראל,לא,2025-09-30,ILS,2025-09-30,2.73612,1.0,2.73612,,,0.00959,3e-06,
,665,1652.0,חשמל סדרה 27,IL0060002107,חייבים בגין תקבולים,ישראל,ישראל,לא,2015-06-08,ILS,2025-09-30,8.88548,1.0,8.88548,,,0.031145,1.1e-05,
,665,1652.0,אלקטרה,IL0007390375,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-05,ILS,2025-09-30,6.36511,1.0,6.36511,,,0.02231,7e-06,
,665,1652.0,"שופרסל אג""ח ד",IL0077701915,חייבים בגין תקבולים,ישראל,ישראל,כן,2013-10-07,ILS,2025-09-30,0.54898,1.0,0.54898,,,0.001924,0.0,
,665,1652.0,"שופרסל אג""ח ה",IL0077702095,חייבים בגין תקבולים,ישראל,ישראל,כן,2013-10-07,ILS,2025-09-30,4.24913,1.0,4.24913,,,0.014894,5e-06,
,665,1652.0,"אשטרום נכסים אג""ח 9",IL0025101705,חייבים בגין תקבולים,ישראל,ישראל,לא,2014-09-22,ILS,2025-09-30,0.46751,1.0,0.46751,,,0.001638,0.0,
,665,1652.0,"אמפל אג""ח ב' חש 01/14",IL0011311847,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1652.0,שופרסל,IL0007770378,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-28,ILS,2025-09-30,23.86194,1.0,23.86194,,,0.08364,3.1e-05,
,665,1652.0,"אמפל אג""ח ב' חש 01/12",IL0011103780,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1652.0,"אפסק אג""ח א' חש 01/12",IL0010910326,חוב בפיגור,ישראל,ישראל,לא,2004-08-04,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1652.0,"אמפל אג""ח ב' - הסדר",IL0011103780,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1652.0,"אמפל אג""ח א' - הסדר",IL0011008336,חוב בפיגור,ישראל,ישראל,לא,2006-11-22,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1652.0,פז אנרגיה,IL0011000077,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-08,ILS,2025-09-30,25.56464,1.0,25.56464,,,0.089608,3.2e-05,
,665,1652.0,אפסק      א,IL0010910326,חוב בפיגור,ישראל,ישראל,לא,2004-08-04,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1652.0,נוף הגליל- חלקות 3 בגוש 16656 נצרת עלית,9445,חייבים וזכאים מס,ישראל,ישראל,לא,2022-08-22,ILS,2025-09-30,39.20339,1.0,39.20339,,,0.137415,5.1e-05,
,665,1652.0,"שופרסל אג""ח ו",IL0077702178,חייבים בגין תקבולים,ישראל,ישראל,כן,2015-09-06,ILS,2025-09-30,3.42114,1.0,3.42114,,,0.011991,4e-06,
,665,1652.0,KMB US KIMBERLY CLARK,US4943681035,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-05,USD,2025-09-30,1.34788,3.306,4.45609,,,0.015619,5e-06,
,665,1652.0,LRCX US LAM RESEARCH CORP,US5128073062,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-25,USD,2025-09-30,0.6555,3.306,2.16709,,,0.007596,2e-06,
,665,1652.0,TMO US Thermo Fisher Scientific Inc,US8835561023,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-03-16,USD,2025-09-30,0.31029,3.306,1.02582,,,0.003595,1e-06,
,665,1652.0,NVDA US NVIDIA Corp,US67066G1040,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-11,USD,2025-09-30,0.15232,3.306,0.50358,,,0.001765,0.0,
,665,1652.0,KO US - Coca Cola,US1912161007,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-15,USD,2025-09-30,2.2692,3.306,7.50197,,,0.026295,9e-06,
,665,1652.0,MDLZ US Mondelez International Inc,US6092071058,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-30,USD,2025-09-30,2.37259,3.306,7.84378,,,0.027493,1e-05,
,665,1652.0,ALL US ALLSTATE CORP,US0200021014,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-08-29,USD,2025-09-30,1.76452,3.306,5.8335,,,0.020447,7e-06,
,665,1652.0,5423 tokyosteel manufacturing co,JP3579800008,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,38.9229,0.022332,0.86923,,,0.003046,1e-06,
,665,1652.0,8051 JT YAMAZEN CORP,JP3936800006,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,20.08934,0.022332,0.44864,,,0.001572,0.0,
,665,1652.0,6104 JT CHIBAURA MACHINE,JP3592600005,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,29.51714,0.022332,0.65918,,,0.00231,0.0,
,665,1652.0,1949 JT SUMITOMO ENSETSU CO LTD,JP3407800006,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,22.72057,0.022332,0.5074,,,0.001778,0.0,
,665,1652.0,9303 JT SUMITOMO WAREHOUSE CO LTD,JP3407000003,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,33.6235,0.022332,0.75088,,,0.002631,0.0,
,665,1652.0,7459 JT MEDIPAL HOLDINGS CORP,JP3268950007,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,48.85583,0.022332,1.09105,,,0.003824,1e-06,
,665,1652.0,BNP FP BNP Paribas,FR0000131104,דיבידנד לקבל,"חו""ל",צרפת,לא,2025-09-25,EUR,2025-09-30,1.0377,3.8807,4.02702,,,0.014115,5e-06,
,665,1652.0,ALEXANDRIA REAL ESTATE EQUITY,US0152711091,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-30,USD,2025-09-30,2.3162,3.306,7.65737,,,0.02684,1e-05,
,665,1652.0,TSM US TSMC,US8740391003,דיבידנד לקבל,"חו""ל",טייוואן,לא,2025-09-16,USD,2025-09-30,2.08625,3.306,6.89712,,,0.024174,8e-06,
,665,1652.0,5463 JT Maruichi Steel Tube Ltd,JP3871200006,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,34.99459,0.022332,0.7815,,,0.002739,1e-06,
,665,1653.0,בסר אירופה  אגח ט - הסדר,IL0011701666,חוב בפיגור,ישראל,"Emerging Markets - Euope, Middle East & Africa",לא,2007-11-25,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1653.0,"אמפל אג""ח ב' חש 01/13",IL0011276792,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1653.0,"אמפל אג""ח ב' חש 01/14",IL0011311847,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1653.0,"אמפל אג""ח ב' חש 02/15",IL0011103780,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1653.0,"אמ.וו.אל אג""ח א",IL0011435448,חוב בפיגור,ישראל,ישראל,לא,2018-03-07,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1653.0,אנרג'יאן,GB00BG12Y042,דיבידנד לקבל,ישראל,בריטניה,כן,2025-09-21,ILS,2025-09-30,3.18934,1.0,3.18934,,,0.021774,8e-06,
,665,1653.0,ג'נרשיין קפיטל,IL0011569261,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-07,ILS,2025-09-30,1.29146,1.0,1.29146,,,0.008817,3e-06,
,665,1653.0,"אמות אג""ח ו",IL0011586091,חייבים בגין תקבולים,ישראל,ישראל,לא,2019-06-30,ILS,2025-09-30,5.53256,1.0,5.53256,,,0.037772,1.3e-05,
,665,1653.0,אלקטרה,IL0007390375,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-05,ILS,2025-09-30,3.54084,1.0,3.54084,,,0.024174,8e-06,
,665,1653.0,"אמפל אג""ח ב' חש 01/12",IL0011103780,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1653.0,בסר אירופה  אגח ט חש 12/12,IL0011701906,חוב בפיגור,ישראל,"Emerging Markets - Euope, Middle East & Africa",לא,2007-11-25,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1653.0,"סאמיט אג""ח יב",IL0011839201,חייבים בגין תקבולים,ישראל,ישראל,כן,2022-01-25,ILS,2025-09-30,1.13787,1.0,1.13787,,,0.007768,2e-06,
,665,1653.0,דה זראסאי אגח ג חש 5/25,IL0011379752,חוב בפיגור,ישראל,ישראל,לא,2016-03-21,ILS,2025-09-30,3.24147,1.0,3.24147,,,0.02213,8e-06,
,665,1653.0,בזק,IL0002300114,דיבידנד לקבל,ישראל,ישראל,לא,2025-09-28,ILS,2025-09-30,29.09685,1.0,29.09685,,,0.198652,7.2e-05,
,665,1653.0,"אשטרום נכסים אג""ח 9",IL0025101705,חייבים בגין תקבולים,ישראל,ישראל,לא,2014-09-22,ILS,2025-09-30,0.2429,1.0,0.2429,,,0.001658,0.0,
,665,1653.0,"מליסרון אג""ח טז",IL0032302650,חייבים בגין תקבולים,ישראל,ישראל,כן,2017-01-12,ILS,2025-09-30,1.95833,1.0,1.95833,,,0.01337,4e-06,
,665,1653.0,חוז דולרי - מסלול 43,3335,"חייבים זכאים במט""ח",ישראל,ישראל,לא,2024-06-25,USD,2025-09-30,4.32689,3.306,14.30469,,,0.097662,3.5e-05,
,665,1653.0,"דוראה אג""ח ד",IL0037201170,חוב בפיגור,ישראל,ישראל,לא,2007-03-22,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1653.0,"אלרוב נדלן אג""ח ו",IL0038701855,חייבים בגין תקבולים,ישראל,ישראל,לא,2021-11-28,ILS,2025-09-30,0.18084,1.0,0.18084,,,0.001234,0.0,
,665,1653.0,"קרסו אג""ח ד",IL0011735664,חייבים בגין תקבולים,ישראל,ישראל,לא,2021-03-07,ILS,2025-09-30,0.37762,1.0,0.37762,,,0.002578,0.0,
,665,1653.0,מטריקס,IL0004450156,דיבידנד לקבל,ישראל,ישראל,לא,2025-09-30,ILS,2025-09-30,1.52207,1.0,1.52207,,,0.010391,3e-06,
,665,1653.0,"אפסק אג""ח א' חש 01/12",IL0010910326,חוב בפיגור,ישראל,ישראל,לא,2004-08-04,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1653.0,"אמפל אג""ח א' - הסדר",IL0011008336,חוב בפיגור,ישראל,ישראל,לא,2006-11-22,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1653.0,"אמפל אג""ח ב' - הסדר",IL0011103780,חוב בפיגור,ישראל,ישראל,לא,2008-04-29,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1653.0,נוף הגליל- חלקות 3 בגוש 16656 נצרת עלית,9445,חייבים וזכאים מס,ישראל,ישראל,לא,2022-08-22,ILS,2025-09-30,16.71213,1.0,16.71213,,,0.114098,4.2e-05,
,665,1653.0,שופרסל,IL0007770378,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-28,ILS,2025-09-30,13.27413,1.0,13.27413,,,0.090626,3.2e-05,
,665,1653.0,"שופרסל אג""ח ו",IL0077702178,חייבים בגין תקבולים,ישראל,ישראל,כן,2015-09-06,ILS,2025-09-30,1.77745,1.0,1.77745,,,0.012135,4e-06,
,665,1653.0,חשמל סדרה 27,IL0060002107,חייבים בגין תקבולים,ישראל,ישראל,לא,2015-06-08,ILS,2025-09-30,4.61645,1.0,4.61645,,,0.031517,1.1e-05,
,665,1653.0,"שופרסל אג""ח ד",IL0077701915,חייבים בגין תקבולים,ישראל,ישראל,כן,2013-10-07,ILS,2025-09-30,0.28522,1.0,0.28522,,,0.001947,0.0,
,665,1653.0,אפסק      א,IL0010910326,חוב בפיגור,ישראל,ישראל,לא,2004-08-04,ILS,2025-09-30,0.0,1.0,0.0,,,0.0,0.0,
,665,1653.0,פז אנרגיה,IL0011000077,דיבידנד לקבל,ישראל,ישראל,כן,2025-09-08,ILS,2025-09-30,14.22132,1.0,14.22132,,,0.097092,3.5e-05,
,665,1653.0,"שופרסל אג""ח ה",IL0077702095,חייבים בגין תקבולים,ישראל,ישראל,כן,2013-10-07,ILS,2025-09-30,2.20763,1.0,2.20763,,,0.015072,5e-06,
,665,1653.0,KO US - Coca Cola,US1912161007,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-15,USD,2025-09-30,1.18806,3.306,3.92771,,,0.026815,9e-06,
,665,1653.0,ALL US ALLSTATE CORP,US0200021014,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-08-29,USD,2025-09-30,0.92383,3.306,3.05417,,,0.020851,7e-06,
,665,1653.0,ALEXANDRIA REAL ESTATE EQUITY,US0152711091,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-30,USD,2025-09-30,1.21267,3.306,4.00907,,,0.027371,1e-05,
,665,1653.0,8051 JT YAMAZEN CORP,JP3936800006,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,10.51793,0.022332,0.23489,,,0.001603,0.0,
,665,1653.0,6104 JT CHIBAURA MACHINE,JP3592600005,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,15.45392,0.022332,0.34512,,,0.002356,0.0,
,665,1653.0,5423 tokyosteel manufacturing co,JP3579800008,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,20.37837,0.022332,0.45509,,,0.003107,1e-06,
,665,1653.0,1949 JT SUMITOMO ENSETSU CO LTD,JP3407800006,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,11.89552,0.022332,0.26565,,,0.001813,0.0,
,665,1653.0,7459 JT MEDIPAL HOLDINGS CORP,JP3268950007,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,25.57883,0.022332,0.57123,,,0.003899,1e-06,
,665,1653.0,BNP FP BNP Paribas,FR0000131104,דיבידנד לקבל,"חו""ל",צרפת,לא,2025-09-25,EUR,2025-09-30,0.5433,3.8807,2.10837,,,0.014394,5e-06,
,665,1653.0,5463 JT Maruichi Steel Tube Ltd,JP3871200006,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,18.32168,0.022332,0.40916,,,0.002793,1e-06,
,665,1653.0,9303 JT SUMITOMO WAREHOUSE CO LTD,JP3407000003,דיבידנד לקבל,"חו""ל",יפן,לא,2025-09-30,JPY,2025-09-30,17.60384,0.022332,0.39313,,,0.002684,0.0,
,665,1653.0,TSM US TSMC,US8740391003,דיבידנד לקבל,"חו""ל",טייוואן,לא,2025-09-16,USD,2025-09-30,1.09227,3.306,3.61104,,,0.024653,8e-06,
,665,1653.0,LRCX US LAM RESEARCH CORP,US5128073062,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-25,USD,2025-09-30,0.34319,3.306,1.1346,,,0.007746,2e-06,
,665,1653.0,MDLZ US Mondelez International Inc,US6092071058,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-30,USD,2025-09-30,1.24219,3.306,4.10667,,,0.028037,1e-05,
,665,1653.0,TMO US Thermo Fisher Scientific Inc,US8835561023,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-03-16,USD,2025-09-30,0.16245,3.306,0.53707,,,0.003666,1e-06,
,665,1653.0,KMB US KIMBERLY CLARK,US4943681035,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-05,USD,2025-09-30,0.70569,3.306,2.33302,,,0.015928,5e-06,
,665,1653.0,NVDA US NVIDIA Corp,US67066G1040,דיבידנד לקבל,"חו""ל","ארה""ב",לא,2025-09-11,USD,2025-09-30,0.07975,3.306,0.26365,,,0.0018,0.0,
