Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 25
,168,12155.0,"ישרס חברה להשקעות בע""מ",520017807,ח.פ.,חברת ישרס,IL0006130343,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,8182.51,1.0,88200.0,,7216.97186,0.001648,0.002558,0.000256,
,168,12155.0,"רשת חנויות רמי לוי שיווק השיקמה 2006 בע""מ",513770669,ח.פ.,רמי לוי,IL0011042491,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,13869.53,1.0,30530.0,,4234.36848,0.001006,0.0015,0.00015,
,168,12155.0,"קבוצת סקופ מתכות בע""מ",520037425,ח.פ.,סקופ מתכות,IL0002880198,ISIN,מניות,ישראל,ישראל,חסום,TASE,מסחר,כן,ILS,8568.62,1.0,15400.0,,1319.56787,0.000647,0.000467,4.6e-05,
,168,12155.0,"מחלבות גד (שיווק - 1992) בע""מ",511749574,ח.פ.,מחלבות גד,IL0012288085,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מזון,לא,ILS,141325.45,1.0,1057.0,,1493.81004,0.00146,0.000529,5.3e-05,
,168,12155.0,"אאורה השקעות בע""מ",520038274,ח.פ.,אאורה,IL0003730194,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,כן,ILS,693964.34,1.0,2195.0,,15232.51726,0.00243,0.005401,0.000541,
,168,12155.0,"הבנק הבינלאומי הראשון לישראל בע""מ",520029083,ח.פ.,בינלאומי,IL0005930388,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,29568.01,1.0,23710.0,,7010.57658,0.000294,0.002485,0.000248,
,168,12155.0,"תעשיות מספנות ישראל בע""מ",516084753,ח.פ.,מספנות ישראל,IL0011685331,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,12589.37,1.0,12610.0,,1587.51969,0.000503,0.000562,5.6e-05,
,168,12155.0,"שיכון ובינוי אנרגיה בע""מ",510459928,ח.פ.,שוב אנרגיה,IL0011882425,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,כן,ILS,1235803.07,1.0,245.0,,3027.71752,0.001347,0.001073,0.000107,
,168,12155.0,"י.ח.דמרי בניה ופיתוח בע""מ",511399388,ח.פ.,דמרי,IL0010903156,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,21146.88,1.0,38150.0,,8067.53332,0.00102,0.00286,0.000287,
,168,12155.0,"קבוצת עזריאלי בע""מ",510960719,ח.פ.,עזריאלי,IL0011194789,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,101549.47,1.0,32870.0,,33379.31083,0.000837,0.011835,0.001186,
,168,12155.0,"שופרסל בע""מ",520022732,ח.פ.,שופרסל,IL0007770378,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,כן,ILS,413409.65,1.0,3901.0,,16127.11035,0.00155,0.005717,0.000572,
,168,12155.0,"רבוע כחול נדל""ן בע""מ",513765859,ח.פ.,רבוע נדלן,IL0010985658,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,20123.09,1.0,36180.0,,7280.5358,0.001649,0.002581,0.000258,
,168,12155.0,"טאואר סמיקונדקטור בע""מ",520041997,ח.פ.,טאואר,IL0010823792,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,כן,ILS,175404.09,1.0,23540.0,,41290.12202,0.001568,0.014639,0.001468,
,168,12155.0,"דלתא-גליל תעשיות בע""מ",520025602,ח.פ.,דלתא גליל,IL0006270347,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אופנה והלבשה,כן,ILS,35016.67,1.0,17410.0,,6096.40254,0.001341,0.002161,0.000216,
,168,12155.0,רציו אנרגיות-שותפות מוגבלת,550012777,מספר שותפות,רציו יהש,IL0003940157,ISIN,יחידות השתתפות,ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,כן,ILS,2668958.85,1.0,454.7,,12135.75589,0.002374,0.004302,0.00043,
,168,12155.0,"ישראל קנדה (ט.ר) בע""מ",520039298,ח.פ.,ישראל קנדה,IL0004340191,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,כן,ILS,567984.48,1.0,1463.0,,8309.61295,0.001716,0.002945,0.000294,
,168,12155.0,"ריטיילורס בע""מ",514211457,ח.פ.,ריטיילורס,IL0011754889,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,29460.48,1.0,6415.0,,1889.89003,0.000606,0.00067,6.7e-05,
,168,12155.0,"דלק מערכות רכב בע""מ",520033291,ח.פ.,דלק רכב,IL0008290103,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,כן,ILS,159484.83,1.0,2440.0,,3891.42986,0.001644,0.001378,0.000137,
,168,12155.0,"יצוא-חברה להשקעות בע""מ",520025156,ח.פ.,יצוא,IL0007040152,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,9564.71,1.0,8153.0,,779.81145,0.000847,0.000275,2.7e-05,
,168,12155.0,"בנק מזרחי טפחות בע""מ",520000522,ח.פ.,מזרחי,IL0006954379,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,193651.68,1.0,21790.0,,42196.70274,0.000744,0.014961,0.0015,
,168,12155.0,"הכשרת הישוב התחדשות עירונית ישראל בע""מ",514423474,ח.פ.,הכשרה התחדשות,IL0011214744,ISIN,מניות,ישראל,ישראל,חסום,TASE,בנייה,כן,ILS,121632.6,1.0,680.495802,,827.70476,0.001394,0.000293,2.9e-05,
,168,12155.0,"הכשרת הישוב מקבוצת נמרודי בע""מ",520020116,ח.פ.,הכשרת הישוב,IL0006120104,ISIN,מניות,ישראל,ישראל,חסום,TASE,"נדל""ן מניב בישראל",כן,ILS,16309.69,1.0,3609.32505,,588.66978,0.000403,0.000208,2e-05,
,168,12155.0,"שיכון ובינוי בע""מ",520036104,ח.פ.,שיכון ובינוי,IL0010819428,ISIN,מניות,ישראל,ישראל,חסום,TASE,בנייה,כן,ILS,218499.48,1.0,1490.122882,,3255.91077,0.000384,0.001154,0.000115,
,168,12155.0,"פולירם תעשיות פלסטיק בע""מ",515251593,ח.פ.,פולירם,IL0011702169,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",כן,ILS,153960.08,1.0,1060.0,,1631.97685,0.00144,0.000578,5.8e-05,
,168,12155.0,"נקסט ויז'ן מערכות מיוצבות בע""מ",514259019,ח.פ.,נקסט ויז'ן,IL0011765935,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,כן,ILS,132049.84,1.0,15000.0,,19807.47548,0.001451,0.007023,0.000704,
,168,12155.0,"קבוצת סקופ מתכות בע""מ",520037425,ח.פ.,סקופ,IL0002880198,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,כן,ILS,19240.11,1.0,15400.0,,2962.97696,0.001454,0.00105,0.000105,
,168,12155.0,"מניבים קרן הריט החדשה בע""מ",515327120,ח.פ.,מניבים ריט,IL0011405730,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,1674129.47,1.0,220.8,,3696.47787,0.002178,0.00131,0.000131,
,168,12155.0,"ישרס אחזקות בע""מ",516632387,ח.פ.,ישרס אחזקות,IL0012029778,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,10465.84,1.0,37200.0,,3893.29421,0.001634,0.00138,0.000138,
,168,12155.0,"אייקון גרופ בע""מ",513955252,ח.פ.,אייקון גרופ,IL0011824849,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,62927.85,1.0,508.5,,319.9881,0.001104,0.000113,1.1e-05,
,168,12155.0,"או.פי.סי אנרגיה בע""מ",514401702,ח.פ.,או פי סי,IL0011415713,ISIN,מניות,ישראל,ישראל,חסום,TASE,אנרגיה,כן,ILS,41951.9,1.0,4804.185287,,2015.44687,0.000141,0.000714,7.1e-05,
,168,12155.0,"מגדל אחזקות ביטוח ופיננסים בע""מ",520029984,ח.פ.,מגדל ביטוח,IL0010811656,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטוח,לא,ILS,547437.96,1.0,1149.0,,6290.06218,0.000517,0.00223,0.000223,
,168,12155.0,"אי.בי.אי. בית השקעות בע""מ",520034356,ח.פ.,איביאי בית השקעות,IL0001750186,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,13325.34,1.0,22380.0,,2982.21073,0.000976,0.001056,0.000105,
,168,12155.0,"נובה בע""מ",511812463,ח.פ.,נובה,IL0010845571,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,כן,ILS,23856.16,1.0,104950.0,,25037.03578,0.00081,0.008877,0.00089,
,168,12155.0,טלסיס,520038100,ח.פ.,טלסיס,IL0003540197,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אלקטרוניקה ואופטיקה,לא,ILS,11559.98,1.0,19120.0,,2210.26748,0.001276,0.000783,7.8e-05,
,168,12155.0,"אלוני-חץ נכסים והשקעות בע""מ",520038506,ח.פ.,אלוני חץ,IL0003900136,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,387538.8,1.0,3926.0,,15214.77344,0.001793,0.005393,0.000541,
,168,12155.0,"אלקטרה בע""מ",520028911,ח.פ.,אלקטרה,IL0007390375,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,כן,ILS,6066.58,1.0,192960.0,,11706.08277,0.001583,0.00415,0.000416,
,168,12155.0,"פ.י.ב.י. אחזקות בע""מ",520029026,ח.פ.,פיבי,IL0007630119,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,11645.99,1.0,25140.0,,2927.80092,0.000328,0.001037,0.000103,
,168,12155.0,ארגו פרופרטיז אן.וי.,1884,מספר מנפיק,ארגו פרופרטיז,NL0015000D84,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",כן,ILS,36352.0,1.0,11110.0,,4038.70726,0.00167,0.001432,0.000143,
,168,12155.0,קנון הולדינגס,1635,מספר מנפיק,קנון,SG9999012629,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,54467.38,1.0,14830.0,,8077.51223,0.001045,0.002863,0.000286,
,168,12155.0,"פורמולה מערכות (1985)בע""מ",520036690,ח.פ.,פורמולה,IL0002560162,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותי מידע,כן,ILS,28768.85,1.0,46080.0,,13256.68529,0.001876,0.0047,0.000471,
,168,12155.0,"מימון ישיר מקבוצת ישיר (2006) בע""מ",513893123,ח.פ.,מימון ישיר,IL0011681868,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אשראי חוץ בנקאי,לא,ILS,3655.32,1.0,49390.0,,1805.36316,0.001236,0.00064,6.4e-05,
,168,12155.0,"אקויטל בע""מ",520030859,ח.פ.,אקויטל,IL0007550176,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,כן,ILS,59092.75,1.0,14580.0,,8615.72354,0.001626,0.003054,0.000305,
,168,12155.0,"עמרם אברהם חברה לבנין בע""מ",513201582,ח.פ.,עמרם,IL0011882003,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,62927.85,1.0,3774.0,,2374.8969,0.000798,0.000842,8.4e-05,
,168,12155.0,"מליסרון בע""מ",520037789,ח.פ.,מליסרון,IL0003230146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ILS,65288.9,1.0,40000.0,,26115.55938,0.00137,0.009259,0.000929,
,168,12155.0,"מיטרוניקס בע""מ",511527202,ח.פ.,מיטרוניקס,IL0010910656,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רובוטיקה ותלת מימד,לא,ILS,113783.88,1.0,464.0,,527.95718,0.001036,0.000187,1.8e-05,
,168,12155.0,Thermo Fisher Scientific Inc,HCHV7422L5HDJZCRFL38,LEI,TMO US Thermo Fisher Scientific Inc,US8835561023,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Life Sciences Tools & Services,לא,USD,7860.34,3.306,48502.0,,12603.86256,2e-05,0.004469,0.000448,
,168,12155.0,"נובה בע""מ",511812463,ח.פ.,NVMI US Nova Measur Inst Ltd,IL0010845571,ISIN,מניות,"חו""ל",ישראל,סחיר,NASDAQ,Semiconductors & Semiconductor Equipment,כן,USD,30554.95,3.306,31966.0,,32290.35441,0.001043,0.011448,0.001148,
,168,12155.0,Range Resources Corp,H3Y3WLYCX0BTO1TRW162,LEI,Range Resources Corp,US75281A1097,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,"Oil, Gas & Consumable Fuels",לא,USD,37020.19,3.306,3764.0,,4606.71195,0.000155,0.001633,0.000163,
,168,12155.0,Industria de Diseno Textil SA,959800U254WM470TRW79,LEI,ITX SM Industria de Diseno Textil SA,ES0148396007,ISIN,מניות,"חו""ל",ספרד,סחיר,NYSE,Specialty Retail,לא,EUR,37391.3,3.8807,4697.0,,6815.55344,1.1e-05,0.002415,0.000241,
,168,12155.0,howmet aerospace,549300HO5WFZUT5N2T22,LEI,HWM US HOWMET AEROSPACE INC,US4432011082,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Aerospace & Defense,לא,USD,11554.91,3.306,19623.0,,7496.09302,2.8e-05,0.002657,0.000266,
,168,12155.0,APPLE INC,HWUPKR0MPOU8FGXBT394,LEI,AAPL US- Apple Inc,US0378331005,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,"Technology Hardware, Storage & Peripherals",לא,USD,123143.89,3.306,25463.0,,103663.35794,8e-06,0.036756,0.003687,
,168,12155.0,"קמטק בע""מ",511235434,ח.פ.,CAMT US Camtek Ltd/Israel,IL0010952641,ISIN,מניות,"חו""ל",ישראל,סחיר,NASDAQ,Semiconductors & Semiconductor Equipment,לא,USD,44554.88,3.306,10505.0,,15473.70085,0.000974,0.005486,0.00055,
,168,12155.0,MORGAN STANLEY,549300U4Q8D6J5I5G710,LEI,MS US MORGAN STANLEY,US6174464486,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Banks,לא,USD,13680.11,3.306,15896.0,,7189.19395,8e-06,0.002549,0.000255,
,168,12155.0,SHIBAURA MACHINE CO LTD,529900T7KEXD7VGOFO59,LEI,6104 JT CHIBAURA MACHINE,JP3592600005,ISIN,מניות,"חו""ל",יפן,סחיר,JPX,Machinery,לא,JPY,5423.92,0.022332,421000.0,,509.94415,0.000218,0.00018,1.8e-05,
,168,12155.0,Home Depot Inc/The,QEKMOTMBBKA8I816DO57,LEI,HD US- Home Depot,US4370761029,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Specialty Retail,לא,USD,16208.51,3.306,40519.0,,21712.24336,1.6e-05,0.007698,0.000772,
,168,12155.0,MCDONALD'S CORP,UE2136O97NLB5BYP9H04,LEI,MCD US -  McDonalds,US5801351017,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Consumer Staples Distribution & Retail,לא,USD,8086.06,3.306,30389.0,,8123.74008,1.1e-05,0.00288,0.000289,
,168,12155.0,Apollo Global Management Inc,54930054P2G7ZJB0KM79,LEI,APO US Apollo Global Management Inc,US03769M1062,ISIN,מניות,"חו""ל","ארה""ב",סחיר,אחר,Financial Services,לא,USD,28295.75,3.306,13327.0,,12466.84356,4.9e-05,0.00442,0.000443,
,168,12155.0,SUMITOMO WAREHOUSE,V82KK8NH1P0JS71FJC05,LEI,9303 JT SUMITOMO WAREHOUSE CO LTD,JP3407000003,ISIN,מניות,"חו""ל",יפן,סחיר,JPX,Transportation Infrastructure,לא,JPY,8397.93,0.022332,311500.0,,584.19527,0.000108,0.000207,2e-05,
,168,12155.0,J.P. MORGAN Securities PLC,8I5DZWZKVSZI1NUHU748,LEI,JPM-JPMorgan Chase & Co,US46625H1005,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Banks,לא,USD,38220.82,3.306,31543.0,,39857.1086,1.3e-05,0.014132,0.001417,
,168,12155.0,WIX.COM LTD,5493008P6N29Q1AG9464,LEI,WIX US Wix.com Ltd,IL0011301780,ISIN,מניות,"חו""ל",ישראל,סחיר,NASDAQ,Software,לא,USD,2313.96,3.306,17763.0,,1358.86197,4.1e-05,0.000481,4.8e-05,
,168,12155.0,SOCIETE GENERALE,529900T7KEXD7VGOFO59,LEI,GLE FP Societe Generale SA,FR0000130809,ISIN,מניות,"חו""ל",צרפת,סחיר,אחר,Banks,לא,EUR,25986.54,3.8807,5636.0,,5683.67779,3.3e-05,0.002015,0.000202,
,168,12155.0,Alphabet Inc,5493006MHB84DD0ZWV18,LEI,GOOGL US Alphabet Inc,US02079K3059,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Interactive Media & Services,לא,USD,122972.1,3.306,24310.0,,98831.27685,2.1e-05,0.035043,0.003515,
,168,12155.0,Airbus SE,MINO79WLOO247M1IL051,LEI,AIR FP Airbus Group NV,NL0000235190,ISIN,מניות,"חו""ל",צרפת,סחיר,אחר,Aerospace & Defense,לא,EUR,8038.8,3.8807,19740.0,,6158.12397,1e-05,0.002183,0.000219,
,168,12155.0,Netflix Inc,549300Y7VHGU0I7CE873,LEI,NFLX US Netflix Inc,US64110L1061,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Media,לא,USD,1625.23,3.306,119892.0,,6441.81961,3e-06,0.002284,0.000229,
,168,12155.0,Amazon.com Inc,ZXTILKJKG63JELOEG630,LEI,AMZN US Amazon.com Inc,US0231351067,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Broadline Retail,לא,USD,87340.75,3.306,21957.0,,63400.51138,8e-06,0.02248,0.002255,
,168,12155.0,MEGACHIPS CORP,529900CHDZ5G02UMD829,LEI,6875 JP MEGACHIPS CORP,JP3920860008,ISIN,מניות,"חו""ל",יפן,סחיר,JPX,Semiconductors & Semiconductor Equipment,לא,JPY,4908.42,0.022332,743000.0,,814.43793,0.000237,0.000288,2.8e-05,
,168,12155.0,Adyen NV,724500973ODKK3IFQ447,LEI,ADYEN NA  Adyen NV,NL0012969182,ISIN,מניות,"חו""ל",הולנד,סחיר,EURONEXT,Financial Services,לא,EUR,2404.08,3.8807,136500.0,,12734.8045,7.6e-05,0.004515,0.000453,
,168,12155.0,"אלומי קפיטל בע""מ",520039868,ח.פ.,אלומיי קפיטל לקבל,IL0010826357,ISIN,מניות,"חו""ל",ישראל,סחיר,NYSE,Independent Power and Renewable Electricity Producers,לא,USD,21369.25,3.306,1801.0,,1272.34765,0.001662,0.000451,4.5e-05,
,168,12155.0,Meta Platforms Inc,BQ4BKCS1HXDV9HN80Z93,LEI,META US Meta Platforms Inc (FACEBOOK),US30303M1027,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Interactive Media & Services,לא,USD,22304.58,3.306,73438.0,,54152.40999,1e-05,0.019201,0.001926,
,168,12155.0,CBRE Group Inc,52990016II9MJ2OSWA10,LEI,CBRE US CBRE Group Inc,US12504L1098,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Real Estate Management & Development,לא,USD,20078.64,3.306,15756.0,,10458.82925,6.7e-05,0.003708,0.000372,
,168,12155.0,S&P Global Inc,Y6X4K52KMJMZE7I7MY94,LEI,SPGI US S&P Global Inc,US78409V1044,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Capital Markets,לא,USD,5733.88,3.306,48671.0,,9226.17322,1.8e-05,0.003271,0.000328,
,168,12155.0,NVIDIA Corp,549300S4KLFTLO7GSQ80,LEI,NVDA US NVIDIA Corp,US67066G1040,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Semiconductors & Semiconductor Equipment,לא,USD,165923.84,3.306,18658.0,,102347.3821,6e-06,0.036289,0.003641,
,168,12155.0,MICROSOFT CORP,INR2EJN1ERAN0W5ZP974,LEI,MSFT  US- Microsoft,US5949181045,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,73329.35,3.306,51795.0,,125564.96879,9e-06,0.044522,0.004467,
,168,12155.0,Walmart Inc,Y87794H0US1R65VBXU25,LEI,WMT US Wal-Mart Stores Inc,US9311421039,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Consumer Staples Distribution & Retail,לא,USD,56433.55,3.306,10306.0,,19227.83489,7e-06,0.006817,0.000684,
,168,12155.0,Procter & Gamble Co/The,2572IBTT8CCZW6AU4141,LEI,PG US - Procter&Gambel,US7427181091,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Household Products,לא,USD,14158.2,3.306,15365.0,,7191.89946,6e-06,0.00255,0.000255,
,168,12155.0,Abbott Laboratories,HQD377W2YR662HK5JX27,LEI,ABT US Abbott Laboratories,US0028241000,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Health Care Equipment & Supplies,לא,USD,28392.09,3.306,13394.0,,12572.17802,1.6e-05,0.004457,0.000447,
,168,12155.0,yamazen corp,353800VADDW91MPELT42,LEI,8051 JT YAMAZEN CORP,JP3936800006,ISIN,מניות,"חו""ל",יפן,סחיר,JPX,Commercial Services & Supplies,לא,JPY,12920.29,0.022332,139600.0,,402.79626,0.000135,0.000142,1.4e-05,
,168,12155.0,SUMITOMO DENSETSU CO LTD,3538004TJPF8WYKHK431,LEI,1949 JT SUMITOMO ENSETSU CO LTD,JP3407800006,ISIN,מניות,"חו""ל",יפן,סחיר,JPX,Construction & Engineering,לא,JPY,3746.81,0.022332,639000.0,,534.67482,0.000105,0.000189,1.9e-05,
,168,12155.0,INTEGRAL GROUP,254900LBW5E2GUM0UK59,LEI,5842 JT Integral Corp,JP3152910000,ISIN,מניות,"חו""ל",יפן,סחיר,JPX,Capital Markets,לא,JPY,5555.53,0.022332,373500.0,,463.38715,0.000158,0.000164,1.6e-05,
,168,12155.0,GLOBAL-E ONLINE LTD,514889534,ח.פ.,GLBE US GLOBAL-E ONLINE LTD,IL0011741688,ISIN,מניות,"חו""ל",ישראל,סחיר,NASDAQ,Broadline Retail,לא,USD,33260.09,3.306,3576.0,,3932.09338,0.000195,0.001394,0.000139,
,168,12155.0,Taboola.com Ltd,513870683,ח.פ.,TBLA US Taboola.com Ltd,IL0011754137,ISIN,מניות,"חו""ל",ישראל,סחיר,NASDAQ,Interactive Media & Services,לא,USD,110457.64,3.306,341.0,,1245.2398,0.000417,0.000441,4.4e-05,
