Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מאפיין עיקרי,אסטרטגיית קרן ההשקעה,"ישראל/חו""ל",מדינת התאגדות קרן השקעה,מיקום משרד השותף הכללי,מדינה לפי חשיפה כלכלית,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,שער חליפין,NAV (במטבע הדיווח של קרן ההשקעה),"שווי הוגן (באלפי ש""ח)",שיעור החזקה בקרן השקעה,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 27
,168,2009.0,Integral (Innovation Partners Alpha IV Ltd),,,INNOVATION ALPHA IV L.P.,291231110.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,גלובלי,לא,2021-01-27,JPY,דיווח מנהל הקרן,אי-תלות,2025-06-30,0.022332,192282.25147,4294.04723,0.001922,0.000393,3.9e-05,
,168,2009.0,"SPC TotalMed GP, LLC",,,SPC TotalMed,291231245.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2023-01-22,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,2952.2669,9760.19437,0.009523,0.000894,8.9e-05,
,168,2009.0,"York Special Opportunities Fund II GP, LLC",,,York Special Opportunities Fund II,691239730.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2014-05-01,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,22369.26691,73952.7964,0.042608,0.006779,0.000677,
,168,2009.0,"NFX Capital Fund I GP, LLC",,,NFX Capital Fund II Top Up,291231210.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-07-26,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,4007.56184,13248.99945,0.01187,0.001214,0.000121,
,168,2009.0,"OEP VII General Partner, L.P.",,,Adapt Health Co-investment,291231087.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2020-07-29,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,5873.34913,19417.29222,0.000146,0.00178,0.000177,
,168,2009.0,Lexington Partners GP Holdings IV LLC,,,LMMI III,691239735.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2014-06-01,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,2503.45103,8276.4091,0.002339,0.000758,7.5e-05,
,168,2009.0,PAZ G.P.,,,AP SUNRAY POWER LP,291231251.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,"ארה""ב",לא,2023-01-31,USD,דיווח מנהל הקרן,אי-תלות,2024-09-30,3.306,6224.60597,20578.54733,0.047881,0.001886,0.000188,
,168,2009.0,GSO Capital Solutions Associates II LP,,,GSO Capital Solutions II (GSO CSF II),691239726.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2012-12-01,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,918.08693,3035.19542,0.000183,0.000278,2.7e-05,
,168,2009.0,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Co-Investment Fund III,691239739.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2014-09-01,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,6217.22432,20554.14362,0.004144,0.001884,0.000188,
,168,2009.0,Zabar Group Holding SARL,,,MMZ Properties B.V.- הון,9358.0,פנימי,"קרן נדל""ן",,"חו""ל",,,הולנד,לא,2014-05-22,EUR,דיווח מנהל הקרן,אי-תלות,2024-12-31,3.8807,1195.9079,4640.9598,,0.000425,4.2e-05,
,168,2009.0,"TA ASSOCIATES XV GP, L.P.",,,TA Associates XV,291231258.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2023-06-13,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,7188.86839,23766.39892,0.000435,0.002178,0.000217,
,168,2009.0,Hosen Private Equity III GP LTD.,,,דרך פנתיאון  Hosen III,291231078.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,גלובלי,לא,2020-01-30,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,7690.41195,25424.5019,0.010253,0.00233,0.000232,
,168,2009.0,Stonepeak Associates IV LLC,,,STONEPEAK INFRUCTURE FUND IV LP,291231165.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,"ארה""ב",לא,2021-11-25,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,13663.91376,45172.8989,0.001366,0.004141,0.000413,
,168,2009.0,Blackstone Tactical Opportunities Management Associates (Cayman) - NQ L.P.,,,VIVA CO INVESTMENT,691239764.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2015-10-13,USD,דיווח מנהל הקרן,אי-תלות,2024-12-31,3.306,416.28717,1376.24538,0.001927,0.000126,1.2e-05,
,168,2009.0,HarbourVest Partners,,,HarbourVest Partners Co-investment Fund IV,291231002.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2016-05-05,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,17264.66742,57076.99049,0.017264,0.005232,0.000522,
,168,2009.0,Silverstein Properties LLC,,,"120 Wall Holdings, LLC",9340.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2012-09-11,USD,דיווח מנהל הקרן,אי-תלות,2024-12-31,3.306,3750.82157,12400.21611,,0.001136,0.000113,
,168,2009.0,"NFX Capital Opportunity Fund I GP, LP",,,NFX Capital Opportunity Fund I,291231177.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2022-02-06,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1615.86693,5342.05609,0.008079,0.000489,4.8e-05,
,168,2009.0,"TPG MMI Partners GenPar, L.P.",,,"TPG MMI PARTNERS, LP",291231090.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,גלובלי,לא,2020-09-17,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,52567.80545,173789.16484,0.747763,0.015932,0.001592,
,168,2009.0,AAE2 GP LLP,,,Spinnaker - Co-Inv Arjun 2 (AAE2),291231263.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,אירופה,לא,2023-10-01,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,8338.82864,32360.49233,0.020847,0.002966,0.000296,
,168,2009.0,Signal Alpha III GP Limited,,,Signal Alpha III,291231259.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2023-06-13,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,33816.20726,131230.55553,0.02818,0.01203,0.001202,
,168,2009.0,Starlight Canadian Residential Growth Fund GP Inc,,,Starlight Canadian Residential Growth Fund,291231057.0,פנימי,"קרן נדל""ן",,"חו""ל",,,קנדה,לא,2019-04-28,CAD,דיווח מנהל הקרן,אי-תלות,2025-06-30,2.3745,46530.05598,110485.61793,0.093994,0.010129,0.001012,
,168,2009.0,Blackstone Tactical Opportunities Management Associates (Cayman) - NQ L.P.,,,BLACKSTONE TACTICAL OPPORTUNITIES FUND,291231011.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2016-12-01,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,7550.51706,24962.00942,0.010298,0.002288,0.000228,
,168,2009.0,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Co-Investment Fund IV,291231034.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2018-02-14,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,33581.98849,111022.05396,0.019777,0.010178,0.001017,
,168,2009.0,Lexington Partners GP Holdings VII LLC,,,Lexington Capital Partners VII,691239696.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2010-12-01,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,482.23996,1594.28532,6.9e-05,0.000146,1.4e-05,
,168,2009.0,Lexington Partners GP Holdings VIII LLC,,,Lexington Capital Partners VIII,691239738.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2014-08-01,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,10656.57948,35230.65178,0.001332,0.003229,0.000322,
,168,2009.0,Faropoint Industrial SLB Fund GP LP,,,"Faropoint Industrial SLB Fund Operating, LP",291231286.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2024-07-23,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,2786.21919,9211.24067,0.009287,0.000844,8.4e-05,
,168,2009.0,BRI 1869 Parmer LLC,,,Autstin-Parmer,9368.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2015-11-30,USD,דיווח מנהל הקרן,אי-תלות,2024-12-31,3.306,53796.6053,177851.57715,,0.016305,0.001629,
,168,2009.0,"RDF IV GP, LLC",,,Related Real Estate Debt 4,291231260.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2023-06-29,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,7669.88243,25356.63131,0.004382,0.002324,0.000232,
,168,2009.0,Silverstein Properties LLC,,,הון Midtown West,9380.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2017-12-29,USD,דיווח מנהל הקרן,אי-תלות,2024-12-31,3.306,0.00015,0.00051,,0.0,0.0,
,168,2009.0,"OEP VI General Partner, L.P.",,,One Equity Partners VI,291231013.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2017-02-05,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,3091.69499,10221.14366,0.001873,0.000937,9.3e-05,
,168,2009.0,RedTree French Real Estate GP S.a.r.l,,,REDTREE FRENCH REAL ESTATE FUND SCS SICAV-RAIF,291231169.0,פנימי,"קרן נדל""ן",,"חו""ל",,,צרפת,לא,2021-12-28,EUR,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.8807,5343.05517,20734.7942,0.021372,0.0019,0.000189,
,168,2009.0,Coller International General Partner VI L.P.,,,Coller International Partners VI,691239666.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2012-05-01,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,449.4717,1485.95344,8.1e-05,0.000136,1.3e-05,
,168,2009.0,TJC LP,,,"The Resolute Fund VI, L.P",291231268.0,פנימי,קרן השקעה אחרת,,"חו""ל",,,"ארה""ב",לא,2023-12-20,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,2350.32462,7770.17319,0.000355,0.000712,7.1e-05,
,168,2009.0,ALEMIF IV Management LLC,,,Electra Multifamily Investments Fund 4,291231204.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2022-05-22,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,17089.95261,56499.38336,0.013146,0.005179,0.000517,
,168,2009.0,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Strategic Opportun 2016,291231003.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2016-06-01,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,2e-05,7e-05,0.0,0.0,0.0,
,168,2009.0,PGCO IV GP S.a r.l.,,,PGIF IV FEEDER (LUXEMBOURG) SCSP,291231262.0,פנימי,קרן אנרגיה ותשתיות,,"חו""ל",,,"ארה""ב",לא,2023-10-01,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,24957.34126,82508.97022,0.008319,0.007564,0.000755,
,168,2009.0,ICG Asia Pacific Fund III GP LP,,,ICG Asia Pacific Fund III,691239770.0,פנימי,קרן חוב,,"חו""ל",,,גלובלי,לא,2015-12-01,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,5457.07871,18041.10222,0.005457,0.001653,0.000165,
,168,2009.0,Starlight Canadian Residential Growth Fund III GP Inc,,,Starlight 3 PEN-GEMEL,291231234.0,פנימי,"קרן נדל""ן",,"חו""ל",,,קנדה,לא,2022-05-19,CAD,דיווח מנהל הקרן,אי-תלות,2025-06-30,2.3745,22400.2612,53189.42023,0.0224,0.004876,0.000487,
,168,2009.0,Pantheon Private Debt GP S.a r.l.,,,PDPP PSD III USD Feeder (Lux) SCSP PSD III,291231293.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2024-10-01,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,3635.45401,12018.81098,0.002423,0.001101,0.00011,
,168,2009.0,"Hamilton Lane Advisors, LLC",,,Hamilton Lane Strategic Opportunities VII,291231216.0,פנימי,קרן חוב,,"חו""ל",,,"ארה""ב",לא,2022-08-24,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,12242.88968,40474.9933,0.013603,0.00371,0.00037,
,168,2009.0,450 GP LLC,,,Park 450(מניה 2) הון,253000017.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2022-06-14,USD,דיווח מנהל הקרן,אי-תלות,2024-12-31,3.306,7943.41187,26260.91965,,0.002407,0.00024,
,168,2009.0,"Faropoint Industrial Value Fund III -GP, LP",,,Faropoint 3 - QFPF - (F-6),291231202.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2022-05-18,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,14568.84868,48164.61374,0.014568,0.004415,0.000441,
,168,2009.0,Madison Realty Capital Debt Fund IV GP LLC,,,Madison Realty Capital Debt IV,291231035.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2018-02-22,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,14564.16429,48149.12716,0.014564,0.004414,0.000441,
,168,2009.0,"Insight Associates XI, L.P.",,,Insight Partners XI,291231077.0,פנימי,פרייבט אקוויטי,,"חו""ל",,,"ארה""ב",לא,2020-01-29,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,3106.77922,10271.01211,0.000428,0.000941,9.4e-05,
,168,2009.0,ICG Europe Fund IX GP LP SCSp,,,ICG Europe Fund IX Feeder SCSp,291231301.0,פנימי,קרן חוב,,"חו""ל",,,אירופה,לא,2025-04-01,EUR,דיווח מנהל הקרן,אי-תלות,2025-07-10,3.8807,0.0,0.0,0.0,0.0,0.0,
,168,2009.0,FPG CT MANAGEMENT LLC,,,Chase Dallas,9371.0,פנימי,"קרן נדל""ן",,"חו""ל",,,"ארה""ב",לא,2016-08-01,USD,דיווח מנהל הקרן,אי-תלות,2024-12-31,3.306,20965.82223,69313.00831,,0.006354,0.000635,
,168,2012.0,"Pereg Ventures GP, L.P.",,,Pereg Venture Fund I,291231006.0,פנימי,פרייבט אקוויטי,,ישראל,,,"ארה""ב",לא,2016-08-15,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,67.29004,222.46088,0.001941,0.000221,2.9e-05,
,168,2012.0,"Greenfield Partners GP Fund II, L.P.",,,"Greenfield Partners Fund II, L.P.",291231175.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2022-01-25,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,5369.19223,17750.54953,0.026845,0.017653,0.002325,
,168,2012.0,נוי אי. איי תשתיות ואנרגיה ג'י.פי,,,נוי 2 להשקעה בתשתיות ואנרגיה,691239743.0,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2014-12-31,ILS,דיווח מנהל הקרן,אי-תלות,2025-06-30,1.0,265.81137,265.81137,0.000212,0.000264,3.4e-05,
,168,2012.0,נוי אי. איי תשתיות ואנרגיה ג'י.פי,,,נוי חוצה ישראל - חדש,691239766.0,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2015-07-02,ILS,דיווח מנהל הקרן,אי-תלות,2025-06-30,1.0,740.27953,740.27953,0.000523,0.000736,9.6e-05,
,168,2012.0,"Fortissimo Capital Fund IV (GP), L.P",,,פורטיסימו 4,691239754.0,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2015-04-01,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,67.14739,221.98927,0.000149,0.00022,2.9e-05,
,168,2012.0,Vintage Investments 10 Limited Partnership,,,Vintage Secondary Fund IV (Vintage X),291231024.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2017-08-17,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,902.34568,2983.15484,0.004196,0.002966,0.00039,
,168,2012.0,"Stage One Capital (GP) IV, L.P",,,Stage One Annex Fund L.P,291231184.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2022-02-28,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,16.20491,53.57344,0.000192,5.3e-05,7e-06,
,168,2012.0,אדלטק אנרגיה ותשתיות ניהול חגית שותפות מוגבלת,,,תחנת כוח חגית מזרח - אקוויטי(אדלטק אנרגיה ותשתיות),25300013.0,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2022-05-29,ILS,דיווח מנהל הקרן,אי-תלות,2024-09-30,1.0,332.80572,332.80572,,0.00033,4.3e-05,
,168,2012.0,אדלטק אנרגיות מתחדשות ניהול חגית שותפות מוגבלת,,,תחנת כוח חגית מזרח - אקוויטי(אדלטק אנרגיות מתחדשות,25300012.0,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2022-05-29,ILS,דיווח מנהל הקרן,אי-תלות,2024-09-30,1.0,332.80572,332.80572,,0.00033,4.3e-05,
,168,2012.0,Pitango G.E. Fund II L.P.,,,White Source,25300003.0,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2021-03-17,USD,דיווח מנהל הקרן,אי-תלות,2024-09-30,3.306,109.6173,362.39479,0.007307,0.00036,4.7e-05,
,168,2012.0,"Group 11 GP IV, LLC",,,Group 11 Fund IV,291231128.0,פנימי,פרייבט אקוויטי,,ישראל,,,"ארה""ב",לא,2021-04-16,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,163.92933,541.95039,0.001463,0.000538,7.1e-05,
,168,2012.0,ARBEL FUND 2 GP LIMITED PARTNERSHIP,,,ארבל 2,291231143.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2021-07-05,ILS,דיווח מנהל הקרן,אי-תלות,2025-06-30,1.0,6524.58935,6524.58935,0.004349,0.006488,0.000854,
,168,2012.0,JAL Ventures Fund II,,,JAL II,291231125.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2021-03-31,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,272.06611,899.45056,0.002641,0.000894,0.000117,
,168,2012.0,State of Mind Ventures LTD,,,State Of Mind Ventures,691239776.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2016-04-01,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,342.31141,1131.68152,0.004564,0.001125,0.000148,
,168,2012.0,אדלטק ניהול חובב שותפות מוגבלת,,,רמת חובב שותפות,25300016.0,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2023-02-26,ILS,דיווח מנהל הקרן,אי-תלות,2024-09-30,1.0,5780.54103,5780.54103,,0.005748,0.000757,
,168,2012.0,"Group 11 GP V, LLC",,,Group 11 Fund V,291231129.0,פנימי,פרייבט אקוויטי,,ישראל,,,"ארה""ב",לא,2021-04-16,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,513.40361,1697.31234,0.004278,0.001687,0.000222,
,168,2012.0,ION Crossover Partners GP II LP,,,ION Crossover Partners II,291231133.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2021-05-10,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,528.88684,1748.49992,0.001175,0.001738,0.000229,
,168,2012.0,"Vintage Secondary V GP, L.P.",,,Vintage Secondary V,291231172.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2021-12-30,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,354.00471,1170.33958,0.001134,0.001163,0.000153,
,168,2012.0,Peregrine Ventures Growth General partner Limited Partnership,,,Peregrine Ventures Growth General Partner LP Limited Partnership,291231086.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2020-07-09,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,1247.72832,4124.98983,0.006238,0.004102,0.00054,
,168,2012.0,"Fortissimo Capital Fund VI GP, L.P",,,פורטיסימו 6,291231213.0,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2022-08-09,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,3195.69657,10564.97286,0.003195,0.010506,0.001384,
,168,2012.0,Kedma Capital G.P L.P,,,קדמה קפיטל 3,291231052.0,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2019-02-28,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,777.14869,2569.25357,0.003378,0.002555,0.000336,
,168,2012.0,COGITO CAPITAL GENERAL PARTNER LTD,,,קוגיטו קפיטל אס.אם.אי. (עסקים בינוניים),691239771.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2015-12-01,ILS,דיווח מנהל הקרן,אי-תלות,2025-06-30,1.0,389.09832,389.09832,0.001051,0.000386,5e-05,
,168,2012.0,Greenlight Energy Ventures Limited Partnership,,,גרינלייט - ק. אקוויטי,291231243.0,פנימי,קרן אנרגיה ותשתיות,,ישראל,,,ישראל,לא,2022-12-22,ILS,דיווח מנהל הקרן,אי-תלות,2025-03-31,1.0,1356.39699,1356.39699,0.008205,0.001348,0.000177,
,168,2012.0,אמפסיה אחזקות שותפות מוגבלת,,,אמפיסה פרטנר,25300011.0,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2022-04-03,ILS,דיווח מנהל הקרן,אי-תלות,2025-06-30,1.0,2327.06278,2327.06278,,0.002314,0.000304,
,168,2012.0,Klirmark Fund III (G.P) L.P,,,Klirmark Opportunity Fund III,291231063.0,פנימי,קרן חוב,,ישראל,,,ישראל,לא,2019-06-30,ILS,דיווח מנהל הקרן,אי-תלות,2025-06-30,1.0,673.18188,673.18188,0.000269,0.000669,8.8e-05,
,168,2012.0,"ECV IL OPP GP II, L.P.",,,ECV IL OPP II L.P.,291231186.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2022-02-28,USD,דיווח מנהל הקרן,אי-תלות,2025-03-31,3.306,892.86529,2951.81265,0.00558,0.002935,0.000386,
,168,2012.0,Peregrine IV General Partner LP Limited Partnership,,,Peregrine VC Investments   IV,291231061.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2019-06-30,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,195.02926,644.76675,0.001695,0.000641,8.4e-05,
,168,2012.0,"Pitango G.E. Fund II, L.P.",,,Pitango Growth II,291231137.0,פנימי,פרייבט אקוויטי,,ישראל,,,ישראל,לא,2021-05-27,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,683.53122,2259.75421,0.001952,0.002247,0.000296,
,168,2012.0,FIMI 7 2020 Ltd.,,,פימי 7,291231107.0,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2021-01-24,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,80.99983,267.78543,6.4e-05,0.000266,3.5e-05,
,168,2012.0,S.H. SKY 4 Management L.P.,,,SKY IV,291231166.0,פנימי,קרן השקעה אחרת,,ישראל,,,ישראל,לא,2021-12-09,USD,דיווח מנהל הקרן,אי-תלות,2025-06-30,3.306,318.5,1052.96102,0.00091,0.001047,0.000137,
