Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,ענף מסחר,בעל עניין/צד קשור,תאריך רכישה,מטבע פעילות,סוג גורם משערך,תלות/אי-תלות המשערך,תאריך שערוך אחרון,תאריך אחרון בו נבחנה בפועל ירידת ערך,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 27
,168,2009.0,"פיוצ'ר מיט טכנולוגיות בע""מ",515799641,ח.פ.,Future Meat - Preferred Shares FEA,25100212,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-01-15,USD,מומחה בלתי תלוי,אי-תלות,2024-12-29,2025-09-30,36363.65,3.306,4865.1003,5848.73731,0.007314,5.3e-05,
,168,2009.0,"מדיסייף פרוגקט בע""מ",514810936,ח.פ.,Medisafe,25100215,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-03-09,USD,מומחה בלתי תלוי,אי-תלות,2025-01-23,2025-09-30,147832.15,3.306,926.96,4530.36023,0.005665,4.1e-05,
,168,2009.0,"וויט סורס בע""מ  (White Source LTD)",514613587,ח.פ.,White Source  - אחזקה ישירה,25100217,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-03-26,USD,מומחה בלתי תלוי,אי-תלות,2025-09-28,2025-09-30,103635.05,3.306,848.57,2907.34911,0.003636,2.6e-05,
,168,2009.0,"סילק טכנולוג'יס איי אל סי בע""מ",514116482,ח.פ.,SILK,25100219,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-04-29,USD,מומחה בלתי תלוי,אי-תלות,2025-05-22,2025-09-30,365783.37,3.306,417.9,5053.58037,0.00632,4.6e-05,
,168,2009.0,"בוקאווי בע""מ",515711760,ח.פ.,Bookaway (מסלול 43),253000013,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,מלונאות ותיירות,לא,2022-03-23,USD,מומחה בלתי תלוי,אי-תלות,2025-04-20,2025-09-30,128086.6,3.306,1270.7059,5380.85876,0.006729,4.9e-05,
,168,2009.0,Emerald Plantation Holdings Lt,B9483Q9,"מספר תאגיד או שותפות בחו""ל",Emerald ESCROW,USC83ESC9F91,ISIN,מניות לא סחירות,"חו""ל",סין,לא סחיר,Paper & Forest Products,לא,2013-02-18,USD,מומחה בלתי תלוי,אי-תלות,2025-02-12,2025-09-30,8414000.0,3.306,0.0001,0.02781,0.0,0.0,
,168,2009.0,"קבוצת אשטרום בע""מ",510381601,ח.פ.,Tierra Bonita-אשטרום- פנסיה,9891,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Independent Power and Renewable Electricity Producers,כן,2025-06-26,USD,מומחה בלתי תלוי,אי-תלות,2025-06-25,2025-09-30,214.58,3.306,1100288.0,7805.64123,0.009762,7.1e-05,
,168,2009.0,VIA TRNSPORTATION,514819564,ח.פ.,VIA TRANSPORTATIO - SERIES E,25100188,פנימי,מניות לא סחירות,"חו""ל",אמריקה הצפונית,לא סחיר,Software,לא,2020-06-03,USD,מומחה בלתי תלוי,אי-תלות,2025-04-07,2025-09-30,60292.25,3.306,5120.0,10205.50033,0.012763,9.3e-05,
,168,2009.0,Fugen AG capital,CHE-293.683.048,"מספר תאגיד או שותפות בחו""ל",FuGen AG -עמיתים Preferred A,251003021,פנימי,מניות לא סחירות,"חו""ל",שוודיה,לא סחיר,Energy Equipment & Services,לא,2024-12-04,EUR,מומחה בלתי תלוי,אי-תלות,2025-05-15,2025-09-30,481.63,3.8807,633333.0,11837.4081,0.014804,0.000108,
,168,2009.0,Brockton Holdings LP,226614609,"מספר תאגיד או שותפות בחו""ל",Brockton באנגליה,25100234,פנימי,מניות לא סחירות,"חו""ל",בריטניה,לא סחיר,Real Estate Management & Development,לא,2022-02-18,GBP,מומחה בלתי תלוי,אי-תלות,2024-12-29,2025-09-30,33715034.38,4.4409,89.5387,134061.90471,0.167667,0.001228,
,168,2009.0,Nordic Power1 LP,540300084,מספר שותפות,פיוגן - NORDIC POWER,25100204,פנימי,מניות לא סחירות,"חו""ל",שוודיה,לא סחיר,Energy Equipment & Services,לא,2020-11-26,EUR,מומחה בלתי תלוי,אי-תלות,2024-12-15,2025-09-30,330923.84,3.8807,195.60956,2512.04955,0.003141,2.3e-05,
,168,2009.0,VIVION INVESTMENTS,25490072LQI0R2J4XC93,LEI,Vivion Investments S.A R.L,25100407,פנימי,מניות לא סחירות,"חו""ל",גרמניה,לא סחיר,Real Estate Management & Development,לא,2025-08-19,EUR,מומחה בלתי תלוי,אי-תלות,2025-08-19,2025-09-30,7679.76,3.8807,124464.8014,37094.06104,0.046392,0.000339,
,168,2009.0,LENDBUZZ INC,475047556,"מספר תאגיד או שותפות בחו""ל",LENDBUZZ אקוויטי,25100184,פנימי,מניות לא סחירות,"חו""ל","ארה""ב",לא סחיר,Financial Services,לא,2020-04-13,USD,מומחה בלתי תלוי,אי-תלות,2025-07-16,2025-09-30,4357.74,3.306,19406.36283,2795.81423,0.003496,2.5e-05,
,168,2009.0,אנלייט ניהול - ספרד,540286291,מספר שותפות,גקמה ספרד  - אנלייט,25100175,פנימי,מניות לא סחירות,"חו""ל",ספרד,לא סחיר,Energy Equipment & Services,לא,2020-02-12,EUR,מומחה בלתי תלוי,אי-תלות,2025-06-30,2025-09-30,10961304.31,3.8807,171.066855,72767.62098,0.091008,0.000666,
,168,2009.0,הרוח הנורדית שותפות מוגבלת,540290152,מספר שותפות,פיקאסו שבדיה  - אנלייט,25100156,פנימי,מניות לא סחירות,"חו""ל",שוודיה,לא סחיר,Energy Equipment & Services,לא,2019-12-05,EUR,מומחה בלתי תלוי,אי-תלות,2024-12-31,2025-09-30,5799383.99,3.8807,128.8871,29006.90468,0.036278,0.000265,
,168,2009.0,Live MomentumLive Momentum Ltd. (StreamElements),515614444,ח.פ.,Momentum Ltd. (StreamElements),25100101,פנימי,מניות לא סחירות,"חו""ל",ישראל,לא סחיר,Software,לא,2021-06-27,USD,מומחה בלתי תלוי,אי-תלות,2025-05-29,2025-09-30,7064947.81,3.306,64.55549,15078.0434,0.018857,0.000138,
,168,2009.0,VIA TRNSPORTATION,514819564,ח.פ.,VIA TRANSPORTATION  - SERIES D,25100027,פנימי,מניות לא סחירות,"חו""ל",אמריקה הצפונית,לא סחיר,Software,לא,2017-12-28,USD,מומחה בלתי תלוי,אי-תלות,2025-04-07,2025-09-30,347758.52,3.306,4417.0,50781.79259,0.063511,0.000465,
,168,2012.0,"אייס אוטו דיפו בע""מ",511739294,ח.פ.,אייס דיפו,IL0011075236,ISIN,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעה ואחזקות,לא,2014-03-20,ILS,מומחה בלתי תלוי,אי-תלות,2025-06-30,2025-09-30,4804.45,1.0,1e-06,0.0,0.0,0.0,
,168,2012.0,"קיסתרה טכנולוגיות בע""מ",515253086,ח.פ.,Kissterra ordinary Shares,251002271,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,כן,2021-07-27,USD,מומחה בלתי תלוי,אי-תלות,2024-11-28,2025-09-30,896.44,3.306,782.0,23.17559,0.0005,3e-06,
,168,2012.0,"אפריקה ישראל תעשיות בע""מ",520026618,ח.פ.,אפריקה תעשיות,IL0008000114,ISIN,מניות לא סחירות,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,2002-09-09,ILS,מומחה בלתי תלוי,אי-תלות,2025-06-23,2025-09-30,1356.63,1.0,1e-06,0.0,0.0,0.0,
,168,2012.0,"קיסתרה טכנולוגיות בע""מ",515253086,ח.פ.,Kissterra Pref A,25100227,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,כן,2021-07-27,USD,מומחה בלתי תלוי,אי-תלות,2024-11-28,2025-09-30,29959.46,3.306,1656.0,1640.20134,0.035442,0.000214,
,168,2012.0,"פליופס בע""מ",515664548,ח.פ.,Pliops Ltd preferred  C shares,9396,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מוליכים למחצה,לא,2021-02-10,USD,מומחה בלתי תלוי,אי-תלות,2025-05-29,2025-09-30,37362.92,3.306,76.82,94.88945,0.00205,1.2e-05,
,168,2012.0,"טווין פתרונות בע""מ",515218717,ח.פ.,Twine D-2 2021 Track 43,25100401,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2023-03-27,USD,מומחה בלתי תלוי,אי-תלות,2024-10-27,2025-09-30,9744.01,3.306,2.079,0.66972,1.4e-05,0.0,
,168,2012.0,"וויט סורס בע""מ  (White Source LTD)",514613587,ח.פ.,Mend (White Source) - Preffered B shares,25100257,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2024-08-22,USD,מומחה בלתי תלוי,אי-תלות,2025-09-28,2025-09-30,140.94,3.306,700.5,3.26396,7e-05,0.0,
,168,2012.0,UVEYE LTD,541234202,מספר שותפות,UVEYE Preferred D Share-2,25100255,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2023-01-04,USD,מומחה בלתי תלוי,אי-תלות,2024-10-27,2025-09-30,21492.6,3.306,830.0528,589.79032,0.012744,7.7e-05,
,168,2012.0,"ביוויז טכנולוגיות בע""מ",515811289,ח.פ.,BeeWise Technologies,25100244,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2022-05-17,USD,מומחה בלתי תלוי,אי-תלות,2025-01-20,2025-09-30,1157.92,3.306,5673.95,217.20354,0.004693,2.8e-05,
,168,2012.0,"אונקוהוסט בע""מ",515644631,ח.פ.,OncoHost,25100243,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מכשור רפואי,לא,2022-05-17,USD,מומחה בלתי תלוי,אי-תלות,2025-07-15,2025-09-30,2053.95,3.306,6320.595,429.19107,0.009274,5.6e-05,
,168,2012.0,"פיוצ'ר מיט טכנולוגיות בע""מ",515799641,ח.פ.,Future Meat - Preferred B shares,25100233,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-12-28,USD,מומחה בלתי תלוי,אי-תלות,2024-12-29,2025-09-30,3326.63,3.306,6461.769706,710.65501,0.015356,9.3e-05,
,168,2012.0,"גט פבריק בע""מ",515226579,ח.פ.,GET FABRIC LTD,25100231,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-10-27,USD,מומחה בלתי תלוי,אי-תלות,2024-11-24,2025-09-30,15456.44,3.306,562.5065,287.43514,0.006211,3.7e-05,
,168,2012.0,"טווין פתרונות בע""מ",515218717,ח.פ.,Twine השקעה נוספת,25100403,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2023-03-27,USD,מומחה בלתי תלוי,אי-תלות,2024-10-27,2025-09-30,1038.53,3.306,2.079,0.07138,1e-06,0.0,
,168,2012.0,"מימון ישיר נדל""ן ומשכנתאות בע""מ",516100153,ח.פ.,"מימון ישיר נדל""ן ומשכנתאות",2510044,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,אשראי חוץ בנקאי,לא,2023-08-13,ILS,מומחה בלתי תלוי,אי-תלות,2025-08-12,2025-09-30,2843943.0,1.0,133.791045,3804.94105,0.082218,0.000498,
,168,2012.0,"קבוצת ניסקו בע""מ",510928237,ח.פ.,"קבוצת ניסקו בע""מ",253000012,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מסחר,לא,2022-03-04,ILS,מומחה בלתי תלוי,אי-תלות,2025-04-28,2025-09-30,61920.1,1.0,3344.94727,2071.19469,0.044755,0.000271,
,168,2012.0,"פליופס בע""מ",515664548,ח.פ.,PLIOPS LTD Preferred B shares,9388,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מוליכים למחצה,לא,2018-12-14,USD,מומחה בלתי תלוי,אי-תלות,2025-05-29,2025-09-30,37355.84,3.306,76.82,94.87147,0.00205,1.2e-05,
,168,2012.0,"בוקאווי בע""מ",515711760,ח.פ.,Bookaway (מסלול 43),253000013,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,מלונאות ותיירות,לא,2022-03-23,USD,מומחה בלתי תלוי,אי-תלות,2025-04-20,2025-09-30,5239.91,3.306,1270.7059,220.12619,0.004756,2.8e-05,
,168,2012.0,"רם מוגרבי ארדיטי בע""מ",515237899,ח.פ.,עסקת רם-מוגרבי-ארדיטי,253000014,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,בנייה,לא,2022-06-12,ILS,מומחה בלתי תלוי,אי-תלות,2025-05-15,2025-09-30,492.43,1.0,125620.0,618.59935,0.013366,8.1e-05,
,168,2012.0,"ישראל קנדה מלונאות בע""מ",516018397,ח.פ.,ישראל קנדה מלונאות,253000019,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מלונאות ותיירות,לא,2022-07-08,ILS,מומחה בלתי תלוי,אי-תלות,2024-07-14,2025-09-30,1906.11,1.0,41361.676,788.39986,0.017036,0.000103,
,168,2012.0,"בוקאווי בע""מ",515711760,ח.פ.,Bookaway C1,253000020,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מלונאות ותיירות,לא,2024-04-18,USD,מומחה בלתי תלוי,אי-תלות,2025-04-20,2025-09-30,780.35,3.306,1270.7059,32.78231,0.000708,4e-06,
,168,2012.0,"איסכור תעשיות בע""מ",511578411,ח.פ.,איסכור,7001,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מתכת ומוצרי בניה,לא,2022-09-12,ILS,מומחה בלתי תלוי,אי-תלות,2024-10-09,2025-09-30,43995.54,1.0,1075.31,473.08844,0.010222,6.1e-05,
,168,2012.0,"נדב ב. לוגיסטיקה בע""מ",515900991,ח.פ.,"נדב 95006רחוב הזית 104 מושב אמונים, ישראל",95006,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2023-01-26,ILS,מומחה בלתי תלוי,אי-תלות,2024-12-15,2025-09-30,92.27,1.0,13766825.0,12702.92476,0.27449,0.001664,
,168,2012.0,"ישראל קנדה מגדל צומת ערים בע""מ",515775534,ח.פ.,בית ישראל קנדה מניות בכורה,94421,פנימי,מניות בכורה לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2023-12-14,ILS,מומחה בלתי תלוי,אי-תלות,2024-12-31,2025-09-30,461325.21,1.0,100.0,461.32521,0.009968,6e-05,
,168,2012.0,"ישראל קנדה מגדל צומת ערים בע""מ",515775534,ח.פ.,בית ישראל קנדה,9442,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2021-11-01,ILS,מומחה בלתי תלוי,אי-תלות,2024-12-31,2025-09-30,35.0,1.0,3803050.363,1331.06762,0.028762,0.000174,
,168,2012.0,"היי ביז בע""מ",514231075,ח.פ.,הייטקזון היי ביז,253000011,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,מסחר,לא,2022-03-02,ILS,מומחה בלתי תלוי,אי-תלות,2024-01-01,2025-09-30,23.23,1.0,2002588.2722,465.38148,0.010056,6e-05,
,168,2012.0,"רם אדרת הנדסה אזרחית בע""מ",512947185,ח.פ.,רם אדרת הנדסה אזרחית,7000,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,"נדל""ן מניב בישראל",לא,2022-05-11,ILS,מומחה בלתי תלוי,אי-תלות,2025-04-30,2025-09-30,1335.9,1.0,39690.0,530.21871,0.011457,6.9e-05,
,168,2012.0,"פיוצ'ר מיט טכנולוגיות בע""מ",515799641,ח.פ.,Future Meat - Preferred Shares FEA,25100212,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-01-15,USD,מומחה בלתי תלוי,אי-תלות,2024-12-29,2025-09-30,1487.61,3.306,4865.1003,239.26751,0.00517,3.1e-05,
,168,2012.0,UVEYE LTD,541234202,מספר שותפות,UVEYE Common,25100225,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2021-07-16,USD,מומחה בלתי תלוי,אי-תלות,2024-10-27,2025-09-30,6840.41,3.306,830.0528,187.71142,0.004056,2.4e-05,
,168,2012.0,"וויט סורס בע""מ  (White Source LTD)",514613587,ח.פ.,Mend (White Source) - Ordinary shares,25100223,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-06-04,USD,מומחה בלתי תלוי,אי-תלות,2025-09-28,2025-09-30,390.27,3.306,514.7,6.64082,0.000143,0.0,
,168,2012.0,ש.ב פורטפוליו תשתיות 1 שותפות מוגבלת,550277925,מספר שותפות,ש.ב פרוטפוליו תשתיות - כבישים,25000344,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,שירותים,לא,2018-06-04,ILS,מומחה בלתי תלוי,אי-תלות,2025-09-09,2025-09-30,2595820.89,1.0,129.601365,3364.2193,0.072695,0.00044,
,168,2012.0,"סילנטיום בע""מ",512491143,ח.פ.,silentium,25100222,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-06-02,USD,מומחה בלתי תלוי,אי-תלות,2024-11-27,2025-09-30,683457.6,3.306,3.44,77.72717,0.001679,1e-05,
,168,2012.0,UVEYE LTD,541234202,מספר שותפות,UVEYE  Preferred C shares,25100221,פנימי,מניות לא סחירות,ישראל,"ארה""ב",לא סחיר,השקעות בהיי-טק,לא,2021-05-14,USD,מומחה בלתי תלוי,אי-תלות,2024-10-27,2025-09-30,54238.24,3.306,830.0528,1488.38113,0.032161,0.000195,
,168,2012.0,"סילק טכנולוג'יס איי אל סי בע""מ",514116482,ח.פ.,SILK,25100219,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-04-29,USD,מומחה בלתי תלוי,אי-תלות,2025-05-22,2025-09-30,14963.87,3.306,417.9,206.73744,0.004467,2.7e-05,
,168,2012.0,"נוטרפיק בע""מ",515717890,ח.פ.,NO TRAFFIC,25100218,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-04-22,USD,מומחה בלתי תלוי,אי-תלות,2024-11-21,2025-09-30,16204.02,3.306,342.44,183.44678,0.003964,2.4e-05,
,168,2012.0,"סיינריו ישראל בע""מ",515746212,ח.פ.,Cynerio,25100229,פנימי,מניות לא סחירות,ישראל,ישראל,לא סחיר,השקעות בהיי-טק,לא,2021-09-14,USD,מומחה בלתי תלוי,אי-תלות,2025-01-23,2025-09-30,14326.9,3.306,756.81,358.46102,0.007745,4.6e-05,
