Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,דירוג,שם מדרג,דירוג נייר הערך/המנפיק,מטבע פעילות,"מח""מ",מועד פדיון,שיעור ריבית,תשואה לפדיון,נחיתות חוזית,האם סווג כחוב בעייתי,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",עלות מופחתת (במטבע הפעילות),השיטה שיושמה בדוח הכספי,שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 37
,168,12155.0,"משק אנרגיה-אנרגיות מתחדשות בע""מ",516167343,ח.פ.,"משק אנרגיה אג""ח ג",IL0012237181,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,כן,NR,NR,NR,ILS,5.31,2032-12-31,0.0478,0.0424,החוב לא נחות,,683054.4,1.0,105.78,,722.53494,,,,0.003535,0.000697,2.5e-05,
,168,12155.0,"אלבר שירותי מימונית בע""מ",512025891,ח.פ.,"אלבר אג""ח יח",IL0011587404,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים,לא,ilA+,S&P מעלות,מנפיק,ILS,0.65,2027-01-13,0.0325,0.0531,החוב לא נחות,,394134.98,1.0,99.45,,391.96724,,,,0.001609,0.000378,1.3e-05,
,168,12155.0,"משק אנרגיה-אנרגיות מתחדשות בע""מ",516167343,ח.פ.,"משק אנרגיה אג""ח א",IL0011695314,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,כן,NR,NR,NR,ILS,0.5,2026-03-31,0.0164,0.0564,החוב לא נחות,,53107.25,1.0,116.51,,61.87525,,,,0.000231,5.9e-05,2e-06,
,168,12155.0,"מליסרון בע""מ",520037789,ח.פ.,"מליסרון אג""ח כא",IL0011946386,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA,S&P מעלות,מנפיק,ILS,5.35,2037-01-01,0.0361,0.0293,החוב לא נחות,,7222494.41,1.0,113.95,,8230.03238,,,,0.003287,0.007939,0.000292,
,168,12155.0,"דיסקונט מנפיקים בע""מ",520029935,ח.פ.,"דיסקונט מנפיקים אג""ח יא",IL0012277500,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,לא,Aa3.il,מידרוג Moodys,מנפיק,ILS,5.52,2031-09-07,0.03,0.0302,החוב לא נחות,,1348430.63,1.0,100.75,,1358.54386,,,,0.001114,0.00131,4.8e-05,
,168,12155.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,"לאומי אג""ח 185",IL0012018219,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,כן,ilAAA,S&P מעלות,מנפיק,ILS,2.11,2029-08-31,0.0186,0.0258,החוב לא נחות,,3477124.72,1.0,105.1,,3654.45808,,,,0.001361,0.003525,0.00013,
,168,12155.0,"צור שמיר אחזקות בע""מ",520025586,ח.פ.,"צור אג""ח י",IL0073001716,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,NR,NR,NR,ILS,2.18,2028-06-30,0.037,0.0388,החוב לא נחות,,308626.97,1.0,119.38,,368.43888,,,,0.0007,0.000355,1.3e-05,
,168,12155.0,"שופרסל בע""מ",520022732,ח.פ.,"שופרסל אג""ח ז",IL0077702582,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,רשתות שיווק,כן,ilAA,S&P מעלות,מנפיק,ILS,2.71,2030-08-20,0.0352,0.0456,החוב לא נחות,,2539992.4,1.0,97.78,,2483.60457,,,,0.003623,0.002395,8.8e-05,
,168,12155.0,"משולם לוינשטין הנדסה וקבלנות בע""מ",520033424,ח.פ.,"לוינשטין הנדסה אג""ח ה",IL0011905861,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,כן,ilA+,S&P מעלות,מנפיק,ILS,2.74,2031-06-30,0.05,0.0485,החוב לא נחות,,868577.36,1.0,101.81,,884.29861,,,,0.003676,0.000853,3.1e-05,
,168,12155.0,"תמר פטרוליום בע""מ",515334662,ח.פ.,"תמר פטרוליום אג""ח א",IL0011413320,ISIN,"צמוד למט""ח",ישראל,ישראל,סחיר,TASE,חיפושי נפט וגז,לא,A1.il,מידרוג Moodys,מנפיק,ILS,2.36,2028-08-30,0.0469,0.0595,החוב לא נחות,,3068199.01,1.0,91.73,,2814.45895,,,,0.002492,0.002715,0.0001,
,168,12155.0,"פז חברת הנפט בע""מ",510216054,ח.פ.,"פז נפט אג""ח ח",IL0011628174,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,כן,ilAA-,S&P מעלות,מנפיק,ILS,2.91,2031-11-30,0.0243,0.0466,החוב לא נחות,,4965951.12,1.0,94.65,,4700.27273,,,,0.00339,0.004534,0.000167,
,168,12155.0,"אזורים-חברה להשקעות בפתוח ובבנין בע""מ",520025990,ח.פ.,"אזורים אג""ח 16",IL0012234865,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,A1.il,מידרוג Moodys,מנפיק,ILS,4.59,2032-06-30,0.0577,0.0521,החוב לא נחות,,909861.56,1.0,104.54,,951.16927,,,,0.0035,0.000917,3.3e-05,
,168,12155.0,"מבנה נדל""ן (כ.ד) בע""מ",520024126,ח.פ.,"מבנה אג""ח כה",IL0022606367,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,Aa2.il,מידרוג Moodys,מנפיק,ILS,5.18,2033-09-30,0.0035,0.0296,החוב לא נחות,,6445057.38,1.0,101.29,,6528.19862,,,,0.001952,0.006297,0.000232,
,168,12155.0,"דור אלון אנרגיה בישראל (1988) בע""מ",520043878,ח.פ.,דור אלון אגח ז,IL0011577009,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,A2.il,מידרוג Moodys,מנפיק,ILS,1.47,2027-09-30,0.0329,0.0491,החוב לא נחות,,1216424.2,1.0,97.79,,1189.54122,,,,0.00255,0.001147,4.2e-05,
,168,12155.0,"הכשרת הישוב מקבוצת נמרודי בע""מ",520020116,ח.פ.,"הכשרת הישוב אג""ח 22",IL0061202409,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilA-,S&P מעלות,מנפיק,ILS,1.23,2027-06-30,0.0225,0.0336,החוב לא נחות,,350592.84,1.0,117.81,,413.03342,,,,0.001404,0.000398,1.4e-05,
,168,12155.0,"חברת החשמל לישראל בע""מ",520000472,ח.פ.,"חשמל אג""ח  34",IL0011967812,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,Aaa.il,מידרוג Moodys,מנפיק,ILS,6.89,2033-06-12,0.03,0.0263,החוב לא נחות,,7522625.54,1.0,111.48,,8386.22295,,,,0.001843,0.00809,0.000298,
,168,12155.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,"לאומי אג""ח 183",IL0060405474,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנקים,כן,Aaa.il,מידרוג Moodys,מנפיק,ILS,4.14,2029-11-25,0.001,0.0253,החוב לא נחות,,10050929.65,1.0,104.89,,10542.42012,,,,0.002344,0.01017,0.000375,
,168,12155.0,"קבוצת דוראל משאבי אנרגיה מתחדשת בע""מ",515364891,ח.פ.,"דוראל אג""ח א",IL0011791345,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,NR,NR,NR,ILS,2.19,2028-06-30,0.0158,0.0385,החוב לא נחות,,488404.99,1.0,111.79,,545.98793,,,,0.001575,0.000526,1.9e-05,
,168,12155.0,"אשטרום נכסים בע""מ",520036617,ח.פ.,"אשטרום נכסים אג""ח 9",IL0025101705,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilA,S&P מעלות,מנפיק,ILS,2.35,2029-10-01,0.053,0.0481,החוב לא נחות,,132950.99,1.0,101.25,33.23775,167.85063,,,,0.000439,0.000161,5e-06,
,168,12155.0,"אשטרום נכסים בע""מ",520036617,ח.פ.,"אשטרום נכסים אג""ח 11",IL0025102380,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilA+,S&P מעלות,מנפיק,ILS,2.71,2028-10-30,0.0183,0.0284,החוב לא נחות,,134038.21,1.0,116.29,,155.87304,,,,0.000531,0.00015,5e-06,
,168,12155.0,"הראל ביטוח מימון והנפקות בע""מ",513834200,ח.פ.,"הראל הנפקות אג""ח יח",IL0011826661,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,לא,Aa3.il,מידרוג Moodys,מנפיק,ILS,6.55,2032-12-31,0.0263,0.0474,החוב לא נחות,,2088798.97,1.0,88.14,,1841.06741,,,,0.003011,0.001776,6.5e-05,
,168,12155.0,"אנרג'יקס-אנרגיות מתחדשות בע""מ",513901371,ח.פ.,"אנרג'יקס אג""ח 1",IL0011617516,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,A2.il,מידרוג Moodys,מנפיק,ILS,2.45,2030-08-01,0.0205,0.0503,החוב לא נחות,,663106.01,1.0,93.47,,619.80519,,,,0.00076,0.000597,2.2e-05,
,168,12155.0,"ג'י סיטי בע""מ",520033234,ח.פ.,ג'י סיטי אגח טז,IL0012607854,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,A3.il,מידרוג Moodys,מנפיק,ILS,2.62,2029-03-31,0.0175,0.0447,החוב לא נחות,,1231379.6,1.0,108.64,,1337.7708,,,,0.000718,0.00129,4.7e-05,
,168,12155.0,"ישרס חברה להשקעות בע""מ",520017807,ח.פ.,"ישרס אג""ח יח",IL0061302803,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,Aa2.il,מידרוג Moodys,מנפיק,ILS,3.97,2030-04-10,0.0084,0.0277,החוב לא נחות,,571679.87,1.0,109.55,,626.2753,,,,0.000745,0.000604,2.2e-05,
,168,12155.0,"הראל ביטוח מימון והנפקות בע""מ",513834200,ח.פ.,"הראל הנפקות אג""ח טו",IL0011431306,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,לא,Aa3.il,מידרוג Moodys,מנפיק,ILS,5.67,2031-12-31,0.0305,0.0464,החוב לא נחות,,861539.75,1.0,92.49,,796.83811,,,,0.001262,0.000768,2.8e-05,
,168,12155.0,"תשתיות אנרגיה בע""מ",520027293,ח.פ.,"תשתיות  אנרגיה אג""ח ב",IL0012115155,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,Aaa.il,מידרוג Moodys,מנפיק,ILS,11.29,2050-12-31,0.0329,0.0277,החוב לא נחות,,3428887.95,1.0,109.97,,3770.74807,,,,0.006857,0.003637,0.000134,
,168,12155.0,"חלל-תקשורת בע""מ",511396046,ח.פ.,"חלל תקשורת אג""ח טז",IL0011399222,ISIN,"צמוד למט""ח",ישראל,ישראל,סחיר,TASE,תקשורת ומדיה,לא,NR,NR,NR,ILS,,2025-11-11,0.0645,-0.5376,החוב לא נחות,,805500.79,1.0,104.98,,845.61473,,,,0.000975,0.000815,3e-05,
,168,12155.0,"אפי נכסים בע""מ",510560188,ח.פ.,"אפי נכסים אג""ח ח",IL0011422313,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,A1.il,מידרוג Moodys,מנפיק,ILS,0.81,2026-10-15,0.0257,0.0393,החוב לא נחות,,1284808.62,1.0,119.85,,1539.84314,,,,0.001216,0.001485,5.4e-05,
,168,12155.0,"מגה אור החזקות בע""מ",513257873,ח.פ.,"מגה אור אג""ח יא",IL0011783755,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilA+,S&P מעלות,מנפיק,ILS,5.06,2032-03-31,0.0097,0.0314,החוב לא נחות,,132946.04,1.0,104.98,,139.56675,,,,0.000227,0.000134,4e-06,
,168,12155.0,"מגדל ביטוח גיוס הון בע""מ",513230029,ח.פ.,"מגדל ביטוח הון אג""ח ח",IL0011829558,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,ביטוח,לא,A1.il,מידרוג Moodys,מנפיק,ILS,4.26,2030-03-31,0.0238,0.0465,החוב לא נחות,,2435852.18,1.0,92.17,,2245.12495,,,,0.003746,0.002165,7.9e-05,
,168,12155.0,"נתיבי הגז הטבעי לישראל בע""מ",513436394,ח.פ.,"נתיבי גז  אג""ח ד",IL0011475030,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים,לא,Aaa.il,מידרוג Moodys,מנפיק,ILS,4.79,2033-06-30,0.0265,0.0251,החוב לא נחות,,4374554.79,1.0,121.01,,5293.64875,,,,0.003078,0.005106,0.000188,
,168,12155.0,"איירפורט סיטי בע""מ",511659401,ח.פ.,"איירפורט אג""ח ה",IL0011334872,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ilAA,S&P מעלות,מנפיק,ILS,1.76,2029-02-28,0.0234,0.0296,החוב לא נחות,,3342439.32,1.0,118.73,,3968.4782,,,,0.00205,0.003828,0.000141,
,168,12155.0,"דליה חברות אנרגיה בע""מ",516269248,ח.פ.,"דליה אג""ח ב",IL0011935983,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,A3.il,מידרוג Moodys,מנפיק,ILS,5.54,2034-09-30,0.033,0.035,החוב לא נחות,,4911577.83,1.0,108.72,,5339.86742,,,,0.004259,0.005151,0.000189,
,168,12155.0,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,"ביג אג""ח יד",IL0011615122,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA,S&P מעלות,מנפיק,ILS,0.16,2025-11-30,0.002,0.0471,החוב לא נחות,,51257.06,1.0,116.69,,59.81186,,,,0.00017,5.7e-05,2e-06,
,168,12155.0,"צור שמיר אחזקות בע""מ",520025586,ח.פ.,"צור אג""ח יב",IL0012057985,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,NR,NR,NR,ILS,5.71,2035-06-30,0.076,0.0604,החוב לא נחות,,428408.86,1.0,111.53,,477.8044,,,,0.00168,0.00046,1.6e-05,
,168,12155.0,"מימון ישיר מקבוצת ישיר (2006) בע""מ",513893123,ח.פ.,"מימון ישיר אג""ח ו",IL0011916595,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אשראי חוץ בנקאי,לא,A1.il,מידרוג Moodys,מנפיק,ILS,0.98,2027-03-31,0.0354,0.0408,החוב לא נחות,,1461057.99,1.0,109.63,,1601.75787,,,,0.001744,0.001545,5.6e-05,
,168,12155.0,"הכשרת הישוב מקבוצת נמרודי בע""מ",520020116,ח.פ.,"הכשרת הישוב אג""ח 26",IL0012056409,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilA-,S&P מעלות,מנפיק,ILS,3.98,2031-06-30,0.0445,0.0347,החוב לא נחות,,1580616.46,1.0,111.65,,1764.75828,,,,0.003512,0.001702,6.2e-05,
,168,12155.0,"אלקטרה בע""מ",520028911,ח.פ.,"אלקטרה אג""ח ו",IL0073902632,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,כן,ilA+,S&P מעלות,מנפיק,ILS,4.52,2035-12-10,0.0207,0.0495,החוב לא נחות,,1056830.01,1.0,88.43,,934.55478,,,,0.001455,0.000901,3.3e-05,
,168,12155.0,"קרסו נדל""ן בע""מ",510488190,ח.פ.,"קרסו נדלן אג""ח א",IL0011900086,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,בנייה,לא,ilA,S&P מעלות,מנפיק,ILS,2.0,2029-11-30,0.0534,0.052,החוב לא נחות,,2328037.72,1.0,102.19,,2379.02175,,,,0.003341,0.002295,8.4e-05,
,168,12155.0,"ריט 1 בע""מ",513821488,ח.פ.,"ריט 1 אג""ח ה",IL0011367534,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA,S&P מעלות,מנפיק,ILS,1.67,2028-09-20,0.04,0.0288,החוב לא נחות,,2354640.17,1.0,121.74,,2866.53894,,,,0.003261,0.002765,0.000101,
,168,12155.0,"מניבים קרן הריט החדשה בע""מ",515327120,ח.פ.,"מניבים ריט אג""ח ג",IL0011776585,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,Aa3.il,מידרוג Moodys,מנפיק,ILS,3.47,2029-12-31,0.0085,0.0285,החוב לא נחות,,174060.34,1.0,109.95,,191.37934,,,,0.000278,0.000184,6e-06,
,168,12155.0,"מיטב בית השקעות בע""מ",520043795,ח.פ.,"מיטב דש אג""ח ד",IL0011613713,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,A1.il,מידרוג Moodys,מנפיק,ILS,2.4,2029-12-10,0.0211,0.0477,החוב לא נחות,,837992.45,1.0,94.6,,792.74085,,,,0.001585,0.000764,2.8e-05,
,168,12155.0,"רבוע כחול נדל""ן בע""מ",513765859,ח.פ.,"רבוע כחול נדל""ן אג""ח ט",IL0011745564,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA-,S&P מעלות,מנפיק,ILS,5.4,2035-06-30,0.0115,0.0307,החוב לא נחות,,1128393.83,1.0,107.25,,1210.20238,,,,0.000709,0.001167,4.3e-05,
,168,12155.0,"בתי זקוק לנפט בע""מ",520036658,ח.פ.,בזן י,IL0025905113,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ilA+,S&P מעלות,מנפיק,ILS,2.22,2031-09-25,0.027,0.0499,החוב לא נחות,,106600.04,1.0,95.21,,101.4939,,,,0.00023,9.7e-05,3e-06,
,168,12155.0,"אמות השקעות בע""מ",520026683,ח.פ.,"אמות אג""ח י",IL0012050048,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,Aa2.il,מידרוג Moodys,מנפיק,ILS,7.18,2037-01-05,0.0579,0.0498,החוב לא נחות,,2561454.0,1.0,110.08,,2819.64856,,,,0.002833,0.00272,0.0001,
,168,12155.0,"ש.שלמה החזקות בע""מ",520034372,ח.פ.,"שלמה החזקות אג""ח יח",IL0014103076,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,שירותים,לא,ilAA,S&P מעלות,מנפיק,ILS,0.47,2026-06-20,0.018,0.0463,החוב לא נחות,,982630.85,1.0,117.78,,1157.34261,,,,0.004035,0.001116,4.1e-05,
,168,12155.0,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,"ביג אג""ח ח",IL0011389249,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,Aa2.il,מידרוג Moodys,מנפיק,ILS,0.53,2026-04-12,0.0134,0.0511,החוב לא נחות,,131070.31,1.0,118.28,,155.02997,,,,0.00029,0.000149,5e-06,
,168,12155.0,"שיכון ובינוי אנרגיה בע""מ",510459928,ח.פ.,"שוב אנרגיה אג""ח א",IL0011985715,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,כן,A3.il,מידרוג Moodys,מנפיק,ILS,4.01,2034-06-30,0.0677,0.0518,החוב לא נחות,,2234960.23,1.0,108.36,,2421.8029,,,,0.003311,0.002336,8.6e-05,
,168,12155.0,"חברת החשמל לישראל בע""מ",520000472,ח.פ.,"חשמל אג""ח 35",IL0011967994,ISIN,צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,Aaa.il,מידרוג Moodys,מנפיק,ILS,9.81,2037-06-12,0.032,0.0281,החוב לא נחות,,11007917.53,1.0,112.97,,12435.64443,,,,0.002235,0.011996,0.000442,
,168,12155.0,לייטסטון אנטרפרייזס לימיטד,1630,מספר מנפיק,"לייטסטון אג""ח ד",IL0012042961,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בחו""ל",לא,ilAA,S&P מעלות,מנפיק,ILS,2.18,2028-02-15,0.059,0.0532,החוב לא נחות,,2383428.66,1.0,102.13,,2434.19569,,,,0.003666,0.002348,8.6e-05,
,168,12155.0,"ביג מרכזי קניות בע""מ",513623314,ח.פ.,"ביג אג""ח יט",IL0011810079,ISIN,לא צמוד למדד המחירים לצרכן,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",כן,ilAA-,S&P מעלות,מנפיק,ILS,3.62,2029-10-30,0.0209,0.0453,החוב לא נחות,,686920.65,1.0,92.6,,636.08853,,,,0.002157,0.000613,2.2e-05,
