Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,זירת מסחר,סיווג הקרן,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 24
,665,13351.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל תלבונד שקלי,IL0011505232,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- לא צמודות",לא,ILS,3369.96,1.0,419.81,,14.14742,1.6e-05,0.005144,0.000425,
,665,13351.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל (00) תל בונד 20,IL0011499881,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"20 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,1608.3,1.0,496.66,,7.98779,1.7e-05,0.002904,0.00024,
,665,13351.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל תלבונד ש 50,IL0011507139,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- שקלי",לא,ILS,21309.19,1.0,422.22,,89.97165,0.000155,0.032716,0.002708,
,665,13351.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF תלבונד 20,IL0011459604,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"20 אג""ח בארץ - חברות והמרה-תל בונד צמוד מדד-תל בונד",לא,ILS,998.07,1.0,3977.99,,39.70294,3.9e-05,0.014437,0.001195,
,665,13351.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי סל אינדקס בנקים יש,IL0011487746,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,"מניות בארץ - מניות לפי ענפים-ת""א בנקים",לא,ILS,1207.06,1.0,6734.0,,81.28356,5e-06,0.029557,0.002446,
,665,13351.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל‏ תלבונד שקל 50,IL0011501686,ISIN,עוקב אחר מדדים אחרים בישראל,ישראל,ישראל,TASE,"אג""ח בארץ - חברות והמרה-תל בונד שקלי-תל בונד- שקלי",לא,ILS,32331.44,1.0,339.54,,109.77816,0.000167,0.039919,0.003304,
,665,13351.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי טכ עילית,IL0011425381,ISIN,עוקב אחר מדדי מניות בישראל,ישראל,ישראל,TASE,קרן סגורה-קרן טכנולוגיה עילית,לא,ILS,978.38,1.0,84.7,,0.82869,3e-06,0.000301,2.4e-05,
,665,13351.0,Health Care Select Sector SPDR,549300EJNY3KKJHPOY44,LEI,XLV-SPDR Health Care,US81369Y2090,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,43.36,3.306,13917.0,,19.94932,0.0,0.007252,0.000599,
,665,13351.0,Financial Select Sector SPDR F,549300Y12KQ6ZG08NY28,LEI,XLF-SPDR Financial,US81369Y6059,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,100.59,3.306,5387.0,,17.91464,0.0,0.006514,0.000539,
,665,13351.0,iShares Core MSCI EM IMI UCITS,549300HAPVPBRLCT6I96,LEI,EIMI LN iShares Core MSCI EM IMI UCITS,IE00BKM4GZ66,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",בריטניה,LSE,Index Funds,לא,USD,91.75,3.306,4319.0,,13.10022,0.0,0.004763,0.000394,
,665,13351.0,iShares U.S. Medical Devices E,529900VBK42Y5HHRMD23,LEI,IHI US Ishares US Medical Devices E,US4642888105,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,174.05,3.306,6008.0,,34.57038,2e-06,0.01257,0.00104,
,665,13351.0,Communication Services Select,549300ZFEEJ2IP5VME73,LEI,XLC US - Communication Services SPDR,US81369Y8527,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,50.97,3.306,11837.0,,19.94594,0.0,0.007253,0.0006,
,665,13351.0,Consumer Staples Select Sector,549300Z52QUV3UXHLA68,LEI,XLP-SPDR Consumer Stapels,US81369Y3080,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,144.72,3.306,7837.0,,37.49501,0.0,0.013633,0.001127,
,665,13351.0,Global X Japan Mid & Small Cap,988400XS10PE37QW6R37,LEI,2837 JP Global X Japan Mid & Small Cap,JP3049420007,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",יפן,TSE,"NIKKEI 225 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אסיה יפן",לא,JPY,247.19,0.022332,271000.0,,14.95998,0.0,0.005439,0.00045,
,665,13351.0,ENERGY SELECT SECTOR SPDR FUND,54930064FLK0RD4TRU75,LEI,XLE-SPDR Eenrgy,US81369Y5069,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,158.68,3.306,8934.0,,46.86626,0.0,0.017041,0.001409,
,665,13351.0,Amundi STOXX Europe  600 Energy,549300DB2EV341R0HQ23,LEI,BNKE FP AMUNDI EURO STOXX BANKS UCITC,LU1829219390,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,EUR,24.27,3.8807,28301.5,,26.6561,2e-06,0.009693,0.000802,
,665,13351.0,iShares USD High Yield Corp Bo,549300XNS7MREWVF4X34,LEI,IHYU LN iShar $ HY Corp,IE00B4PY7Y77,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",LSE,Index Funds,לא,USD,49.51,3.306,9759.0,,15.97407,0.0,0.005808,0.00048,
,665,13351.0,Industrial Select Sector SPDR,549300HQI51T8KP6U325,LEI,SPDR MSCI EUROPE INDUSTRIALS ETF,IE00BKWQOJ47,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,EUR,8.06,3.8807,39550.0,,12.37454,3e-06,0.004499,0.000372,
,665,13351.0,iShares USD High Yield Corp Bo,549300XNS7MREWVF4X34,LEI,USHY US iShares BROAD USD High Yield,US46435U8532,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",אחר,Index Funds,לא,USD,297.07,3.306,3778.0,,37.10424,0.0,0.013491,0.001116,
,665,13351.0,Invesco S&P 500 UCITS ETF,635400KZRKKKNVCJXD85,LEI,SPXS LN SOURCE S&P 500 UCITS ETF,IE00B3YCGJ38,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",LSE,Index Funds,לא,USD,7.51,3.306,132232.0,,32.82248,0.0,0.011935,0.000988,
,665,13351.0,Source STOXX Europe 600 Optimi,635400P6NV26FABBYW18,LEI,X7PS GY- Banks DJ600 Source,IE00B5MTWD60,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,אחר,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,EUR,59.58,3.8807,17810.0,,41.17298,2.1e-05,0.014971,0.001238,
,665,13351.0,iShares USD Corp Bond UCITS ET,549300QQR5SNTQVNFC45,LEI,LQDE LN iShares $ corp Bond,IE0032895942,ISIN,"עוקב אחר מדדים אחרים בחו""ל","חו""ל","ארה""ב",LSE,Index Funds,לא,USD,222.8,3.306,10390.0,,76.53117,2e-06,0.027829,0.002303,
,665,13351.0,Pershing Square Holdings Ltd/F,U7LC4KOKCTZ0YWGI2G56,LEI,PSHD LN Pershing Square Holdings Ltd/F,GG00BPFJTF46,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",LSE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,USD,118.9,3.306,6180.0,,24.29167,0.0,0.008833,0.000731,
,665,13351.0,Industrial Select Sector SPDR,549300HQI51T8KP6U325,LEI,XLI-SPDR Industrial,US81369Y7040,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,155.52,3.306,15423.0,,79.29478,1e-06,0.028834,0.002387,
,665,13351.0,Lyxor STOXX Europe 600 Healthc,549300PIEKDU0YN6UJ34,LEI,HLT FP Lyxor STOXX Europe 600 Healthc,LU1834986900,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,Index Funds,לא,EUR,38.17,3.8807,13635.6,,20.19556,6e-06,0.007343,0.000607,
,665,13351.0,BlackRock inc,529900VBK42Y5HHRMD23,LEI,METL NA ISHARES ESSENTIAL METALS,IE000ROSD5J6,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירלנד,NYSE,Index Funds,לא,USD,1511.28,3.306,730.76,,36.51085,3.8e-05,0.013276,0.001099,
,665,13351.0,iShares Expanded Tech-Software,54930072GM1ADLZJ5373,LEI,IGV US iShares North American Tech-So,US4642875151,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",CBOE,"Technology מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ארה""ב- מניות",לא,USD,89.18,3.306,11501.0,,33.90751,1e-06,0.012329,0.00102,
,665,13351.0,VANECK VECTORS GOLD MINERS ETF,54930031TORTKAM9TJ98,LEI,GDX US VanEck Vectors Gold Miners ETF,US92189F1066,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",קנדה,NYSE,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,40.76,3.306,7640.0,,10.29577,0.0,0.003743,0.000309,
,665,13351.0,GLOBAL HORIZON FUND,549300UV6MMK38353F61,LEI,HXT CN EQUITY,CA44056G1054,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",קנדה,TSX,Index Funds,לא,CAD,141.01,2.3745,7866.0,,26.33688,2e-06,0.009577,0.000792,
,665,13351.0,SRCE STX 600 OPT INDUSTRIAL,63540039LSF8UUN5WP93,LEI,XNPS GY- Industrials DJ600 Sor,IE00B5MJYX09,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,אחר,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,EUR,7.53,3.8807,51610.0,,15.0756,4e-05,0.005482,0.000453,
,665,13351.0,Invesco EURO STOXX 50 UCITS ETF,635400HBSITNQELEBE97,LEI,SDJE50 GY Invesco EURO STOXX 50,IE00B60SWX25,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,אחר,Index Funds,לא,EUR,85.6,3.8807,14074.0,,46.75436,1.1e-05,0.017001,0.001407,
,665,13351.0,SPDR S&P Regional Banking ETF,549300EFWJBKUN6WJX52,LEI,KRE US SPDR KBW Regional Banki,US78464A6982,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"Regional Banks מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ארה""ב- מניות",לא,USD,22.29,3.306,6330.0,,4.66388,0.0,0.001695,0.00014,
,665,13351.0,Franklin FTSE China ETF,5493007BO6696OMBQG08,LEI,FLXC LN Franklin FTSE China UCITS ETF,IE00BHZRR147,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",סין,LSE,Index Funds,לא,USD,796.96,3.306,3486.5,,91.8614,1.3e-05,0.033403,0.002764,
,665,13351.0,TOPIX Banks Exchange Traded,353800A9AYNTIQFRDM29,LEI,1615 JP TOPIX Banks Exchange Traded,JP3040170007,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",יפן,TSE,Index Funds,לא,JPY,2295.78,0.022332,47230.0,,24.21448,0.0,0.008805,0.000728,
,665,13351.0,iShares MSCI Europe Financials,549300Q3F47BPOYQTW29,LEI,iShares Msci Europe Consumer Discretionary,IE00BMW42298,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,EUR,935.71,3.8807,633.1,,22.98916,1.5e-05,0.008359,0.000692,
,665,13351.0,Consumer Discretionary Select,549300CD2I087Y919K79,LEI,XLY - SPDR Discritionary,US81369Y4070,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,41.64,3.306,23964.0,,32.99329,0.0,0.011996,0.000992,
,665,13351.0,Invesco KBW Bank ETF,ECPGFXU8A2SHKVVGJI15,LEI,KBWB US Invesco KBW Bank ETF,US46138E6288,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NASDAQ,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,USD,136.19,3.306,7821.0,,35.2145,1e-06,0.012805,0.00106,
,665,13351.0,Materials Select Sector SPDR F,549300N81BAQ1XPGBT65,LEI,XLB - SPDR Material,US81369Y1001,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,Index Funds,לא,USD,72.36,3.306,8962.0,,21.43705,1e-06,0.007794,0.000644,
,665,13351.0,iShares Core TOPIX ETF,549300SP7D90SMMY7N82,LEI,1475 JP iShares Core TOPIX ETF,JP3048120004,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",יפן,TSE,Index Funds,לא,JPY,2146.93,0.022332,32400.0,,15.53429,0.0,0.005648,0.000467,
,665,13351.0,VANECK VECTORS SEMICONDUCTOR E,549300MJTG2N9QRH7I02,LEI,SMH US VanEck Vec. Semi. E,US92189F6768,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NASDAQ,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,25.0,3.306,32636.0,,26.97078,0.0,0.009807,0.000811,
,665,13351.0,SPDR S&P Metals & Mining ETF,549300ZFEEJ2IP5VME73,LEI,XME US - SPDR Metals and Minin,US78464A7550,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,USD,101.18,3.306,9319.0,,31.17279,3e-06,0.011333,0.000937,
,665,13351.0,iShares MSCI Europe Financials,549300Q3F47BPOYQTW29,LEI,ESIN GY ISHARES MSCI EUROPE INDUSTRIAL,IE00BMW42520,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",אירופה,EURONEXT,"מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-אירופה - מדד אחר",לא,EUR,1.59,3.8807,856.8,,0.05285,0.0,1.9e-05,1e-06,
,665,13351.0,iShares MSCI Brazil ETF,549300FJMHPYN6U09212,LEI,4BRZ GY iShares MSCI Brazil UCITS,DE000A0Q4R85,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",ברזיל,אחר,Index Funds,לא,USD,155.59,3.306,4159.0,,21.39244,2e-06,0.007777,0.000642,
,665,13351.0,Franklin FTSE India ETF,549300NU5VJOW0B4VV12,LEI,FLIN US Franklin FTSE India ETF,US35473P7693,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל",הודו,NYSE,Index Funds,לא,USD,411.63,3.306,3729.0,,50.74633,6e-06,0.018453,0.001527,
,665,13351.0,Technology Select Sector SPDR,549300BR5T0JNM2MW070,LEI,XLK US Techology SPDR,US81369Y8030,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"Technology מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ארה""ב- מניות",לא,USD,40.2,3.306,28186.0,,37.45829,0.0,0.013621,0.001127,
,665,13351.0,Utilities Select Sector SPDR F,549300ERQDM80PRYUH21,LEI,XLU-SPDR Utilities,US81369Y8865,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",NYSE,"מניות בחו""ל - מניות לפי ענפים בחו""ל - חשופת מט""ח-ענפים אחרים",לא,USD,139.74,3.306,8721.0,,40.28999,0.0,0.014649,0.001212,
,665,13352.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל World Quality מד,IL0012134206,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,ILS,1439014.87,1.0,3378.0,,48609.92247,0.083488,0.074452,0.074124,
,665,13352.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל ערך עולמי מד,IL0011895963,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,גלובלי,TASE,"מניות בחו""ל - מניות כללי בחו""ל - מנוטרלת מט""ח-מניות כללי בחו""ל",לא,ILS,1318367.45,1.0,4148.0,,54685.88172,0.078643,0.083759,0.083389,
,665,13352.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF אינדקס צמי עולמי,IL0011893729,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,גלובלי,TASE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,ILS,1022194.11,1.0,7025.0,,71809.13563,0.079249,0.109985,0.109499,
,665,13352.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל אנד צמיחה עולמי,IL0011898108,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,גלובלי,TASE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,ILS,1904259.13,1.0,3770.0,,71790.56913,0.0788,0.109957,0.109471,
,665,13352.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל צמיחה עולמי,IL0011896045,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,גלובלי,TASE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,ILS,1087330.79,1.0,5162.0,,56128.01526,0.078275,0.085967,0.085587,
,665,13352.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאיסל אינדקס ערך עולמי,IL0011903544,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,גלובלי,TASE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,ILS,1746593.33,1.0,2071.0,,36171.94772,0.080851,0.055402,0.055157,
,665,13352.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל אנד ערך עולמי,IL0011898280,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,גלובלי,TASE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,ILS,1879429.78,1.0,3810.0,,71606.27454,0.080889,0.109675,0.10919,
,665,13352.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם ETF אינדקס ערך עולמי,IL0011890188,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,גלובלי,TASE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,ILS,1279487.27,1.0,5585.0,,71459.36412,0.080866,0.109449,0.108966,
,665,13352.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאיסל אינ מומנ ארהב ממ,IL0011903478,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - מנוטרלת מט""ח-ארה""ב",לא,ILS,2976086.64,1.0,2907.0,,86514.83862,0.080743,0.132509,0.131924,
,665,13352.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל אינד מומנטום ארהב,IL0011908592,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,984802.44,1.0,3014.0,,29681.94547,0.080801,0.045461,0.04526,
,665,13352.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאיסל אינד צמיחה עולמי,IL0011903627,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,גלובלי,TASE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,ILS,1167904.78,1.0,3069.0,,35842.99793,0.077631,0.054898,0.054655,
,665,13352.0,First Trust US Momentum UCITS,254900N0LI3MWC13R825,LEI,FTMO LN First Trust US Momentum UCITS,IE000CY30YV9,ISIN,"עוקב אחר מדדי מניות בחו""ל","חו""ל","ארה""ב",LSE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,USD,231178.04,3.306,2432.75,,18592.89005,0.077824,0.028477,0.028351,
,665,13875.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם SP500 ETF,IL0011464711,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,177726.41,1.0,24260.0,,43116.42693,0.00672,0.099439,0.034655,
,665,13875.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,איביאי סל SP 500,IL0011481624,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,224142.06,1.0,21730.0,,48706.07142,0.008994,0.11233,0.039148,
,665,13875.0,"מיטב קרנות נאמנות בע""מ",513534974,ח.פ.,תכלית סל ‏‏SP500,IL0011443855,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,188395.66,1.0,25890.0,,48775.63631,0.005681,0.112491,0.039204,
,665,13875.0,"מגדל קרנות נאמנות בע""מ",511303661,ח.פ.,MTF סל‏ SP500,IL0011503336,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,726826.19,1.0,9467.0,,68808.63571,0.009484,0.158693,0.055307,
,665,13875.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל סל SP500,IL0011490203,ISIN,"עוקב אחר מדדי מניות בחו""ל",ישראל,"ארה""ב",TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,1970195.49,1.0,2569.0,,50614.32198,0.007867,0.116732,0.040682,
