Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם נייר ערך,מספר נייר ערך,תאריך רכישה,"מח""מ",סוג הצמדה,מועד פדיון,שיעור ריבית,תשואה לפדיון,ערך נקוב (יחידות),שער נייר הערך,"שווי הוגן (באלפי ש""ח)","עלות מופחתת (באלפי ש""ח)",השיטה שיושמה בדוח הכספי,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 19
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8848 4.80% 2032,8288482.0,2017-03-01,5.5816,צמוד למדד המחירים לצרכן,2032-03-01,0.048,0.0486,807129.32,120.779571,1143.34834,974.84733,עלות מופחתת,0.008962,0.001637,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8821 4.80% 2029,8288219.0,2014-12-01,3.7726,צמוד למדד המחירים לצרכן,2029-12-01,0.048,0.0486,729039.28,120.283162,975.59451,876.9115,עלות מופחתת,0.008061,0.001473,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8795 4.8% 2027,8287955.0,2012-10-02,1.9371,צמוד למדד המחירים לצרכן,2027-10-02,0.048,0.0486,436302.53,122.834754,551.79567,535.93114,עלות מופחתת,0.004927,0.0009,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8829 4.80% 2030,8288292.0,2015-08-02,4.3456,צמוד למדד המחירים לצרכן,2030-08-02,0.048,0.0486,631005.92,119.790982,855.02928,755.88819,עלות מופחתת,0.006949,0.001269,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8775 4.8% 2024,8287757.0,2011-02-01,0.3397,צמוד למדד המחירים לצרכן,2026-02-01,0.048,0.0486,389237.37,126.169582,495.30635,491.09917,עלות מופחתת,0.004514,0.000825,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8849 4.80% 2032,8288490.0,2017-04-02,5.6809,צמוד למדד המחירים לצרכן,2032-04-02,0.048,0.0486,516030.54,123.169499,729.76846,635.59223,עלות מופחתת,0.005843,0.001067,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8900 4.8% 2036,8289000.0,2021-08-01,8.5153,צמוד למדד המחירים לצרכן,2036-08-01,0.048,0.0486,317495.56,117.79669,478.03262,373.99926,עלות מופחתת,0.003438,0.000628,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8833 4.80% 2030,8288334.0,2015-12-01,4.5709,צמוד למדד המחירים לצרכן,2030-12-01,0.048,0.0486,397787.67,121.121395,548.69104,481.80598,עלות מופחתת,0.004429,0.000809,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8872 4.8% 2034,8288720.0,2019-03-01,7.0003,צמוד למדד המחירים לצרכן,2034-03-01,0.048,0.0486,1533316.0,119.225346,2234.87053,1828.1013,עלות מופחתת,0.016806,0.003071,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8832 4.80% 2030,8288326.0,2015-11-01,4.4884,צמוד למדד המחירים לצרכן,2030-11-01,0.048,0.0486,1328047.52,121.720494,1836.37859,1616.506,עלות מופחתת,0.014861,0.002715,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8904 4.8% 2036,8289040.0,2021-12-01,8.645,צמוד למדד המחירים לצרכן,2036-12-01,0.048,0.0486,714553.02,117.572199,1078.13283,840.1157,עלות מופחתת,0.007723,0.001411,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8856 4.80% 2032,8288560.0,2017-11-01,5.9777,צמוד למדד המחירים לצרכן,2032-11-01,0.048,0.0486,1113811.96,122.092672,1613.63666,1359.88278,עלות מופחתת,0.012502,0.002284,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8793  4.8% 2027,8287930.0,2012-08-01,1.7666,צמוד למדד המחירים לצרכן,2027-08-01,0.048,0.0486,676497.56,122.313329,868.0108,827.44669,עלות מופחתת,0.007607,0.00139,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8817 4.80% 2029,8288169.0,2014-07-01,3.4403,צמוד למדד המחירים לצרכן,2029-07-01,0.048,0.0486,385266.83,120.161992,510.0565,462.9443,עלות מופחתת,0.004256,0.000777,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8830 4.80% 2030,8288300.0,2015-09-01,4.4269,צמוד למדד המחירים לצרכן,2030-09-01,0.048,0.0486,94352.35,119.092969,127.41206,112.36701,עלות מופחתת,0.001033,0.000188,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8771 4.8% 2024,8287716.0,2010-10-01,0.0027,צמוד למדד המחירים לצרכן,2025-10-01,0.048,0.0486,432683.65,129.491138,560.25436,560.28697,עלות מופחתת,0.005151,0.000941,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8844 4.80% 2031,8288441.0,2016-11-01,5.2497,צמוד למדד המחירים לצרכן,2031-11-01,0.048,0.0486,753356.62,122.211766,1069.52276,920.69042,עלות מופחתת,0.008464,0.001546,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8812 4.80% 2029,8288128.0,2014-03-02,3.1852,צמוד למדד המחירים לצרכן,2029-03-02,0.048,0.0486,818838.0,119.547879,1070.60348,978.90347,עלות מופחתת,0.008999,0.001644,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8882 4.8% 2035,8288820.0,2020-01-01,7.4975,צמוד למדד המחירים לצרכן,2035-01-01,0.048,0.0486,1708712.26,119.325043,2529.52344,2038.92164,עלות מופחתת,0.018744,0.003425,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8881 4.8% 2034,8288810.0,2019-12-01,7.413,צמוד למדד המחירים לצרכן,2034-12-01,0.048,0.0486,474718.8,119.323276,701.11594,566.45003,עלות מופחתת,0.005207,0.000951,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8801 4.8% 2028,8288011.0,2013-04-02,2.3937,צמוד למדד המחירים לצרכן,2028-04-02,0.048,0.0486,469965.67,123.631538,606.23989,581.02578,עלות מופחתת,0.005341,0.000976,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8794  4.8% 2027,8287948.0,2012-09-02,1.8538,צמוד למדד המחירים לצרכן,2027-09-02,0.048,0.0486,395617.76,121.695852,506.41474,481.4504,עלות מופחתת,0.004426,0.000808,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8860 4.80% 2033,8288600.0,2018-03-02,6.3105,צמוד למדד המחירים לצרכן,2033-03-02,0.048,0.0486,473638.14,120.642639,684.60123,571.40955,עלות מופחתת,0.005253,0.000959,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8853 4.80% 2032,8288532.0,2017-08-02,5.8709,צמוד למדד המחירים לצרכן,2032-08-02,0.048,0.0486,1422075.47,121.002219,2035.06832,1720.74287,עלות מופחתת,0.015819,0.00289,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8859 4.80% 2033,8288590.0,2018-02-01,6.2298,צמוד למדד המחירים לצרכן,2033-02-01,0.048,0.0486,1614242.86,120.536103,2325.14501,1945.74544,עלות מופחתת,0.017888,0.003268,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8847 4.80% 2032,8288474.0,2017-02-01,5.5018,צמוד למדד המחירים לצרכן,2032-02-01,0.048,0.0486,657027.77,121.018226,930.22021,795.12335,עלות מופחתת,0.007309,0.001335,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8798 4.8% 2028,8287989.0,2013-01-01,2.1401,צמוד למדד המחירים לצרכן,2028-01-01,0.048,0.0486,461104.22,122.216691,597.65731,563.54633,עלות מופחתת,0.00518,0.000946,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8825 4.80% 2030,8288250.0,2015-04-01,4.0082,צמוד למדד המחירים לצרכן,2030-04-01,0.048,0.0486,903717.47,123.43842,1249.87031,1115.53457,עלות מופחתת,0.010255,0.001874,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8897 4.8% 2036,8288970.0,2021-05-02,8.2658,צמוד למדד המחירים לצרכן,2036-05-02,0.048,0.0486,1808417.38,120.131403,2757.85168,2172.47718,עלות מופחתת,0.019972,0.003649,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8796 4.8% 2027,8287963.0,2012-11-01,1.973,צמוד למדד המחירים לצרכן,2027-11-01,0.048,0.0486,627649.76,122.370864,810.52514,768.06043,עלות מופחתת,0.007061,0.00129,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8777 4.8% 2024,8287773.0,2011-04-01,0.4896,צמוד למדד המחירים לצרכן,2026-04-01,0.048,0.0486,95602.16,127.534224,123.48411,121.92548,עלות מופחתת,0.00112,0.000204,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8862 4.80% 2033,8288620.0,2018-05-01,6.3252,צמוד למדד המחירים לצרכן,2033-05-01,0.048,0.0486,1358144.8,122.092672,1988.05305,1658.19527,עלות מופחתת,0.015244,0.002785,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8836 4.80% 2031,8288367.0,2016-03-01,4.8181,צמוד למדד המחירים לצרכן,2031-03-01,0.048,0.0486,158920.48,120.904734,220.40726,192.14238,עלות מופחתת,0.001766,0.000322,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8822 4.80% 2029,8288227.0,2015-01-01,3.8573,צמוד למדד המחירים לצרכן,2030-01-01,0.048,0.0486,55716.14,120.044282,74.58302,66.88404,עלות מופחתת,0.000614,0.000112,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8842 4.80% 2031,8288425.0,2016-09-01,5.2064,צמוד למדד המחירים לצרכן,2031-09-01,0.048,0.0486,706915.13,119.811152,982.48608,846.96317,עלות מופחתת,0.007786,0.001422,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8790 4.8% 2027,8287906.0,2012-05-01,1.5145,צמוד למדד המחירים לצרכן,2027-05-01,0.048,0.0486,303002.16,124.480757,392.9692,377.17938,עלות מופחתת,0.003467,0.000633,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8778 4.8% 2024,8287781.0,2011-05-01,0.5719,צמוד למדד המחירים לצרכן,2026-05-01,0.048,0.0486,293944.23,126.788169,378.2658,372.68651,עלות מופחתת,0.003426,0.000626,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8841 4.80% 2031,8288417.0,2016-08-01,5.1226,צמוד למדד המחירים לצרכן,2031-08-01,0.048,0.0486,1456131.57,120.77398,2035.03227,1758.62806,עלות מופחתת,0.016167,0.002954,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8834 4.80% 2031,8288342.0,2016-01-01,4.6555,צמוד למדד המחירים לצרכן,2031-01-01,0.048,0.0486,227565.71,121.131032,314.64845,275.65269,עלות מופחתת,0.002534,0.000463,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8787 4.8%,8287872.0,2012-02-01,1.3047,צמוד למדד המחירים לצרכן,2027-02-01,0.048,0.0486,749825.54,123.489416,959.06442,925.95518,עלות מופחתת,0.008512,0.001555,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8868 4.8% 2033,8288680.0,2018-11-01,6.6701,צמוד למדד המחירים לצרכן,2033-11-01,0.048,0.0486,2314.94,120.649167,3.38217,2.79296,עלות מופחתת,2.5e-05,4e-06,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8811 4.80% 2029,8288110.0,2014-02-02,3.1079,צמוד למדד המחירים לצרכן,2029-02-02,0.048,0.0486,344558.61,119.320266,448.42389,411.12825,עלות מופחתת,0.003779,0.00069,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8774 4.8% 2024,8287740.0,2011-01-02,0.2547,צמוד למדד המחירים לצרכן,2026-01-01,0.048,0.0486,412844.08,127.124409,528.18259,524.8256,עלות מופחתת,0.004824,0.000881,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8817 4.80% 2029,8288177.0,2014-08-01,3.5252,צמוד למדד המחירים לצרכן,2029-08-01,0.048,0.0486,478777.5,119.336051,630.95861,571.35416,עלות מופחתת,0.005252,0.000959,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8776 4.8% 2024,8287765.0,2011-03-01,0.4164,צמוד למדד המחירים לצרכן,2026-03-01,0.048,0.0486,268456.63,125.411124,340.34012,336.67448,עלות מופחתת,0.003095,0.000565,
,168,14278.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8865 4.8% 2033,8288650.0,2018-08-01,6.5774,צמוד למדד המחירים לצרכן,2033-08-01,0.048,0.0486,1352673.6,119.46518,1951.0978,1615.97396,עלות מופחתת,0.014856,0.002714,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8858 4.80% 2033,8288580.0,2018-01-01,6.1449,צמוד למדד המחירים לצרכן,2033-01-01,0.048,0.0486,18829.31,121.135082,27.19283,22.8089,עלות מופחתת,0.011953,0.001911,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8851 4.80% 2032,8288516.0,2017-06-01,5.7006,צמוד למדד המחירים לצרכן,2032-06-01,0.048,0.0486,15525.48,121.613877,22.22367,18.88113,עלות מופחתת,0.009894,0.001582,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8772 4.8% 2024,8287724.0,2010-11-01,0.0876,צמוד למדד המחירים לצרכן,2025-11-01,0.048,0.0486,7475.12,128.624337,9.63457,9.61482,עלות מופחתת,0.005038,0.000805,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8850 4.80% 2032,8288508.0,2017-05-01,5.6161,צמוד למדד המחירים לצרכן,2032-05-01,0.048,0.0486,19732.34,122.336575,28.34628,24.13987,עלות מופחתת,0.01265,0.002023,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה  8802  4.8%  2028,8288029.0,2013-05-01,2.4159,צמוד למדד המחירים לצרכן,2028-05-01,0.048,0.0486,9309.99,122.919496,12.23561,11.44379,עלות מופחתת,0.005997,0.000959,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8820 4.80% 2029,8288201.0,2014-11-02,3.6929,צמוד למדד המחירים לצרכן,2029-11-02,0.048,0.0486,9386.45,121.096058,12.61498,11.36662,עלות מופחתת,0.005956,0.000952,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8793  4.8% 2027,8287930.0,2012-08-01,1.7666,צמוד למדד המחירים לצרכן,2027-08-01,0.048,0.0486,11867.83,122.313329,15.22756,14.51594,עלות מופחתת,0.007607,0.001216,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8862 4.80% 2033,8288620.0,2018-05-01,6.3252,צמוד למדד המחירים לצרכן,2033-05-01,0.048,0.0486,23826.01,122.092672,34.87652,29.08981,עלות מופחתת,0.015244,0.002437,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8834 4.80% 2031,8288342.0,2016-01-01,4.6555,צמוד למדד המחירים לצרכן,2031-01-01,0.048,0.0486,3992.2,121.131032,5.51989,4.83579,עלות מופחתת,0.002534,0.000405,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8803 4.80% 2028,8288037.0,2013-06-02,2.5033,צמוד למדד המחירים לצרכן,2028-06-02,0.048,0.0486,14844.95,121.936104,19.40539,18.10136,עלות מופחתת,0.009486,0.001517,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8837 4.80% 2031,8288375.0,2016-04-01,4.7879,צמוד למדד המחירים לצרכן,2031-04-01,0.048,0.0486,21227.96,123.689522,30.09846,26.25676,עלות מופחתת,0.013759,0.0022,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8795 4.8% 2027,8287955.0,2012-10-02,1.9371,צמוד למדד המחירים לצרכן,2027-10-02,0.048,0.0486,7654.08,122.834754,9.68018,9.40187,עלות מופחתת,0.004927,0.000787,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8777 4.8% 2024,8287773.0,2011-04-01,0.4896,צמוד למדד המחירים לצרכן,2026-04-01,0.048,0.0486,1677.15,127.534224,2.16629,2.13895,עלות מופחתת,0.00112,0.000179,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8871 4.8% 2034,8288710.0,2019-02-01,6.9223,צמוד למדד המחירים לצרכן,2034-02-01,0.048,0.0486,15228.31,119.583237,22.2074,18.21051,עלות מופחתת,0.009543,0.001526,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8877 4.8% 2034,8288770.0,2019-08-01,7.2537,צמוד למדד המחירים לצרכן,2034-08-01,0.048,0.0486,26000.71,118.516376,37.95066,30.8151,עלות מופחתת,0.016148,0.002582,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8884 4.8% 2035,8288840.0,2020-03-01,7.6606,צמוד למדד המחירים לצרכן,2035-03-01,0.048,0.0486,56.19,118.853295,0.08324,0.06678,עלות מופחתת,3.4e-05,5e-06,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8832 4.80% 2030,8288326.0,2015-11-01,4.4884,צמוד למדד המחירים לצרכן,2030-11-01,0.048,0.0486,23298.01,121.720494,32.21569,28.35845,עלות מופחתת,0.014861,0.002376,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8810 4.80% 2029,8288102.0,2014-01-01,3.0202,צמוד למדד המחירים לצרכן,2029-01-01,0.048,0.0486,7142.49,119.926803,9.32055,8.56576,עלות מופחתת,0.004488,0.000717,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8819 4.80% 2029,8288193.0,2014-10-01,3.6054,צמוד למדד המחירים לצרכן,2029-10-01,0.048,0.0486,11016.53,121.230274,14.78732,13.35537,עלות מופחתת,0.006998,0.001119,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8861 4.80% 2033,8288610.0,2018-04-01,6.2425,צמוד למדד המחירים לצרכן,2033-04-01,0.048,0.0486,1966.51,122.939151,2.89179,2.41761,עלות מופחתת,0.001266,0.000202,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8778 4.8% 2024,8287781.0,2011-05-01,0.5719,צמוד למדד המחירים לצרכן,2026-05-01,0.048,0.0486,5156.68,126.788169,6.63594,6.53806,עלות מופחתת,0.003426,0.000547,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8880 4.8% 2034,8288800.0,2019-11-01,7.3303,צמוד למדד המחירים לצרכן,2034-11-01,0.048,0.0486,28301.54,120.268448,42.03212,34.03783,עלות מופחתת,0.017837,0.002852,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8872 4.8% 2034,8288720.0,2019-03-01,7.0003,צמוד למדד המחירים לצרכן,2034-03-01,0.048,0.0486,26899.05,119.225346,39.20646,32.07048,עלות מופחתת,0.016806,0.002687,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8903 4.8% 2036,8289030.0,2021-11-01,8.5622,צמוד למדד המחירים לצרכן,2036-11-01,0.048,0.0486,26697.56,118.150545,40.38925,31.54331,עלות מופחתת,0.01653,0.002643,
,168,14348.0,ערד בקרן פנסיה מקיפה חדשה,ערד סדרה 8809 4.80% 2028,8288094.0,2013-12-01,2.9355,צמוד למדד המחירים לצרכן,2028-12-01,0.048,0.0486,11435.19,119.931453,14.88865,13.71439,עלות מופחתת,0.007187,0.001149,
