Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,זירת מסחר,ענף מסחר,נכס בסיס,תאריך פקיעה,בעל עניין/צד קשור,מטבע פעילות,שער מימוש,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 25
,665,13307.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 17/10/2025 P20,SEDG US 10/17/25 P20 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,20.0,-0.79,3.306,4.0,-0.01049,-0.000519,0.0,
,665,13307.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US C47 16/01/26,KWEB US 01/16/26 C47,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-01-16,לא,USD,47.0,-3.24,3.306,121.0,-1.29707,-0.064178,-2.7e-05,
,665,13307.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US C40 20/02/26,KWEB US 02/20/26 C40,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-02-20,לא,USD,40.0,6.48,3.306,397.0,8.51134,0.42114,0.000182,
,665,13307.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 16/01/26 C90,ODD US 01/16/26 C90 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2026-01-16,לא,USD,90.0,-0.02,3.306,75.0,-0.00556,-0.000275,0.0,
,665,13307.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,KRE C74 16/01/26,KRE US 01/16/26 C74 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Banks,מניות לרבות מדדי מניות,2026-01-16,לא,USD,74.0,-2.59,3.306,69.0,-0.59172,-0.029278,-1.2e-05,
,665,13307.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,CAMT C95 21/11/25,CAMT US 11/21/25 C95,טיקר,מניה,"חו""ל",ישראל,NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,95.0,0.56,3.306,1290.0,2.3683,0.117183,5e-05,
,665,13307.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ORA C80 19/12/2025,ORA US 12/19/25 C80 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Independent Power and Renewable Electricity Producers,מניות לרבות מדדי מניות,2025-12-19,לא,USD,80.0,0.95,3.306,1790.0,5.63357,0.278748,0.00012,
,665,13307.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,VRNS C65 20/03/26,VRNS US C65 03/20/26,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2026-03-20,לא,USD,65.0,-0.1,3.306,330.0,-0.11061,-0.005472,-2e-06,
,665,13307.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,NICE US C165 17/10/25,NICE US 10/17/25 C165,טיקר,מניה,"חו""ל",ישראל,NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,165.0,0.56,3.306,40.0,0.07344,0.003633,1e-06,
,665,13307.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI P230 20/02/2026,NVMI P230 02/20/26,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,230.0,-0.13,3.306,574.0,-0.2499,-0.012365,-5e-06,
,665,13307.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI P270 21/11/25,NVMI US P270 11/21/25,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,270.0,0.19,3.306,750.0,0.48153,0.023826,1e-05,
,665,13307.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ORA C90 19/12/2025,ORA US 12/19/25 C90 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Independent Power and Renewable Electricity Producers,מניות לרבות מדדי מניות,2025-12-19,לא,USD,90.0,-0.95,3.306,848.0,-2.66887,-0.132055,-5.7e-05,
,665,13307.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,CAMT C115 21/11/25,CAMT US 11/21/25 C115,טיקר,מניה,"חו""ל",ישראל,NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,115.0,-0.56,3.306,397.0,-0.72885,-0.036063,-1.5e-05,
,665,13307.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 17/10/2025 C35,SEDG US 10/17/25 C35 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,35.0,-1.59,3.306,415.0,-2.17685,-0.10771,-4.6e-05,
,665,13307.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 17/10/2025 C25,SEDG US 10/17/25 C25 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,25.0,1.59,3.306,1450.0,7.60585,0.376337,0.000162,
,665,13307.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,ALB US P60 16/01/26,ALB US 01/16/26 P60,טיקר,מניה,"חו""ל","ארה""ב",NASDAQD,Chemicals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,60.0,-1.62,3.306,202.0,-1.08206,-0.05354,-2.3e-05,
,665,13307.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,RRC US C40 19/12/25,RRC US 12/19/25 C40,טיקר,מניה,"חו""ל","ארה""ב",NYSE,"Oil, Gas & Consumable Fuels",מניות לרבות מדדי מניות,2025-12-19,לא,USD,40.0,-2.31,3.306,163.0,-1.24475,-0.06159,-2.6e-05,
,665,13307.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US P32 20/02/26,KWEB US 02/20/26 P32,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-02-20,לא,USD,32.0,-3.24,3.306,48.0,-0.51454,-0.025459,-1.1e-05,
,665,13307.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,GRAB C6 17/04/26,GRAB US 04/17/26 C6 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2026-04-17,לא,USD,6.0,-0.69,3.306,90.0,-0.20614,-0.010199,-4e-06,
,665,13307.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,RRC US P35 19/12/25,RRC US 12/19/25 P35,טיקר,מניה,"חו""ל","ארה""ב",NYSE,"Oil, Gas & Consumable Fuels",מניות לרבות מדדי מניות,2025-12-19,לא,USD,35.0,-2.31,3.306,140.0,-1.06911,-0.052899,-2.2e-05,
,665,13307.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,VRNS C70 20/03/26,VRNS US C70 03/20/26,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2026-03-20,לא,USD,70.0,-0.1,3.306,246.0,-0.08246,-0.00408,-1e-06,
,665,13307.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US P32 16/01/26,KWEB US 01/16/26 P32,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-01-16,לא,USD,32.0,-3.24,3.306,31.0,-0.33231,-0.016442,-7e-06,
,665,13307.0,CBOE GLOBAL MARKETS INC,529900RLNSGA90UPEH54,LEI,SPXW P6000 31/10/25,SPXW US 10/31/25 P6000,טיקר,מדד,"חו""ל","ארה""ב",CBOE,Other,מניות לרבות מדדי מניות,2025-10-31,לא,USD,6000.0,-0.19,3.306,1110.0,-0.71392,-0.035324,-1.5e-05,
,665,13307.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 P85,TLT US 01/16/2026 P85,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,85.0,-0.99,3.306,98.0,-0.31924,-0.015795,-6e-06,
,665,13307.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,NICE US C185 17/10/25,NICE US 10/17/25 C185,טיקר,מניה,"חו""ל",ישראל,NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,185.0,-0.56,3.306,35.0,-0.06426,-0.003179,-1e-06,
,665,13307.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US CALL 35 16/01/26,SEDG US 01/16/26 CALL 35,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-01-16,לא,USD,35.0,-0.4,3.306,926.0,-1.22638,-0.060681,-2.6e-05,
,665,13307.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 C87,TLT US 01/16/2026 C87,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,87.0,0.82,3.306,375.0,1.018,0.05037,2.1e-05,
,665,13307.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,WIX C240 19/12/25,WIX US 12/19/25 C240 EQUITY,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Software,מניות לרבות מדדי מניות,2025-12-19,לא,USD,240.0,-0.28,3.306,204.0,-0.18726,-0.009265,-4e-06,
,665,13307.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI C310 21/11/25,NVMI US C310 11/21/25,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,310.0,-0.43,3.306,2597.0,-3.71072,-0.183606,-7.9e-05,
,665,13307.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 19/12/2025 C22.5,SEDG US 12/19/2025 CALL  22.5,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-12-19,לא,USD,22.5,0.4,3.306,1775.0,2.32765,0.115172,4.9e-05,
,665,13307.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,CAMT C115 20/02/26,CAMT US 02/20/26 C115,טיקר,מניה,"חו""ל",ישראל,NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,115.0,-0.03,3.306,990.0,-0.08285,-0.004099,-1e-06,
,665,13307.0,CBOE GLOBAL MARKETS INC,529900RLNSGA90UPEH54,LEI,SPXW P6400 31/10/25,SPXW US 10/31/25 P6400,טיקר,מדד,"חו""ל","ארה""ב",CBOE,Other,מניות לרבות מדדי מניות,2025-10-31,לא,USD,6400.0,0.19,3.306,3470.0,2.23181,0.110429,4.7e-05,
,665,13307.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,KRE C60 16/01/26,KRE US 01/16/26 C60 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Banks,מניות לרבות מדדי מניות,2026-01-16,לא,USD,60.0,2.59,3.306,580.0,4.97388,0.246107,0.000106,
,665,13307.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,GRAB C7 17/04/26,GRAB US 04/17/26 C7 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2026-04-17,לא,USD,7.0,-1.41,3.306,60.0,-0.27905,-0.013807,-5e-06,
,665,13307.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,WIX C160 19/12/25,WIX US 12/19/25 C160 EQUITY,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Software,מניות לרבות מדדי מניות,2025-12-19,לא,USD,160.0,0.14,3.306,3700.0,1.6982,0.084026,3.6e-05,
,665,13307.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 C95,TLT US 01/16/2026 C95,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,95.0,-1.48,3.306,74.0,-0.36159,-0.017891,-7e-06,
,665,13307.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI P300 20/02/2026,NVMI P300 02/20/26,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,300.0,0.13,3.306,2615.0,1.13849,0.056332,2.4e-05,
,665,13351.0,"הבורסה לניירות ערך בתל-אביב בע""מ",520020033,ח.פ.,PN P12000 OCT25,IL0858685113,ISIN,מניה,ישראל,ישראל,TASE,ביטוח,מניות לרבות מדדי מניות,2025-10-31,לא,ILS,12000.0,-0.02,1.0,332300.0,-0.07998,-0.022715,-2e-06,
,665,13351.0,"הבורסה לניירות ערך בתל-אביב בע""מ",520020033,ח.פ.,PN C12000 OCT25,IL0858682979,ISIN,מניה,ישראל,ישראל,TASE,ביטוח,מניות לרבות מדדי מניות,2025-10-31,לא,ILS,12000.0,0.02,1.0,945500.0,0.22756,0.06463,6e-06,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,CAMT C95 21/11/25,CAMT US 11/21/25 C95,טיקר,מניה,"חו""ל",ישראל,NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,95.0,0.09,3.306,1290.0,0.37422,0.106284,1.1e-05,
,665,13351.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 17/10/2025 C35,SEDG US 10/17/25 C35 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,35.0,-0.25,3.306,415.0,-0.34397,-0.097693,-1e-05,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,NICE US C165 17/10/25,NICE US 10/17/25 C165,טיקר,מניה,"חו""ל",ישראל,NYSE,Software,מניות לרבות מדדי מניות,2025-10-17,לא,USD,165.0,0.09,3.306,40.0,0.0116,0.003294,0.0,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 P85,TLT US 01/16/2026 P85,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,85.0,-3.05,3.306,98.0,-0.98853,-0.280759,-2.9e-05,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TEVA P15 16/01/26,TEVA US 01/16/26 P15,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Pharmaceuticals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,15.0,-0.15,3.306,25.0,-0.01243,-0.00353,0.0,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,RRC US P35 19/12/25,RRC US 12/19/25 P35,טיקר,מניה,"חו""ל","ארה""ב",NYSE,"Oil, Gas & Consumable Fuels",מניות לרבות מדדי מניות,2025-12-19,לא,USD,35.0,-0.63,3.306,140.0,-0.29119,-0.082702,-8e-06,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,GRAB C7 17/04/26,GRAB US 04/17/26 C7 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2026-04-17,לא,USD,7.0,-1.69,3.306,60.0,-0.33477,-0.09508,-1e-05,
,665,13351.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 17/10/2025 C25,SEDG US 10/17/25 C25 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,25.0,0.25,3.306,1450.0,1.20181,0.341334,3.6e-05,
,665,13351.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG C35 20/03/2026,SEDG US 03/20/26 CALL 35,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-03-20,לא,USD,35.0,-0.24,3.306,1023.0,-0.81269,-0.230817,-2.4e-05,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ORA C80 19/12/2025,ORA US 12/19/25 C80 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Independent Power and Renewable Electricity Producers,מניות לרבות מדדי מניות,2025-12-19,לא,USD,80.0,0.15,3.306,1790.0,0.89017,0.252823,2.6e-05,
,665,13351.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,ALB US P60 16/01/26,ALB US 01/16/26 P60,טיקר,מניה,"חו""ל","ארה""ב",NASDAQD,Chemicals,מניות לרבות מדדי מניות,2026-01-16,לא,USD,60.0,-0.44,3.306,202.0,-0.29472,-0.083705,-8e-06,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,RRC US C40 19/12/25,RRC US 12/19/25 C40,טיקר,מניה,"חו""ל","ארה""ב",NYSE,"Oil, Gas & Consumable Fuels",מניות לרבות מדדי מניות,2025-12-19,לא,USD,40.0,-0.63,3.306,163.0,-0.33903,-0.09629,-1e-05,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,VRNS C70 20/03/26,VRNS US C70 03/20/26,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2026-03-20,לא,USD,70.0,-0.12,3.306,246.0,-0.09892,-0.028094,-2e-06,
,665,13351.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US P32 20/02/26,KWEB US 02/20/26 P32,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-02-20,לא,USD,32.0,-0.88,3.306,48.0,-0.14014,-0.039802,-4e-06,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,KRE C74 16/01/26,KRE US 01/16/26 C74 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Banks,מניות לרבות מדדי מניות,2026-01-16,לא,USD,74.0,-0.71,3.306,69.0,-0.16117,-0.045774,-4e-06,
,665,13351.0,CBOE GLOBAL MARKETS INC,529900RLNSGA90UPEH54,LEI,SPXW P6000 31/10/25,SPXW US 10/31/25 P6000,טיקר,מדד,"חו""ל","ארה""ב",CBOE,Other,מניות לרבות מדדי מניות,2025-10-31,לא,USD,6000.0,-0.05,3.306,1110.0,-0.19445,-0.055227,-5e-06,
,665,13351.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US P32 16/01/26,KWEB US 01/16/26 P32,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-01-16,לא,USD,32.0,-0.88,3.306,31.0,-0.09051,-0.025706,-2e-06,
,665,13351.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI P300 20/02/2026,NVMI P300 02/20/26,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,300.0,0.02,3.306,2615.0,0.1799,0.051094,5e-06,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,CAMT C115 21/11/25,CAMT US 11/21/25 C115,טיקר,מניה,"חו""ל",ישראל,NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,115.0,-0.09,3.306,397.0,-0.11517,-0.03271,-3e-06,
,665,13351.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI C310 21/11/25,NVMI US C310 11/21/25,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,310.0,-0.07,3.306,2597.0,-0.58634,-0.16653,-1.7e-05,
,665,13351.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US C50 20/02/26,KWEB US 02/20/26 C50,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-02-20,לא,USD,50.0,-1.77,3.306,97.0,-0.56641,-0.160869,-1.7e-05,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 C95,TLT US 01/16/2026 C95,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,95.0,-4.58,3.306,74.0,-1.11966,-0.318002,-3.3e-05,
,665,13351.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 19/12/2025 C35,SEDG US 12/19/2025 CALL  35,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-12-19,לא,USD,35.0,-0.06,3.306,962.0,-0.19934,-0.056615,-6e-06,
,665,13351.0,CBOE GLOBAL MARKETS INC,529900RLNSGA90UPEH54,LEI,SPXW P6400 31/10/25,SPXW US 10/31/25 P6400,טיקר,מדד,"חו""ל","ארה""ב",CBOE,Other,מניות לרבות מדדי מניות,2025-10-31,לא,USD,6400.0,0.05,3.306,3470.0,0.60787,0.172645,1.8e-05,
,665,13351.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI C360 20/02/2026,NVMI US C360 02/20/26,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,360.0,-0.02,3.306,2251.0,-0.15485,-0.043979,-4e-06,
,665,13351.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 19/12/2025 C22.5,SEDG US 12/19/2025 CALL  22.5,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-12-19,לא,USD,22.5,0.06,3.306,1775.0,0.3678,0.104461,1.1e-05,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 15/01/27 C95,ODD US 01/15/27 C95 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2027-01-15,לא,USD,95.0,-0.03,3.306,640.0,-0.05657,-0.016066,-1e-06,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,CAMT C115 20/02/26,CAMT US 02/20/26 C115,טיקר,מניה,"חו""ל",ישראל,NYSE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,115.0,-0.03,3.306,990.0,-0.09939,-0.028228,-2e-06,
,665,13351.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI P270 21/11/25,NVMI US P270 11/21/25,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-11-21,לא,USD,270.0,0.03,3.306,750.0,0.07609,0.02161,2e-06,
,665,13351.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG P20 17/10/2025,SEDG US 10/17/2025 PUT 20,טיקר,מניה,"חו""ל","ארה""ב",ISE,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,20.0,-0.19,3.306,4.0,-0.00249,-0.000707,0.0,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 16/01/26 C90,ODD US 01/16/26 C90 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2026-01-16,לא,USD,90.0,-0.03,3.306,75.0,-0.00667,-0.001894,0.0,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 15/01/27 C90,ODD US 01/15/27 C90 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2027-01-15,לא,USD,90.0,-0.03,3.306,675.0,-0.06003,-0.017049,-1e-06,
,665,13351.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,LYFT US C21 20/03/26,LYFT US 03/20/26 C21,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Ground Transportation,מניות לרבות מדדי מניות,2026-03-20,לא,USD,21.0,-0.39,3.306,455.0,-0.58862,-0.167177,-1.7e-05,
,665,13351.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,NVMI P230 20/02/2026,NVMI P230 02/20/26,טיקר,מניה,"חו""ל",ישראל,NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-02-20,לא,USD,230.0,-0.02,3.306,574.0,-0.03949,-0.011215,-1e-06,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,VRNS C65 20/03/26,VRNS US C65 03/20/26,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2026-03-20,לא,USD,65.0,-0.12,3.306,330.0,-0.1327,-0.037689,-3e-06,
,665,13351.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,KWEB US C38 16/01/26,KWEB US 01/16/26 C38,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Other,מניות לרבות מדדי מניות,2026-01-16,לא,USD,38.0,0.88,3.306,528.0,1.54158,0.437834,4.6e-05,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,OSCR C25 15/01/2027,OSCR US 01/15/27 CALL 25,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Insurance,מניות לרבות מדדי מניות,2027-01-15,לא,USD,25.0,-0.66,3.306,520.0,-1.14283,-0.324582,-3.4e-05,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ORA C90 19/12/2025,ORA US 12/19/25 C90 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Independent Power and Renewable Electricity Producers,מניות לרבות מדדי מניות,2025-12-19,לא,USD,90.0,-0.15,3.306,848.0,-0.42171,-0.119772,-1.2e-05,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,TLT US 16/01/2026 C87,TLT US 01/16/2026 C87,טיקר,מדד,"חו""ל","ארה""ב",NYSE,Other,"ריבית ואג""ח",2026-01-16,לא,USD,87.0,2.54,3.306,375.0,3.15219,0.895274,9.4e-05,
,665,13351.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US CALL 35 16/01/26,SEDG US 01/16/26 CALL 35,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2026-01-16,לא,USD,35.0,-0.48,3.306,926.0,-1.47127,-0.417865,-4.4e-05,
,665,13351.0,NASDAQ INC,549300L8X1Q78ERXFD06,LEI,SEDG US 17/10/2025 P20,SEDG US 10/17/25 P20 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NASDAQ,Semiconductors & Semiconductor Equipment,מניות לרבות מדדי מניות,2025-10-17,לא,USD,20.0,-0.13,3.306,4.0,-0.00166,-0.000471,0.0,
,665,13351.0,New York stock exchange,5493000F4ZO33MV32P112,LEI,ODD 16/01/26 C95,ODD US 01/16/26 C95 EQUITY,טיקר,מניה,"חו""ל","ארה""ב",NYSE,Software,מניות לרבות מדדי מניות,2026-01-16,לא,USD,95.0,-0.03,3.306,76.0,-0.00676,-0.001919,0.0,
