Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך ,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,סיווג הקרן,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 24
,168,13349.0,AXA World Funds - US Dynamic H,2138002UQFJ8OOQX7851,LEI,AUDHYBI LX AXA World Funds - US Dynamic H,LU0998992639,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,996.29,3.306,21172.0,697.34991,9.9e-05,0.069899,0.002054,
,168,13349.0,PGIM Broad Market US High Yiel,549300RZ4TE1T5F3DY45,LEI,PGUHBIU ID PGIM Broad Market US High Yiel,IE00BD1DGZ57,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,EURONEXT,Bond/Fixed Income Funds,לא,USD,1153.81,3.306,16463.3,627.98957,0.00012,0.062947,0.00185,
,168,13349.0,Muzinich Funds - Europeyield F,549300JBHQVWT2N8U421,LEI,LAREURD ID MUZINICH FUNDS,IE0005315449,ISIN,"אג""ח קונצרני","חו""ל",אירלנד,סחיר,EURONEXT,Bond/Fixed Income Funds,לא,EUR,572.12,3.8807,29059.0,645.17921,0.00017,0.06467,0.001901,
,168,13349.0,Aubrey Capital Management Acce,549300D0IRLAX781OQ71,LEI,AUEMOIU LX Aubrey Capital Management Acc,LU1350656507,ISIN,מניות,"חו""ל",סין,סחיר,אחר,Equity Funds,לא,USD,139.46,3.306,10123.0,46.67268,5.2e-05,0.004678,0.000137,
,168,13349.0,ARTEMIS UK SELECT FUND,QXLNS35572JXFT415E26l,LEI,ARUKGIA LN ARTEMIS UK SELECT FUND,GB00B2PLJG05,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,GBP,1019.01,4.4409,1310.29,59.29485,3e-06,0.005943,0.000174,
,168,13349.0,THE INDEPENDENT UCITC PLATFORM,549300TTKLFP8T8OEM43,LEI,ZENNOR JAPAN FUND,LU2261203512,ISIN,מניות,"חו""ל",יפן,סחיר,ISE,Equity Funds,לא,JPY,82.05,0.022332,2572628.0,47.13693,0.0,0.004724,0.000138,
,168,13887.0,"קסם קרנות נאמנות בע""מ",510938608,ח.פ.,קסם S&P 500 KTF,IL0051244825,ISIN,מניות,ישראל,"ארה""ב",סחיר,TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,136729755.47,1.0,299.07,408917.67967,0.093795,0.636678,0.023643,
,168,13887.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל מחקה SP500 (4D),IL0051292758,ISIN,מניות,ישראל,"ארה""ב",סחיר,TASE,"S&P 500 - מניות בחו""ל - מניות גיאוגרפי - חשופת מט""ח-ארה""ב",לא,ILS,96389406.61,1.0,242.09,233349.11447,0.072342,0.363321,0.013492,
,168,14277.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,"אי.בי.אי. מחקה (00) אינדקס אג""ח במרווח גבוה",IL0051326267,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"(ומעלה ו/ או מדינה AA) אג""ח בארץ - כללי-אג""ח כללי בארץ - ללא מניות-אג""ח כללי בארץ בדירוג גבוה בלבד",לא,ILS,3406072.67,1.0,118.67,4041.98644,0.012757,0.300433,0.009462,
,168,14277.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל מחקה (0A) תל בונד מאגר,IL0051280951,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"אג""ח בארץ - חברות והמרה-תל בונד אחר-תל בונד מאגר",לא,ILS,834.2,1.0,416.32,3.47293,2.4e-05,0.000258,8e-06,
,168,14277.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,אי.בי.אי. מחקה‏ (00) אינדקס A-AA מנגנון מרווח,IL0051307036,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"(ומעלה ו/ או מדינה AA) אג""ח בארץ - כללי-אג""ח כללי בארץ - ללא מניות-אג""ח כללי בארץ בדירוג גבוה בלבד",לא,ILS,4691016.9,1.0,114.71,5381.06548,0.010302,0.399964,0.012596,
,168,14277.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,אי.בי.אי. מחקה (00) אינדקס A תקרת מנפיק,IL0051316029,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"(ומעלה ו/ או מדינה AA) אג""ח בארץ - כללי-אג""ח כללי בארץ - ללא מניות-אג""ח כללי בארץ בדירוג גבוה בלבד",לא,ILS,3319581.8,1.0,121.32,4027.31664,0.00845,0.299343,0.009428,
,168,14278.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל מחקה (A4) אינדקס מניות ערך ישראל,IL0051341019,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"125 מניות בארץ - מניות כללי-ת""א",לא,ILS,10561074.93,1.0,187.83,19836.86704,0.052548,0.363187,0.033326,
,168,14278.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,אי.בי.אי. מחקה‏ (00) אינדקס A-AA מנגנון מרווח,IL0051307036,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"(ומעלה ו/ או מדינה AA) אג""ח בארץ - כללי-אג""ח כללי בארץ - ללא מניות-אג""ח כללי בארץ בדירוג גבוה בלבד",לא,ILS,15853372.32,1.0,114.71,18185.40339,0.034817,0.33295,0.03055,
,168,14278.0,"הראל קרנות נאמנות בע""מ",511776783,ח.פ.,הראל מחקה (0A) תל בונד מאגר,IL0051280951,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"אג""ח בארץ - חברות והמרה-תל בונד אחר-תל בונד מאגר",לא,ILS,1715.0,1.0,416.32,7.13987,4.9e-05,0.00013,1.1e-05,
,168,14278.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,אי.בי.אי. מחקה (00) אינדקס A תקרת מנפיק,IL0051316029,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"(ומעלה ו/ או מדינה AA) אג""ח בארץ - כללי-אג""ח כללי בארץ - ללא מניות-אג""ח כללי בארץ בדירוג גבוה בלבד",לא,ILS,6824614.78,1.0,121.32,8279.62265,0.017373,0.151589,0.013909,
,168,14278.0,"אי.בי.אי. ניהול קרנות נאמנות (1978) בע""מ",510791031,ח.פ.,"אי.בי.אי. מחקה (00) אינדקס אג""ח במרווח גבוה",IL0051326267,ISIN,"אג""ח קונצרני",ישראל,ישראל,סחיר,TASE,"(ומעלה ו/ או מדינה AA) אג""ח בארץ - כללי-אג""ח כללי בארץ - ללא מניות-אג""ח כללי בארץ בדירוג גבוה בלבד",לא,ILS,7002428.4,1.0,118.67,8309.78178,0.026227,0.152141,0.01396,
,168,2009.0,MI Chelverton Equity Fund - MI C,5493005BE7RXCNO0T160,LEI,MICHEBA LN MI Chelverton Equity Fund - MI C,GB00BFNL2P39,ISIN,מניות,"חו""ל",אירופה,סחיר,LSE,Equity Funds,לא,GBP,7477274.2,4.4409,192.5487,63937.38818,0.055324,0.024519,0.000585,
,168,2009.0,Alma Capital Investment Funds,549300GFHQIH765PQO98,LEI,AEJPIJA LX Alma Capital Investment Funds,LU1013116519,ISIN,מניות,"חו""ל",לוכסמבורג,סחיר,אחר,Equity Funds,לא,JPY,91344.8,0.022332,3762400.0,76749.64771,0.000218,0.029432,0.000703,
,168,2009.0,PIMCO GIS US High Yield Bond F,H77EL1W1M92QDZ004K92,LEI,PIMHYBA ID PIMCO GIS US High Yield Bond F,IE0002460974,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,EURONEXT,Bond/Fixed Income Funds,לא,USD,1023676.88,3.306,4668.0,157977.992,0.027932,0.060582,0.001447,
,168,2009.0,CIFC Senior Secured Corporate,549300NEMRCSGL23FU27,LEI,CIFCLF5 KY CIFC Senior secured Corporate,KYG2139S1194,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,18672.34,3.306,177116.532,109335.36071,0.046076,0.041928,0.001001,
,168,2009.0,Aubrey Capital Management Acce,549300D0IRLAX781OQ71,LEI,AUEMOIU LX Aubrey Capital Management Acc,LU1350656507,ISIN,מניות,"חו""ל",סין,סחיר,אחר,Equity Funds,לא,USD,87485.54,3.306,10123.0,29278.46735,0.033031,0.011227000000000001,0.000268,
,168,2009.0,Brook European Focus Fund,5493000W2DK9FVPW3M87,LEI,ODEFCEI ID Brook European Focus Fund,IE000YMX2574,ISIN,מניות,"חו""ל",אירלנד,סחיר,EURONEXT,Equity Funds,לא,EUR,121323.54,3.8807,23196.89,109215.66006,0.029839,0.041883,0.001,
,168,2009.0,AXA World Funds - US High Yiel,213800MRE1HGV6R96K78,LEI,AXUHYIU LX AXA World Funds - US High Yiel,LU0276015889,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,152732.12,3.306,33582.0,169566.39978,0.018042,0.065026,0.001553,
,168,2009.0,Fidelity Funds - US High Yield,5493009BXYOCIRTXRS63,LEI,FFUSIAC LX FF US HY,LU0891474172,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,1452882.59,3.306,1847.0,88715.6553,0.01012,0.034021,0.000812,
,168,2009.0,DWS Invest Asian Bonds,549300GOIVMDKMRG5X45,LEI,DWSAFC5 LX DWS Invest Asian Bonds,LU1949850538,ISIN,"אג""ח קונצרני","חו""ל",הודו,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,160325.5,3.306,12840.0,68056.63432,0.023122,0.026099,0.000623,
,168,2009.0,THE INDEPENDENT UCITC PLATFORM,549300TTKLFP8T8OEM43,LEI,ZENNOR JAPAN FUND,LU2261203512,ISIN,מניות,"חו""ל",יפן,סחיר,ISE,Equity Funds,לא,JPY,51468.59,0.022332,2572628.0,29569.69808,8.2e-05,0.011339,0.00027,
,168,2009.0,Muzinich Funds - Europeyield F,549300JBHQVWT2N8U421,LEI,LAREURD ID MUZINICH FUNDS,IE0005315449,ISIN,"אג""ח קונצרני","חו""ל",אירלנד,סחיר,EURONEXT,Bond/Fixed Income Funds,לא,EUR,111801.03,3.8807,29059.0,126077.19682,0.033302,0.048349,0.001155,
,168,2009.0,Gemway Assets GemEquity,969500N1B6C986BLVK65,LEI,GWAGSUS FP Gemway As GemEq,FR0013246444,ISIN,מניות,"חו""ל",סין,סחיר,EURONEXT,Equity Funds,לא,USD,4060.77,3.306,176605.0,23709.05065,0.009066,0.009092,0.000217,
,168,2009.0,BlackRock inc,529900VBK42Y5HHRMD23,LEI,BlackRock Strategic Funds - Em,LU1946828917,ISIN,מניות,"חו""ל",סין,סחיר,EURONEXT,Equity Funds,לא,USD,88084.52,3.306,17549.0,51103.98908,0.014796,0.019597,0.000468,
,168,2009.0,UBAM - Global High Yield Solut,RARWUTN1HKEHIBESC931,LEI,UBGHYVC LX UBAM - Global High Yield Solut,LU1315126273,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,242635.05,3.306,15545.0,124694.44603,0.00489,0.047819,0.001142,
,168,2009.0,BARINGS GLOBAL LOAN FUND,549300DYLW3FDIN88243,LEI,BCGLBUA ID Barings Global Loan,IE00B3M6PL25,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,EURONEXT,Bond/Fixed Income Funds,לא,USD,212732.74,3.306,18546.0,130432.98464,0.012373,0.050019,0.001194,
,168,2009.0,Invesco Zodiac Funds - Invesco,549300HQ8IBAX0TXDL49,LEI,IUSSENG LX Invesco Zodiac Fu,LU0564079282,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,116848.33,3.306,19478.0,75243.62525,0.003892,0.028855,0.000689,
,168,2009.0,Robeco Capital Growth Funds -,21380033AH4QAGYE2R38,LEI,RGCEHBI LX Robeco Capital Growth Funds,LU0226955762,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,EUR,87636.07,3.8807,29165.0,99187.04146,0.05763,0.038037,0.000908,
,168,2009.0,Morant Wright Sakura Fund,635400DFJSORXMHOSP64,LEI,MWSKYBA ID Morant Wright Sakura Fund,IE00BF1FZN69,ISIN,מניות,"חו""ל",יפן,סחיר,ISE,Equity Funds,לא,JPY,2208624.42,0.022332,244846.6,120765.68963,0.000224,0.046312,0.001106,
,168,2009.0,ES Baker Steel Global Investor,2138003FAIFFWUN5UB32,LEI,ESBSESG LN ES Baker Steel Global I,GB00BPJGV115,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,Equity Funds,לא,GBP,8596131.96,4.4409,143.2,54665.9734,0.034629,0.020963,0.0005,
,168,2009.0,Artemis Funds Lux - US Smaller,5493005ZAZWM54373247,LEI,ARUSIAU LX Artemis Funds Lux - US Smaller,LU1805264717,ISIN,מניות,"חו""ל",לוכסמבורג,סחיר,אחר,Equity Funds,לא,USD,5581573.61,3.306,201.88,37252.27511,0.035927,0.014285,0.000341,
,168,2009.0,SPARX JAPAN FUND,635400BTSWMY84SXPB33,LEI,SPAJJID ID SPARX Japan Fund,IE00BD6HM324,ISIN,מניות,"חו""ל",יפן,סחיר,EURONEXT,Equity Funds,לא,JPY,107682.46,0.022332,2189400.0,52649.91857,0.000127,0.02019,0.000482,
,168,2009.0,Schroder ISF Greater China,E6UHSPOBKJBKA5PR6370,LEI,SCGRCIZ LX Schroder ISF Greater China,LU1953148969,ISIN,מניות,"חו""ל",סין,סחיר,אחר,Equity Funds,לא,USD,97978.28,3.306,13747.52,44530.44407,0.00526,0.017076,0.000407,
,168,2009.0,India Acorn ICAV - Ashoka Indi,213800M3HXZ3RG189568,LEI,AIOFDUS ID India Acorn ICAV - Ashoka Indi,IE00BH3N4915,ISIN,מניות,"חו""ל",הודו,סחיר,EURONEXT,Equity Funds,לא,USD,55301.62,3.306,26009.0,47551.51519,0.006677,0.018235,0.000435,
,168,2009.0,M&G Lux Investment Funds 1 - M,549300OR1ZG2XAP7AU07,LEI,MGJEULI LX M&G Lux Investment F,LU2486835627,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,USD,2182678.9,3.306,1656.53,119534.15208,0.029102,0.04584,0.001095,
,168,2009.0,ARTEMIS UK SELECT FUND,QXLNS35572JXFT415E26l,LEI,ARUKGIA LN ARTEMIS UK SELECT FUND,GB00B2PLJG05,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,GBP,639240.25,4.4409,1310.29,37196.53906,0.002223,0.014264,0.00034,
,168,2009.0,Moneda - Moneda Latin American,549300Q46JVJZTGJRL07,LEI,MOLACDD KY Moneda - Moneda Latin Americ,KYG620101306,ISIN,"אג""ח קונצרני","חו""ל",ברזיל,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,23404.64,3.306,161384.1,124872.1627,0.035784,0.047887,0.001143,
,168,2009.0,Liontrust Investment Funds - R,549300XVXU6S7PLCL855,LEI,LION TRUST GLOBAL ALPHA FUND USD,IE000FX1UVQ2,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,Equity Funds,לא,USD,1621221.09,3.306,1084.86,58145.85908,0.285079,0.022298,0.000532,
,168,2009.0,Credit Suisse Nova Lux Global,54930077MN2BBHNFZQ03,LEI,CSNGSMU LX CS Nova Lux,LU0635707705,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,18987.75,3.306,188977.0,118627.48959,0.010757,0.045492,0.001086,
,168,2009.0,AXA World Funds - US Dynamic H,2138002UQFJ8OOQX7851,LEI,AUDHYBI LX AXA World Funds - US Dynamic H,LU0998992639,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,194689.35,3.306,21172.0,136272.09309,0.019489,0.052258,0.001248,
,168,2009.0,PGIM Broad Market US High Yiel,549300RZ4TE1T5F3DY45,LEI,PGUHBIU ID PGIM Broad Market US High Yiel,IE00BD1DGZ57,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,EURONEXT,Bond/Fixed Income Funds,לא,USD,225470.05,3.306,16463.3,122718.09643,0.023532,0.047061,0.001124,
,168,2012.0,Schroder ISF Greater China,E6UHSPOBKJBKA5PR6370,LEI,SCGRCIZ LX Schroder ISF Greater China,LU1953148969,ISIN,מניות,"חו""ל",סין,סחיר,אחר,Equity Funds,לא,USD,3303.48,3.306,13747.52,1501.40798,0.000177,0.008911,0.000196,
,168,2012.0,Artemis Funds Lux - US Smaller,5493005ZAZWM54373247,LEI,ARUSIAU LX Artemis Funds Lux - US Smaller,LU1805264717,ISIN,מניות,"חו""ל",לוכסמבורג,סחיר,אחר,Equity Funds,לא,USD,188190.78,3.306,201.88,1256.01404,0.001211,0.007454,0.000164,
,168,2012.0,Alma Capital Investment Funds,549300GFHQIH765PQO98,LEI,AEJPIJA LX Alma Capital Investment Funds,LU1013116519,ISIN,מניות,"חו""ל",לוכסמבורג,סחיר,אחר,Equity Funds,לא,JPY,3079.82,0.022332,3762400.0,2587.72477,7e-06,0.015358,0.000339,
,168,2012.0,Liontrust Investment Funds - R,549300XVXU6S7PLCL855,LEI,LION TRUST GLOBAL ALPHA FUND USD,IE000FX1UVQ2,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,Equity Funds,לא,USD,54661.8,3.306,1084.86,1960.47128,0.009611,0.011635,0.000256,
,168,2012.0,BARINGS GLOBAL LOAN FUND,549300DYLW3FDIN88243,LEI,BCGLBUA ID Barings Global Loan,IE00B3M6PL25,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,EURONEXT,Bond/Fixed Income Funds,לא,USD,17548.54,3.306,18546.0,10759.54842,0.00102,0.06386,0.001409,
,168,2012.0,DWS Invest Asian Bonds,549300GOIVMDKMRG5X45,LEI,DWSAFC5 LX DWS Invest Asian Bonds,LU1949850538,ISIN,"אג""ח קונצרני","חו""ל",הודו,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,13225.41,3.306,12840.0,5614.06039,0.001907,0.03332,0.000735,
,168,2012.0,Fidelity Funds - US High Yield,5493009BXYOCIRTXRS63,LEI,FFUSIAC LX FF US HY,LU0891474172,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,119849.75,3.306,1847.0,7318.24386,0.000834,0.043435,0.000958,
,168,2012.0,Gemway Assets GemEquity,969500N1B6C986BLVK65,LEI,GWAGSUS FP Gemway As GemEq,FR0013246444,ISIN,מניות,"חו""ל",סין,סחיר,EURONEXT,Equity Funds,לא,USD,136.91,3.306,176605.0,799.38475,0.000305,0.004744,0.000104,
,168,2012.0,AXA World Funds - US High Yiel,213800MRE1HGV6R96K78,LEI,AXUHYIU LX AXA World Funds - US High Yiel,LU0276015889,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,12599.03,3.306,33582.0,13987.70329,0.001488,0.08302,0.001832,
,168,2012.0,Moneda - Moneda Latin American,549300Q46JVJZTGJRL07,LEI,MOLACDD KY Moneda - Moneda Latin Americ,KYG620101306,ISIN,"אג""ח קונצרני","חו""ל",ברזיל,סחיר,אחר,Bond/Fixed Income Funds,לא,USD,1930.67,3.306,161384.1,10300.83061,0.002951,0.061138,0.001349,
,168,2012.0,Robeco Capital Growth Funds -,21380033AH4QAGYE2R38,LEI,RGCEHBI LX Robeco Capital Growth Funds,LU0226955762,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,EUR,7229.19,3.8807,29165.0,8182.03906,0.004753,0.048562,0.001072,
,168,2012.0,THE INDEPENDENT UCITC PLATFORM,549300TTKLFP8T8OEM43,LEI,ZENNOR JAPAN FUND,LU2261203512,ISIN,מניות,"חו""ל",יפן,סחיר,ISE,Equity Funds,לא,JPY,1735.34,0.022332,2572628.0,996.9849,2e-06,0.005917,0.00013,
,168,2012.0,ARTEMIS UK SELECT FUND,QXLNS35572JXFT415E26l,LEI,ARUKGIA LN ARTEMIS UK SELECT FUND,GB00B2PLJG05,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,"MSCI AC WORLD INDEX - מניות בחו""ל - מניות כללי בחו""ל - חשופת מט""ח-מניות כללי בחו""ל",לא,GBP,21552.9,4.4409,1310.29,1254.13482,7.4e-05,0.007443,0.000164,
,168,2012.0,Credit Suisse Nova Lux Global,54930077MN2BBHNFZQ03,LEI,CSNGSMU LX CS Nova Lux,LU0635707705,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,1566.32,3.306,188977.0,9785.70123,0.000887,0.05808,0.001282,
,168,2012.0,Invesco Zodiac Funds - Invesco,549300HQ8IBAX0TXDL49,LEI,IUSSENG LX Invesco Zodiac Fu,LU0564079282,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,9638.94,3.306,19478.0,6206.92252,0.000321,0.036839,0.000813,
,168,2012.0,UBAM - Global High Yield Solut,RARWUTN1HKEHIBESC931,LEI,UBGHYVC LX UBAM - Global High Yield Solut,LU1315126273,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,20015.21,3.306,15545.0,10286.17058,0.000403,0.061051,0.001347,
,168,2012.0,BlackRock inc,529900VBK42Y5HHRMD23,LEI,BlackRock Strategic Funds - Em,LU1946828917,ISIN,מניות,"חו""ל",סין,סחיר,EURONEXT,Equity Funds,לא,USD,2969.9,3.306,17549.0,1723.0445,0.000498,0.010226,0.000225,
,168,2012.0,PIMCO GIS US High Yield Bond F,H77EL1W1M92QDZ004K92,LEI,PIMHYBA ID PIMCO GIS US High Yield Bond F,IE0002460974,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,EURONEXT,Bond/Fixed Income Funds,לא,USD,84444.14,3.306,4668.0,13031.76385,0.002304,0.077346,0.001707,
,168,2012.0,Morant Wright Sakura Fund,635400DFJSORXMHOSP64,LEI,MWSKYBA ID Morant Wright Sakura Fund,IE00BF1FZN69,ISIN,מניות,"חו""ל",יפן,סחיר,ISE,Equity Funds,לא,JPY,74466.95,0.022332,244846.6,4071.78894,7e-06,0.024167,0.000533,
,168,2012.0,PGIM Broad Market US High Yiel,549300RZ4TE1T5F3DY45,LEI,PGUHBIU ID PGIM Broad Market US High Yiel,IE00BD1DGZ57,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,EURONEXT,Bond/Fixed Income Funds,לא,USD,18599.25,3.306,16463.3,10123.13951,0.001941,0.060083,0.001326,
,168,2012.0,India Acorn ICAV - Ashoka Indi,213800M3HXZ3RG189568,LEI,AIOFDUS ID India Acorn ICAV - Ashoka Indi,IE00BH3N4915,ISIN,מניות,"חו""ל",הודו,סחיר,EURONEXT,Equity Funds,לא,USD,1864.57,3.306,26009.0,1603.26773,0.000225,0.009515,0.00021,
,168,2012.0,SPARX JAPAN FUND,635400BTSWMY84SXPB33,LEI,SPAJJID ID SPARX Japan Fund,IE00BD6HM324,ISIN,מניות,"חו""ל",יפן,סחיר,EURONEXT,Equity Funds,לא,JPY,3630.67,0.022332,2189400.0,1775.16774,4e-06,0.010536,0.000232,
,168,2012.0,ES Baker Steel Global Investor,2138003FAIFFWUN5UB32,LEI,ESBSESG LN ES Baker Steel Global I,GB00BPJGV115,ISIN,מניות,"חו""ל",בריטניה,סחיר,LSE,Equity Funds,לא,GBP,289830.95,4.4409,143.2,1843.14193,0.001167,0.010939,0.000241,
,168,2012.0,Aubrey Capital Management Acce,549300D0IRLAX781OQ71,LEI,AUEMOIU LX Aubrey Capital Management Acc,LU1350656507,ISIN,מניות,"חו""ל",סין,סחיר,אחר,Equity Funds,לא,USD,2949.7,3.306,10123.0,987.16564,0.001113,0.005859,0.000129,
,168,2012.0,Brook European Focus Fund,5493000W2DK9FVPW3M87,LEI,ODEFCEI ID Brook European Focus Fund,IE000YMX2574,ISIN,מניות,"חו""ל",אירלנד,סחיר,EURONEXT,Equity Funds,לא,EUR,4090.6,3.8807,23196.89,3682.36308,0.001006,0.021855,0.000482,
,168,2012.0,M&G Lux Investment Funds 1 - M,549300OR1ZG2XAP7AU07,LEI,MGJEULI LX M&G Lux Investment F,LU2486835627,ISIN,מניות,"חו""ל",יפן,סחיר,אחר,Equity Funds,לא,USD,73592.16,3.306,1656.53,4030.26588,0.000981,0.02392,0.000528,
,168,2012.0,Muzinich Funds - Europeyield F,549300JBHQVWT2N8U421,LEI,LAREURD ID MUZINICH FUNDS,IE0005315449,ISIN,"אג""ח קונצרני","חו""ל",אירלנד,סחיר,EURONEXT,Bond/Fixed Income Funds,לא,EUR,9222.58,3.8807,29059.0,10400.23509,0.002747,0.061728,0.001362,
,168,2012.0,CIFC Senior Secured Corporate,549300NEMRCSGL23FU27,LEI,CIFCLF5 KY CIFC Senior secured Corporate,KYG2139S1194,ISIN,"אג""ח קונצרני","חו""ל","ארה""ב",סחיר,אחר,Bond/Fixed Income Funds,לא,USD,1540.3,3.306,177116.532,9019.18415,0.0038,0.053531,0.001181,
