Unnamed: 0,מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם הבנק,מספר מזהה בנק,סוג מספר מזהה בנק,מאפיין עיקרי,"ישראל/חו""ל",בעל עניין/צד קשור,דירוג הבנק,שם מדרג,מטבע פעילות,שווי מטבעי,שער חליפין,שיעור ריבית,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 18
,665,1645.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,BBB+,S&P,USD,5.188,3.306,,17.15153,8.8e-05,1.1e-05,
,665,1645.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,264.68158,3.8807,,1027.14978,0.0053,0.000685,
,665,1645.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,991.68069,3.306,,3278.49636,0.016918,0.002192,
,665,1645.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,4464.35405,1.0,,4464.35405,0.02304,0.002986,
,665,1645.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,GBP,60.12612,4.4409,,267.01409,0.001377,0.000178,
,665,1645.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,GBP,54.32136,4.4409,,241.23571,0.001244,0.00016,
,665,1645.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,-321.99171,3.306,,-1064.50459,-0.005493,-0.000711,
,665,1645.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,ILS,-36.39517,1.0,,-36.39517,-0.000187,-2.4e-05,
,665,1645.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,CAD,190.25765,2.3745,,451.76679,0.002331,0.000302,
,665,1645.0,"בנק מזרחי טפחות בע""מ",20-21,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,813.8962,1.0,,813.8962,0.0042,0.000544,
,665,1645.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,AUD,209.56587,2.1849,,457.88046,0.002363,0.000306,
,665,1645.0,בנק הפועלים בע''מ,12-600,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,BBB,S&P,USD,190.76398,3.306,,630.66572,0.003254,0.000421,
,665,1645.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,DKK,387.99297,0.5199,,201.71755,0.001041,0.000134,
,665,1645.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,8598.93615,1.0,,8598.93615,0.044378,0.00575,
,665,1645.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,2811.23629,1.0,,2811.23629,0.014508,0.001879,
,665,1645.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,EUR,2.40816,3.8807,,9.34533,4.8e-05,6e-06,
,665,1645.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,CAD,27.97311,2.3745,,66.42214,0.000342,4.4e-05,
,665,1645.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,Aaa.il,מידרוג Moodys,USD,-44.30316,3.306,,-146.46624,-0.000755,-9.7e-05,
,665,1645.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,7605.84748,1.0,,7605.84748,0.039252,0.005087,
,665,1645.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,CHF,60.56982,4.1427,,250.92259,0.001295,0.000167,
,665,1645.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,2239.46034,1.0,,2239.46034,0.011557,0.001498,
,665,1645.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,1153.24298,1.0,,1153.24298,0.00595,0.000769,
,665,1645.0,בנק הפועלים בע''מ,12-600,סימול בנק,"פח""ק/פר""י",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,7.31901,1.0,,7.31901,3.7e-05,4e-06,
,665,1645.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,180.34533,3.306,,596.22163,0.003076,0.000398,
,665,1645.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,11247.80684,1.0,,11247.80684,0.058049,0.007523,
,665,1645.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"פח""ק/פר""י",ישראל,לא,ilAAA,S&P מעלות,ILS,0.00152,1.0,,0.00152,0.0,0.0,
,665,1645.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,בטחונות שוטפים,ישראל,לא,Aaa.il,מידרוג Moodys,ILS,-131.44371,1.0,,-131.44371,-0.000678,-8.7e-05,
,665,1645.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,Aaa.il,מידרוג Moodys,ILS,362.76697,1.0,,362.76697,0.001872,0.000242,
,665,1645.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,בטחונות שוטפים,ישראל,לא,Aaa.il,מידרוג Moodys,USD,-200.0,3.306,,-661.2,-0.003412,-0.000442,
,665,1645.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,3413.49196,1.0,,3413.49196,0.017615,0.002281,
,665,1645.0,בנק הפועלים בע''מ,12-600,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,ILS,-97.72338,1.0,,-97.72338,-0.000504,-6.5e-05,
,665,1645.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,JPY,61114.51525,0.022332,,1364.80935,0.007043,0.000912,
,665,1645.0,"בנק מזרחי טפחות בע""מ",20-21,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,2.21916,3.306,,7.33653,3.7e-05,4e-06,
,665,1645.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,GBP,265.58551,4.4409,,1179.4387,0.006086,0.000788,
,665,1645.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,557.01584,3.306,,1841.49439,0.009502,0.001229,
,665,1645.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,בטחונות שוטפים,ישראל,לא,BBB+,S&P,USD,-2.49982,3.306,,-8.26439,-4.2e-05,-5e-06,
,665,1645.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,123.93382,3.306,,409.72521,0.002113,0.000273,
,665,1645.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,6218.38052,1.0,,6218.38052,0.032093,0.004158,
,665,1645.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,A,S&P,USD,27.36799,3.306,,90.47858,0.000466,6e-05,
,665,1645.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,2832.90428,3.306,,9365.58154,0.048333,0.006262,
,665,1651.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,CAD,186.29612,2.3745,,442.36015,0.002568,0.000349,
,665,1651.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,A,S&P,USD,23.8882,3.306,,78.97438,0.000458,6.2e-05,
,665,1651.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,בטחונות שוטפים,ישראל,לא,BBB+,S&P,USD,-1.65966,3.306,,-5.48684,-3.1e-05,-4e-06,
,665,1651.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,AUD,0.00091,2.1849,,0.00198,0.0,0.0,
,665,1651.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,2192.83053,1.0,,2192.83053,0.012731,0.001732,
,665,1651.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,1989.45261,1.0,,1989.45261,0.01155,0.00157,
,665,1651.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,GBP,1.51814,4.4409,,6.74188,3.9e-05,6e-06,
,665,1651.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,541.44326,3.306,,1790.01144,0.010389,0.001412,
,665,1651.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,-313.39068,3.306,,-1036.06959,-0.006014,-0.000817,
,665,1651.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,BBB+,S&P,USD,3.26064,3.306,,10.77969,6.2e-05,9e-06,
,665,1651.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,8407.51686,1.0,,8407.51686,0.048811,0.006639,
,665,1651.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"פח""ק/פר""י",ישראל,לא,ilAAA,S&P מעלות,ILS,0.00151,1.0,,0.00151,0.0,0.0,
,665,1651.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,CAD,19.62182,2.3745,,46.59201,0.00027,3.6e-05,
,665,1651.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,2662.58943,1.0,,2662.58943,0.015455,0.0021,
,665,1651.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,GBP,260.05317,4.4409,,1154.87016,0.006704,0.000912,
,665,1651.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,Aaa.il,מידרוג Moodys,USD,-43.38068,3.306,,-143.41654,-0.000832,-0.000113,
,665,1651.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,EUR,2.38217,3.8807,,9.24447,5.3e-05,7e-06,
,665,1651.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,DKK,379.91422,0.5199,,197.5174,0.001146,0.000156,
,665,1651.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,AUD,205.20231,2.1849,,448.34652,0.002603,0.000354,
,665,1651.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,10395.98117,1.0,,10395.98117,0.060355,0.00821,
,665,1651.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,JPY,1686.3407,0.022332,,37.65936,0.000218,2.9e-05,
,665,1651.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,USD,2732.0207,3.306,,9032.06043,0.052437,0.007131,
,665,1651.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,2758.5273,1.0,,2758.5273,0.016015,0.002178,
,665,1651.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,ILS,-24.16322,1.0,,-24.16322,-0.00014,-1.9e-05,
,665,1651.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,A+,S&P,USD,-628.10197,3.306,,-2076.50513,-0.012056,-0.00164,
,665,1651.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,בטחונות שוטפים,ישראל,לא,Aaa.il,מידרוג Moodys,ILS,-87.26718,1.0,,-87.26718,-0.000506,-6.8e-05,
,665,1651.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,GBP,20.41969,4.4409,,90.68181,0.000524,7e-05,
,665,1651.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,GBP,52.04133,4.4409,,231.11036,0.00134,0.000181,
,665,1651.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"פח""ק/פר""י",ישראל,לא,ilAAA,S&P מעלות,ILS,2427.45356,1.0,,2427.45356,0.014092,0.001916,
,665,1651.0,"בנק מזרחי טפחות בע""מ",20-21,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,2.17295,3.306,,7.18377,4.1e-05,5e-06,
,665,1651.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,368.71628,3.306,,1218.97603,0.007075,0.000962,
,665,1651.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,Aaa.il,מידרוג Moodys,ILS,358.85184,1.0,,358.85184,0.002083,0.000283,
,665,1651.0,"בנק מזרחי טפחות בע""מ",20-21,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,796.94933,1.0,,796.94933,0.004626,0.000629,
,665,1651.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,לא,ilAAA,S&P מעלות,ILS,5631.03651,1.0,,5631.03651,0.032691,0.004446,
,665,1651.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,162.03382,3.8807,,628.80463,0.003649,0.000495,
,665,1651.0,בנק הפועלים בע''מ,12-600,סימול בנק,"פח""ק/פר""י",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,4.81409,1.0,,4.81409,2.7e-05,3e-06,
,665,1651.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,4371.39773,1.0,,4371.39773,0.025379,0.003452,
,665,1651.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,CHF,59.30864,4.1427,,245.69791,0.001426,0.000194,
,665,1651.0,בנק הפועלים בע''מ,12-600,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,-2538.6715,3.306,,-8392.84795,-0.048725,-0.006628,
,665,1651.0,בנק הפועלים בע''מ,12-600,סימול בנק,"פקדון במט""ח עד שלושה חודשים",ישראל,לא,BBB,S&P,USD,131.9117,3.306,,436.10008,0.002531,0.000344,
,665,1651.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,JPY,59841.9952,0.022332,,1336.39144,0.007758,0.001055,
,665,1651.0,בנק הפועלים בע''מ,12-600,סימול בנק,"מזומן ועו""ש בש""ח",ישראל,כן,ilAAA,S&P מעלות,ILS,1304.5593,1.0,,1304.5593,0.007573,0.001029,
,665,1651.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,EUR,1271.84987,3.8807,,4935.66775,0.028654,0.003898,
,665,1651.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,USD,515.21483,3.306,,1703.30024,0.009886,0.001343,
,665,1651.0,"בנק דיסקונט לישראל בע""מ",11-10,סימול בנק,בטחונות שוטפים,ישראל,לא,Aaa.il,מידרוג Moodys,USD,-190.0,3.306,,-628.14,-0.003646,-0.000496,
,665,1651.0,בנק הפועלים בע''מ,12-600,סימול בנק,"פח""ק/פר""י",ישראל,כן,ilAAA,S&P מעלות,ILS,105002.0823,1.0,,105002.0823,0.609621,0.082939,
,665,1651.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,כן,ilAAA,S&P מעלות,EUR,107.16208,3.8807,,415.8639,0.002413,0.000328,
,665,1651.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,936.18729,3.306,,3095.03515,0.017968,0.002443,
,665,1651.0,"בנק מזרחי טפחות בע""מ",20-21,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,לא,Aaa.il,מידרוג Moodys,ILS,2185.7643,1.0,,2185.7643,0.01269,0.001726,
,665,1651.0,בנק הפועלים בע''מ,12-600,סימול בנק,בטחונות שוטפים,ישראל,כן,Aaa.il,מידרוג Moodys,ILS,-96.66871,1.0,,-96.66871,-0.000561,-7.6e-05,
,665,1651.0,"בנק מזרחי טפחות בע""מ",20-61,סימול בנק,"מזומן ועו""ש נקוב במט""ח",ישראל,לא,ilAAA,S&P מעלות,USD,167.27763,3.306,,553.01986,0.00321,0.000436,
,665,1651.0,"בנק לאומי לישראל בע""מ",10-800,סימול בנק,"פק""מ לתקופה של עד שלושה חודשים",ישראל,כן,Aaa.il,מידרוג Moodys,ILS,6088.90205,1.0,,6088.90205,0.03535,0.004809,
,665,1652.0,"הבנק הבינלאומי הראשון לישראל בע""מ",31-46,סימול בנק,בטחונות שוטפים,ישראל,לא,BBB+,S&P,USD,1.54951,3.306,,5.12268,6.3e-05,7e-06,
