מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,מספר עסקה (רגל 1),מטבע פעילות (רגל 1),שער חליפין,ערך נקוב (רגל 1),שווי הוגן במטבע הנסחר (רגל 1),שיעור מנכסי אפיק ההשקעה (רגל 1),שיעור מסך נכסי ההשקעה (רגל 1),מספר עסקה (רגל 2),מטבע פעילות (רגל 2),שער חליפין ,ערך נקוב (רגל 2),שווי הוגן במטבע הנסחר (רגל 2),שיעור מנכסי ההשקעה (רגל 2),שיעור מסך אפיק ההשקעה (רגל 2),"שווי הוגן (נטו  באלפי ש""ח)","ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סוג הנכס,פקטור מוביל,פקטור נוסף,טיקר,בעל עניין/צד קשור,מועד ההתקשרות בעסקה,מועד סיום חוזי,תדירות Reset,סוג הסליקה,נספח התחשבנות בטחונות - CSA,גורם מצטט,ריבית עוגן,תקופת ריבית עוגן,שיעור ריבית עוגן,שער נכס הבסיס במועד ההתקשרות בעסקה,שער הנגזר במועד ההתקשרות בעסקה,האם קיים קנס בגין יציאה מוקדמת,שיעור הקנס בגין יציאה מוקדמת,צד נגדי - Counterparty,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה
660,9972,Unfunded Forward,484516059.0,GBP,4.441,-231000,-231,-0.27346,-0.00274,484516059.0,USD,3.306,313709.55,313.71,0.00277,0.27646,11.316,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,18/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.358,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00302,3e-05
660,9972,Unfunded Forward,484516240.0,GBP,4.441,-91870.799,-91.871,-0.10876,-0.00109,484516240.0,USD,3.306,124765.139,124.765,0.0011,0.10995,4.5,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,18/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.358,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.0012,1e-05
660,9972,Unfunded Forward,484570718.0,GBP,4.441,11671.293,11.671,0.01382,0.00014,484570718.0,USD,3.306,-15885.213,-15.885,-0.00014,-0.014,-0.686,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,12/06/2025,18/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.361,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00018,0.0
660,9972,Unfunded Forward,484516232.0,GBP,4.441,-235760.118,-235.76,-0.27909,-0.0028,484516232.0,USD,3.306,320174.028,320.174,0.00283,0.28216,11.549,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,18/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.358,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00308,3e-05
660,9972,Unfunded Forward,484516224.0,GBP,4.441,-15201.29,-15.201,-0.018,-0.00018,484516224.0,USD,3.306,20644.112,20.644,0.00018,0.01819,0.745,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,18/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.358,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.0002,0.0
660,9972,Unfunded Forward,484515747.0,GBP,4.441,61247.2,61.247,0.0725,0.00073,484515747.0,USD,3.306,-83176.759,-83.177,-0.00074,-0.0733,-3.0,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,18/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.358,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.0008,-1e-05
660,9972,Unfunded Forward,484515721.0,GBP,4.441,53508.54,53.509,0.06334,0.00064,484515721.0,USD,3.306,-72667.273,-72.667,-0.00064,-0.06404,-2.621,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,18/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.358,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.0007,-1e-05
660,9972,Unfunded Forward,484515739.0,GBP,4.441,35013.879,35.014,0.04145,0.00042,484515739.0,USD,3.306,-47550.598,-47.551,-0.00042,-0.0419,-1.715,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,18/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.358,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00046,0.0
660,9972,Unfunded Forward,484710124.0,GBP,4.441,-14005.552,-14.006,-0.01658,-0.00017,484710124.0,USD,3.306,19226.121,19.226,0.00017,0.01694,1.356,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,30/06/2025,18/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.373,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00036,0.0
660,9972,Unfunded Forward,777113242.0,USD,3.306,-499000,-499,-0.43975,-0.00441,777113242.0,ILS,1,1665761.8,1665.762,0.00445,0.44403,17.295,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,14/07/2025,18/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.338,ריק במקור,ריק במקור,ריק במקור,IDBLILITXXX,0.00461,5e-05
660,9972,Unfunded Forward,484532122.0,USD,3.306,301432,301.432,0.26564,0.00266,484532122.0,JPY,2.233,-422999.526,-423,-3e-05,-0.00252,38.374,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,18/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,140.33,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.01023,0.0001
660,9972,Unfunded Forward,484532387.0,USD,3.306,61546.047,61.546,0.05424,0.00054,484532387.0,JPY,2.233,-86367.568,-86.368,-1e-05,-0.00051,7.835,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,18/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,140.33,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00209,2e-05
660,9972,Unfunded Forward,484532379.0,USD,3.306,5224.022,5.224,0.0046,5e-05,484532379.0,JPY,2.233,-7330.87,-7.331,0,-4e-05,0.665,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,18/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,140.33,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00018,0.0
660,9972,Unfunded Forward,484533039.0,USD,3.306,-358464.139,-358.464,-0.3159,-0.00317,484533039.0,JPY,2.233,503032.727,503.033,3e-05,0.00299,-45.636,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,18/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,140.33,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.01216,-0.00012
660,9972,Unfunded Forward,484532866.0,USD,3.306,-94736,-94.736,-0.08349,-0.00084,484532866.0,JPY,2.233,132943.029,132.943,1e-05,0.00079,-12.06,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,9/06/2025,18/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,140.33,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00321,-3e-05
660,9972,Unfunded Forward,485450209.0,USD,3.306,-274785.97,-274.786,-0.24216,-0.00243,485450209.0,JPY,2.233,397999.999,398,2e-05,0.00237,-7.351,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,16/09/2025,18/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,144.84,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00196,-2e-05
660,9972,Unfunded Forward,485364830.0,USD,3.306,-299973.24,-299.973,-0.26436,-0.00265,485364830.0,JPY,2.233,436000.005,436,3e-05,0.0026,-4.638,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,8/09/2025,18/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,145.346,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00124,-1e-05
660,9972,Unfunded Forward,485428734.0,USD,3.306,33775.058,33.775,0.02976,0.0003,485428734.0,JPY,2.233,-49019.43,-49.019,0,-0.00029,0.681,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,15/09/2025,18/02/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,145.135,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00018,0.0
660,9972,Unfunded Forward,777113200.0,USD,3.306,-334428.374,-334.428,-0.29472,-0.00296,777113200.0,ILS,1,1112643.202,1112.643,0.00297,0.29659,8.255,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,7/07/2025,18/03/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.327,ריק במקור,ריק במקור,ריק במקור,IDBLILITXXX,0.0022,2e-05
660,9972,Unfunded Forward,777113218.0,USD,3.306,-233425.859,-233.426,-0.20571,-0.00206,777113218.0,ILS,1,776607.834,776.608,0.00208,0.20702,5.762,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,7/07/2025,18/03/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.327,ריק במקור,ריק במקור,ריק במקור,IDBLILITXXX,0.00154,2e-05
660,9972,Unfunded Forward,484783170.0,USD,3.306,-47969.681,-47.97,-0.04227,-0.00042,484783170.0,ILS,1,159211.371,159.211,0.00043,0.04244,0.761,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,7/07/2025,18/03/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.319,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.0002,0.0
660,9972,Unfunded Forward,484783139.0,USD,3.306,-64422.466,-64.422,-0.05677,-0.00057,484783139.0,ILS,1,213818.165,213.818,0.00057,0.057,1.023,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,7/07/2025,18/03/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.319,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00027,0.0
660,9972,Unfunded Forward,485430326.0,USD,3.306,-352386.295,-352.386,-0.31055,-0.00311,485430326.0,ILS,1,1174362.566,1174.363,0.00314,0.31304,10.305,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,15/09/2025,18/03/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.333,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00275,3e-05
660,9972,Unfunded Forward,485430318.0,USD,3.306,-628269.305,-628.269,-0.55367,-0.00555,485430318.0,ILS,1,2093770.287,2093.77,0.0056,0.55813,18.372,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,15/09/2025,18/03/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.333,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.0049,5e-05
660,9972,Unfunded Forward,777113515.0,USD,3.306,-233425.859,-233.426,-0.20571,-0.00206,777113515.0,ILS,1,777915.019,777.915,0.00208,0.20737,7.049,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,15/09/2025,18/03/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.333,ריק במקור,ריק במקור,ריק במקור,IDBLILITXXX,0.00188,2e-05
660,9972,Unfunded Forward,777113549.0,USD,3.306,-233425.859,-233.426,-0.20571,-0.00206,777113549.0,ILS,1,779642.37,779.642,0.00208,0.20783,8.611,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,15/09/2025,18/03/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.34,ריק במקור,ריק במקור,ריק במקור,LUMIILITXXX,0.0023,2e-05
660,9972,Unfunded Forward,777113259.0,USD,3.306,-69444.193,-69.444,-0.0612,-0.00061,777113259.0,ILS,1,232700.547,232.701,0.00062,0.06203,3.156,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,14/07/2025,19/11/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.351,ריק במקור,ריק במקור,ריק במקור,POALILIT,0.00084,1e-05
660,9972,Unfunded Forward,484199138.0,USD,3.306,35099.766,35.1,0.03093,0.00031,484199138.0,ILS,1,-126081.871,-126.082,-0.00034,-0.03361,-9.973,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,6/05/2025,19/11/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.592,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00266,-3e-05
660,9972,Unfunded Forward,484198734.0,USD,3.306,-46685.172,-46.685,-0.04114,-0.00041,484198734.0,ILS,1,167697.806,167.698,0.00045,0.0447,13.265,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,6/05/2025,19/11/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.592,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00354,4e-05
660,9972,Unfunded Forward,484198973.0,USD,3.306,34500,34.5,0.0304,0.0003,484198973.0,ILS,1,-123927.45,-123.927,-0.00033,-0.03303,-9.802,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,6/05/2025,19/11/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.592,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00261,-3e-05
660,9972,Unfunded Forward,484198510.0,USD,3.306,-70793.919,-70.794,-0.06239,-0.00063,484198510.0,ILS,1,254298.835,254.299,0.00068,0.06779,20.115,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,6/05/2025,19/11/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.592,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00536,5e-05
660,9972,Unfunded Forward,484199096.0,USD,3.306,156510.47,156.51,0.13793,0.00138,484199096.0,ILS,1,-562201.258,-562.201,-0.0015,-0.14986,-44.469,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,6/05/2025,19/11/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.592,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.01185,-0.00012
660,9972,Unfunded Forward,485119085.0,EUR,3.881,165000,165,0.17069,0.00171,485119085.0,USD,3.306,-195335.25,-195.335,-0.00173,-0.17214,2.194,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,11/08/2025,20/05/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.184,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00058,1e-05
660,9972,Unfunded Forward,484929690.0,USD,3.306,-16990.54,-16.991,-0.01497,-0.00015,484929690.0,ILS,1,56918.311,56.918,0.00015,0.01517,0.756,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,21/07/2025,21/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.35,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.0002,0.0
660,9972,Unfunded Forward,484929716.0,USD,3.306,-121575.968,-121.576,-0.10714,-0.00107,484929716.0,ILS,1,407279.491,407.279,0.00109,0.10857,5.411,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,21/07/2025,21/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.35,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00144,1e-05
660,9972,Unfunded Forward,484929666.0,USD,3.306,-28079.813,-28.08,-0.02475,-0.00025,484929666.0,ILS,1,94067.374,94.067,0.00025,0.02508,1.25,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,21/07/2025,21/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.35,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00033,0.0
660,9972,Unfunded Forward,484930367.0,USD,3.306,56641.886,56.642,0.04992,0.0005,484930367.0,ILS,1,-189750.317,-189.75,-0.00051,-0.05058,-2.521,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,21/07/2025,21/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.35,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00067,-1e-05
660,9972,Unfunded Forward,484930284.0,USD,3.306,10640.903,10.641,0.00938,9e-05,484930284.0,ILS,1,-35647.024,-35.647,-0.0001,-0.0095,-0.474,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,21/07/2025,21/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.35,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00013,0.0
660,9972,Unfunded Forward,484930342.0,USD,3.306,45207.041,45.207,0.03984,0.0004,484930342.0,ILS,1,-151443.589,-151.444,-0.0004,-0.04037,-2.012,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,21/07/2025,21/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.35,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00054,-1e-05
660,9972,Unfunded Forward,484930334.0,USD,3.306,46003.657,46.004,0.04054,0.00041,484930334.0,ILS,1,-154112.252,-154.112,-0.00041,-0.04108,-2.048,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,21/07/2025,21/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.35,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00055,-1e-05
660,9972,Unfunded Forward,484930235.0,USD,3.306,59949,59.949,0.05283,0.00053,484930235.0,ILS,1,-200829.15,-200.829,-0.00054,-0.05353,-2.668,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,21/07/2025,21/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.35,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00071,-1e-05
660,9972,Unfunded Forward,484929955.0,USD,3.306,-657.593,-0.658,-0.00058,-1e-05,484929955.0,ILS,1,2202.938,2.203,1e-05,0.00059,0.029,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,21/07/2025,21/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.35,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,1e-05,0.0
660,9972,Unfunded Forward,484929757.0,USD,3.306,-15311.8,-15.312,-0.01349,-0.00014,484929757.0,ILS,1,51294.53,51.295,0.00014,0.01367,0.682,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,21/07/2025,21/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.35,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00018,0.0
660,9972,Unfunded Forward,484930177.0,USD,3.306,15.572,0.016,1e-05,0,484930177.0,ILS,1,-52.166,-0.052,0,-1e-05,-0.001,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,21/07/2025,21/01/2026,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.35,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.0,0.0
660,9972,Unfunded Forward,484858600.0,EUR,3.881,46003.657,46.004,0.04759,0.00048,484858600.0,USD,3.306,-54011.054,-54.011,-0.00048,-0.0476,0.201,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,14/07/2025,22/10/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.174,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,5e-05,0.0
660,9972,Unfunded Forward,484857834.0,EUR,3.881,-105041.637,-105.042,-0.10866,-0.00109,484857834.0,USD,3.306,123325.184,123.325,0.00109,0.10868,-0.458,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,14/07/2025,22/10/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.174,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00012,0.0
660,9972,Unfunded Forward,484857842.0,EUR,3.881,-13168.148,-13.168,-0.01362,-0.00014,484857842.0,USD,3.306,15460.196,15.46,0.00014,0.01362,-0.057,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,14/07/2025,22/10/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.174,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-2e-05,0.0
660,9972,Unfunded Forward,484857743.0,EUR,3.881,-335379.578,-335.38,-0.34694,-0.00348,484857743.0,USD,3.306,393755.747,393.756,0.00348,0.347,-1.462,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,14/07/2025,22/10/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.174,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00039,0.0
660,9972,Unfunded Forward,484857784.0,EUR,3.881,-34194.86,-34.195,-0.03537,-0.00035,484857784.0,USD,3.306,40146.817,40.147,0.00035,0.03538,-0.149,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,14/07/2025,22/10/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.174,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-4e-05,0.0
660,9972,Unfunded Forward,484858352.0,EUR,3.881,119000,119,0.1231,0.00123,484858352.0,USD,3.306,-139713.14,-139.713,-0.00123,-0.12312,0.519,ישראל,ישראל,"מט""ח",אחר,"מט""ח/מט""ח",ריק במקור,לא,14/07/2025,22/10/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,1.174,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00014,0.0
660,9972,Unfunded Forward,484783493.0,USD,3.306,-105927.492,-105.927,-0.09335,-0.00094,484783493.0,ILS,1,352738.55,352.739,0.00094,0.09403,2.515,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,7/07/2025,22/10/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.33,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,0.00067,1e-05
660,9972,Unfunded Forward,484782958.0,USD,3.306,356992.927,356.993,0.31461,0.00316,484782958.0,ILS,1,-1188786.447,-1188.786,-0.00318,-0.31689,-8.475,ישראל,ישראל,"מט""ח",אחר,"מט""ח/₪",ריק במקור,לא,7/07/2025,22/10/2025,ללא,Delivery,קיים חוזה,הצד הנגדי,0.0,ללא,ריק במקור,3.33,ריק במקור,ריק במקור,ריק במקור,MIZBILIT,-0.00226,-2e-05
